"business_type","id","name","start_date","physical_address","mailing_address","mailing_city","business_phone","email","owner"
"INTERIOR DECORATOR/DESIGNER (Commercial and Residential) STATE LICENSE REQ.","21360","DAVIS, ELIZABETH A","1989-01-06T00:00:00.000","1826 NW 26TH WAY","1826 NW 26TH WAY","GAINESVILLE","352-377-3345","FINEDESIGN56@GMAIL.COM","ELIZABETH  DAVIS"
"PROFESSIONAL-ACUPUNCTURE","43940","MIHA KIM PT, ACUPUNCTURE PHYSICIAN, LLC","2019-07-01T00:00:00.000","4131 NW 28TH LN, STE 7D","717 NE 3RD ST","GAINESVILLE","773-720-9876","MIHAKIMZB@GMAIL.COM","MIHA KIM PT  ACUPUNCTURE PHYSICIAN, LLC"
"CONSULTANT","24745","GLE ASSOCIATES, INC.","1998-11-01T00:00:00.000","2228 NW 40TH TER, SUITE C","5405 CYPRESS CENTER DR, SUITE 110","TAMPA","813-241-8350","ACCOUNTING@GLEASSOCIATES.COM","CORPORATION  GLE ASSOCIATES, INC."
"REFERENCE OUT OF BUSINESS","42283","ROCHELLE, SHEILA Y","2016-07-27T00:00:00.000","3103 SW ARCHER RD","1202 NW 42ND AVE","GAINESVILLE","352-256-1807","SHEILASHINE0773@YAHOO.COM","SHEILASHINE CLEANING SERVICE INC."
"REFERENCE OUT OF BUSINESS","44147","MATTRESS EXPERTS, THE","2019-11-01T00:00:00.000","3720 NW 13TH ST, SUITE 10A","461 SW DEPUTY J. DAVIS LN","LAKE CITY","352-269-0669","PAUL@MORRELLS.COM","MORRELL'S MATTRESS  EXPERTS OF ALACHUA LLC"
"PEDDLER","43295","GILCHRIST, BRIAN K","2018-04-12T00:00:00.000","MOBILE ONLY","400 NW 1ST AVE, APT 205","GAINESVILLE","954-299-9291","DUBDUBDAGREAT@GMAIL.COM","BRIAN K GILCHRIST"
"INSURANCE COMPANY OR BROKER","42942","LUMICO LIFE INSURANCE COMPANY","2017-10-01T00:00:00.000","OUT OF STATE","175 KING ST","ARMONK","914-828-8000","CHRISTINE.DULIN@NTTDATA.COM","LUMICO  LIFE INSURANCE COMPANY"
"REFERENCE OUT OF BUSINESS","42839","WORTH THE STYLE, LLC","2017-07-03T00:00:00.000","6419 W NEWBERRY RD, #5675","8400 EAST YALE AVENUE, APT 3-208","DENVER","678-557-6299","STYLEWORTH25@GMAIL.COM","WORTH THE STYLE  LLC"
"REFERENCE OUT OF BUSINESS","42184","BRADLEY, JASMINE K","2016-05-05T00:00:00.000","1810 NW 23RD BLVD, APT #191","PO BOX 6189","GAINESVILLE","352-275-3371","JAZZIELDKRYSTALKLEANING@GMAIL.COM","JAZZIELD KRYSTAL  KLEAR CLEANING SERVICES, LLC"
"PEDDLER","44191","SCHNEIDER, BENJAMIN I","2019-11-27T00:00:00.000","MOBILE ONLY","2805 SE 110TH ST, LOT A29","OCALA","352-234-4325","OCALAVEGAN@GMAIL.COM","SCHNEIDER, BENJAMIN I"
"INSURANCE COMPANY OR BROKER","44038","CATERPILLAR INSURANCE COMPANY","2019-10-01T00:00:00.000","OUT OF STATE","PO BOX 340001","NASHVILLE","615-341-8147","JOSEPH.PEACH@CAT.COM","CATERPILLAR INSURANCE COMPANY"
"RESTAURANT","44291","JNE CANDY CO, LLC","2020-02-25T00:00:00.000","3625 SW 32ND CT, SUITE 40","11117 ROCKPORT ST","ORLANDO","231-633-2545","JNE.EMMANUEL@GMAIL.COM","JNE CANDY CO, LLC"
"INSURANCE AGENT -1 AGENT","25242","ANCHOR INSURANCE AGENCY, INC","1993-02-01T00:00:00.000","4424 NW 13TH ST, C-12","4424 NW 13TH ST, C-12","GAINESVILLE","352-338-1906","ANCHORAGENCY@BELLSOUTH.NET","ANCHOR  INSURANCE AGENCY INC"
"REFERENCE OUT OF BUSINESS","36353","HODGE, BETTY J","2009-06-01T00:00:00.000","1604 SW 40TH TER","13243 SW 1ST PL","NEWBERRY","352-335-7066",,"BETTY  HODGE"
"PEDDLER","41459","GRIX, RONALD A","2015-02-26T00:00:00.000","MOBILE ONLY","429 NW 48TH BLVD","GAINESVILLE","586-202-6564",,"RONALD A GRIX"
"REPAIRS NOT REQUIRING STATE LICENSE","33509","SCHAFER, DANIEL S","2006-03-14T00:00:00.000","3811 NE 14TH DR","3811 NE 14TH DR","GAINESVILLE","352-262-2064",,"DANIEL  SCHAFER"
"RETAIL MERCHANT","34162","GATOR LIQUOR","2006-11-01T00:00:00.000","1203 SW 16TH AVE","1203 SW 16TH AVE","GAINESVILLE","352-376-2727","COACHPATEL007@GMAIL.COM","DIYABVM CORP"
"RETAIL MERCHANT","27326","UNITED RENTALS (NORTH AMERICA), INC.","2001-10-01T00:00:00.000","3540 WALDO RD","140 GRAND ST, STE 300","WHITE PLAINS","813-269-6300","UR@LICENSELOGIX.COM","UNITED RENTALS (NORTH AMERICA), INC"
"REFERENCE OUT OF BUSINESS","43877","GALAMBOS, CARL","2019-05-17T00:00:00.000","5001 NW 34TH BLVD, SUITE D","5001 NW 34TH BLVD, SUITE D","GAINESVILLE","727-219-6397","IDIGZIG@HOTMAIL.COM","CARL  GALAMBOS"
"REFERENCE OUT OF BUSINESS","43204","MACK, MARY C","2018-02-19T00:00:00.000","5083 NW 22ND ST","5083 NW 22ND ST","GAINESVILLE","352-888-6677","MCAMEDICALCONSULTING@GMAIL.COM","MCA  MEDICAL CONSULTING & MORE, PLLC"
"INSURANCE AGENT -1 AGENT","25427","MORRISON, JOHN A","1999-11-22T00:00:00.000","2950 SW ARCHER RD, SUITE D","2950 SW ARCHER RD, SUITE D","GAINESVILLE","352-378-3395","johnamorrison@allstate.com","JOHN  MORRISON"
"INTERIOR JANITORIAL AND CLEANING SERVICES","43863","SILVEIRA, FACUNDO F.","2019-05-08T00:00:00.000","3800 SW 34TH ST, X225","3800 SW 34TH ST, X225","GAINESVILLE","352-647-0339","facundo.silveira@outlook.com","EMPRESS  CLEANING SERVICES, LLC"
"REFERENCE OUT OF BUSINESS","43323","MR COOL ICE CREAM GAINESVILLE LLC","2018-04-23T00:00:00.000","1025 W UNIVERSITY AVE","1025 W UNIVERSITY AVE","GAINESVILLE",,"BULESKYSHOW@YAHOO.COM","MR COOL  ICE CREAM GAINESVILLE LLC"
"SCHOOL NOT OTHERWISE LISTED","33896","RAINWATER, MELINDA & CHRIS","2006-07-01T00:00:00.000","3331 NW 28TH PL","3331 NW 28TH PL","GAINESVILLE","352-376-6875","MRAINWATER1@COX.NET","MATTC, L.L.C."
"MOBILE FOOD DISPENSING VEHICLE - CANTEEN VEHICLES","44453","HUMBLE WOOD FIRE LLC","2017-11-01T00:00:00.000","MOBILE ONLY","307 SW 4TH AVE","GAINESVILLE","850-766-4467","HUMBLEWOODFIRE@GMAIL.COM","HUMBLE  WOOD FIRE LLC"
"REFERENCE OUT OF BUSINESS","42967","FOGEL, MARY B","2017-09-28T00:00:00.000","15 W UNIVERSITY AVE","6610 NW 16TH PL","GAINESVILLE","352-373-4841","CUTTINUPCHICK@AOL.COM","MARY B FOGEL"
"INSURANCE COMPANY OR BROKER","44447","UNITED LIFE INSURANCE COMPANY","2015-10-01T00:00:00.000","OUT OF STATE","PO BOX 729","CEDAR RAPIDS","800-637-6318","SWHALEN@UNITEDLIFE.COM","UNITED  LIFE INSURANCE COMPANY"
"EXTERIOR JANITORIAL AND CLEANING SERVICES","43574","KEATON, PERRY","2018-10-11T00:00:00.000","3800 SW 34TH ST, APT A2","3800 SW 34TH ST, APT A2","GAINESVILLE","352-871-3841","PANDHPRESSUREWASH@YAHOO.COM","P & H  PRESSURE WASHING, LAWN SERVICE, LLC"
"INSURANCE COMPANY OR BROKER","24710","MINNESOTA LIFE","1998-12-01T00:00:00.000","OUT OF STATE","400 N ROBERT ST","ST PAUL","651-665-4412","JODIE.SIMON@SECURIAN.COM","MINNESOTA LIFE INS CO"
"REFERENCE OUT OF BUSINESS","43054","SIMPSON, PATRICE M","2017-10-20T00:00:00.000","MOBILE ONLY","8384 SW 109TH ST","OCALA","804-787-0506",,"PATRICE M SIMPSON"
"MENTAL HEALTH COUNSELOR","34560","KOFF, KARIN A","2007-04-02T00:00:00.000","1654 NW 22ND CIR","1654 NW 22ND CIR","GAINESVILLE","954-646-5084","KARINKOFF@GMAIL.COM","KARIN  KOFF"
"REFERENCE OUT OF BUSINESS","35094","HAYES, MARY JO, AP","2007-11-05T00:00:00.000","2011 NW 22ND ST","2011 NW 22ND ST","GAINESVILLE","352-281-8998","HAYESMJ@YAHOO.COM","MARY  HAYES"
"RESTAURANT","43697","POKEBOWL STATION FL, INC","2019-01-07T00:00:00.000","1800 W UNIVERSITY AVE, STE 110","1800 W UNIVERSITY AVE, STE 110","GAINESVILLE","352-225-3439","JIMMYLIN7184@GMAIL.COM","POKEBOWL STATION FL, INC"
"REFERENCE OUT OF BUSINESS","44047","WE GET 4 U LLC","2019-09-01T00:00:00.000","2153 SE HAWTHORNE RD, STE 211","2153 SE HAWTHORNE RD, STE 211","GAINESVILLE","844-934-3848","SUPPORT@WEGET4U.COM","WE GET 4 U LLC"
"MANUFACTURING-READY MIX CONCRETE","27414","CEMEX CONSTRUCTION MATERIALS FLORIDA LLC","2000-11-01T00:00:00.000","305 SW DEPOT AVE","1501 BELVEDERE RD - TAX","WEST PALM BEACH","561-820-8613","BUSINESSLICENSES@CEMEX.COM","CEMEX CONSTRUCTION  MATERIALS FLORIDA LLC"
"REFERENCE OUT OF BUSINESS","42714","SHEILS, NOEL","2017-04-03T00:00:00.000","3206 NW 12TH ST","P.O. BOX  358304","GAINESVILLE","352-363-9907","GAINESVILLEPROPERTYSERVICES@GMAIL.COM","GAINESVILLE  PROPERTY SERVICES, INC"
"RETAIL MERCHANT","21017","UNITED RENT-ALL","1987-01-02T00:00:00.000","1404 NW 53RD AVE","1404 NW 53RD AVE","GAINESVILLE","352-375-3503",,"UNITED  RENT-ALL OF NORTH CENTRAL FLORIDA, INC"
"MASSAGE THERAPIST","26376","WHITTED, LEE M.","2000-09-15T00:00:00.000","4110 NW 37TH PL, SUITE D","PO BOX 2070","HAWTHORNE","352-665-7878","LEEWHITTED@BELLSOUTH.NET","LEE  WHITTED"
"BEAUTY PARLOR","42207","SHEAR DISTINCTION","2016-04-01T00:00:00.000","2615 NW 6TH ST, STE A","6410 NE 26TH PL","GAINESVILLE","352-377-0883","HOLISAMYBGOOD@BELLSOUTH.NET","DIANA  HOLLIS-JAMES"
"INSURANCE COMPANY OR BROKER","42418","EAGLE LIFE INSURANCE COMPANY","2016-10-01T00:00:00.000","OUT OF STATE","6000 WESTOWN PKWY","WEST DES MOINES","515-273-3796","STATEFILINGS@AMERICAN-EQUITY.COM","AMERICAN EQUITY  INVESTMENT HOLDING COMPANY"
"REFERENCE OUT OF BUSINESS","13243","ATTORNEY KEVIN DOWNEY, P.A.","1994-04-26T00:00:00.000","2631 NW 41ST ST, SUITE B","2631 NW 41ST ST, SUITE B","GAINESVILLE","352-373-4554","KIDOWNEY@BELLSOUTH.NET","ATTORNEY KEVIN DOWNEY, P.A"
"LAWN/YARD MAINTENANCE w/o LANDSCAPING","35273","SANFORD, RONALD","2008-04-01T00:00:00.000","3602 NE 11TH TER","3602 NE 11TH TER","GAINESVILLE","352-281-7504","RONESANFORD@GMAIL.COM","RONALD  SANFORD"
"LABORATORY","43638","QUEST DIAGNOSTICS","2018-12-03T00:00:00.000","5700 NW 23RD ST","5700 NW 23RD ST","GAINESVILLE","352-377-2242","ERMA.L.STEVENSON@QUESTDIAGNOSTICS.COM","QUEST DIAGNOSTICS, INC."
"INSURANCE COMPANY OR BROKER","23525","HARTFORD ACCIDENT & INDEMNITY COMPANY","1997-09-23T00:00:00.000","OUT OF STATE","ONE HARTFORD PLAZA","HARTFORD","860-547-9907","TAXSTATEUNIT@THEHARTFORD.COM","HARTFORD ACCIDENT & INDEMNITY COMPANY"
"REFERENCE OUT OF BUSINESS","42956","TRAN, ANH TU HUYNH","2017-09-01T00:00:00.000","3501 SW 2ND AVE, STE P","218 BISHOP DRIVE","GAINESVILLE","352-363-6182",,"ANH T TRAN"
"REFERENCE OUT OF BUSINESS","15273","HOFFMAN, BRUCE","1981-11-01T00:00:00.000","2917 NW 9TH PL","2917 NW 9TH PL","GAINESVILLE","352-373-2411","BHOFFMAN_10@HOTMAIL.COM","BRUCE  HOFFMAN"
"LAUNDRY-SELF SERVICE OR AUTOMATIC","12853","D.J. COIN LAUNDRIES INC.","1994-11-01T00:00:00.000","405 NE 23RD AVE","P.O. BOX 140845","GAINESVILLE","352-318-0132","DJCOININC@HOTMAIL.COM","CORPORATION  D J COIN LAUNDRIES"
"RETAIL MERCHANT","20170","SPENCER GIFTS, #304  L.L.C.","1978-02-22T00:00:00.000","6419 W NEWBERRY RD, A0005A","6826 BLACK HORSE PIKE","EGG HARB TWN","352-331-3355","SPENCERBL@SPENCERGIFTS.COM","SPENCER GIFTS, LLC"
"APARTMENT OR CONDO RENTALS","44142","WINDSOR HALL APARTMENTS","2019-09-18T00:00:00.000","629 SW 9TH ST","629 SW 9TH ST","GAINESVILLE","352-554-6219","LYN.SOWELL@ASSETLIVING.COM","W H GAINESVILLE, LLC"
"RESTAURANT","42474","ALPIN BEER & WINE BAR, LLC","2016-10-14T00:00:00.000","15 SW 2ND ST","1325 NE 12TH TER","GAINESVILLE","352-204-2873","alpin.bar.gainesville@gmail.com","ALPIN BEER & WINE BAR, LLC"
"TATTOO/PERM MAKEUP ARTIST","44265","OASIS TATTOO COLLECTIVE, LLC","2020-02-05T00:00:00.000","201 SE 2ND AVE, SUITE 110","201 SE 2ND AVE, SUITE 110","GAINESVILLE","352-256-9212","BERMUDEZPAUL@GMAIL.COM","OASIS  TATTOO COLLECTIVE, LLC"
"LABORATORY","43496","KAYCHA HOLDINGS, LLC","2018-09-01T00:00:00.000","2444 NE 1ST BLVD, STE 700","2512 NE 1ST BLVD, STE 200","GAINESVILLE","833-465-8737","JHORVATH@KAYCHALABS.COM","KAYCHA HOLDINGS, LLC"
"CONTRACTOR-BUILDING","12134","CHESHIRE, LARRY H.","1985-01-01T00:00:00.000","1325 NW 53RD AVE, SUITE E","1325 NW 53RD AVE, SUITE E","GAINESVILLE","352-375-2121","GENE@CHESHIRECOMANIES.COM","SOUTHERN EQUITY INVESTMENTS, INC."
"CONTRACTOR-WELL DRILLING","43642","D&D, INC.","2018-02-12T00:00:00.000","4913 NW 6TH ST","1681 E EVELYN ST","HERNANDO","352-267-6425","DDINCDAVID@GMAIL.COM","D&D, INC."
"REFERENCE OUT OF BUSINESS","26534","COOPER, MONICA L","1995-03-20T00:00:00.000","412 NE 13TH AVE","412 NE 13TH AVE","GAINESVILLE","352-373-5295","GVLCOOPERS@AOL.COM","MONICA  COOPER"
"PHYSICIAN/SURGEON MD","33951","NORTH FLORIDA RADIATION ONCOLOGY, LLC","2006-09-01T00:00:00.000","6420 NEWBERRY RD","PO BOX 147006","GAINESVILLE","352-333-5840","KIM.TOWNSEND@HCAHEALTHCARE.COM","NORTH FLORIDA RADIATION  ONCOLOGY, LLC"
"RENTALS AND LEASING - NOT HOUSING OR EQUIPMENT","35500","REDBOX AUTOMATED RETAIL, LLC","2008-05-02T00:00:00.000","3838 N MAIN ST","1 TOWER LANE, SUITE 800","OAKBROOK TERRACE","630-756-8938","TRACY.ELLSTROM@REDBOX.COM","REDBOX AUTOMATED RETAIL, LLC"
"FUNERAL HOME","21663","WILLIAMS-THOMAS FUNERAL HOME","1995-11-21T00:00:00.000","404 N MAIN ST","404 N MAIN ST","GAINESVILLE","352-376-7556","WILLIAMS1890@YAHOO.COM","RICHARD  WILLIAMS"
"REFERENCE OUT OF BUSINESS","40459","DEMINT, THOMAS A","2013-09-13T00:00:00.000","1207 NW 6TH ST","1207 NW 6TH ST","GAINESVILLE","352-301-2580","TOM53578@HOTMAIL.COM","CORP  T&D COMPUTER SALES & REPAIR, INC"
"REFERENCE OUT OF BUSINESS","17746","NATIONWIDE PROPERTY & CASUALTY INS. CO.","1982-09-01T00:00:00.000","OUT OF STATE","1 NATIONWIDE PLZ, 1-04-701","COLUMBUS","614-249-4399","TAXRPTNG@NATIONWIDE.COM","NATIONWIDE  PROPERTY & CASUALTY INS CO"
"RENTALS AND LEASING - NOT HOUSING OR EQUIPMENT","39995","REDBOX AUTOMATED RETAIL, LLC","2012-08-10T00:00:00.000","5708 NW 34TH BLVD","1 TOWER LN, STE 800","OAKBROOK TERRACE","630-756-8938","TRACY.ELLSTROM@REDBOX.COM","REDBOX AUTOMATED RETAIL, LLC"
"LAUNDRY-SELF SERVICE OR AUTOMATIC","35978","CSC SERVICEWORKS, INC","2007-07-01T00:00:00.000","UNIVERSITY OF FLORIDA, LAKESIDE COMPLEX","35 PINELAWN RD, STE 120","MELVILLE","937-253-3171","BPALLIAN@CSCSW.COM","CSC SERVICEWORKS, INC"
"BARBER SHOP","44864","SUN FRESH STYLE LLC","2021-01-01T00:00:00.000","1624 SW 13TH ST","19881 N HWY 329","MICANOPY","352-278-2973","SUNFRESHSTYLE@GMAIL.COM","SUN FRESH STYLE LLC"
"BOOKKEEPING OR INCOME TAX SERVICE","39315","TAX SERVICES OF AMERICA, INC.","2011-10-03T00:00:00.000","01800 NE 12TH AVE","ATTN: MARIA SATTIZAHN, P O BOX 941290","MAITLAND","407-691-0004","JTAX@RETAILTAXSOLUTIONS.COM","TAX SERVICES OF AMERICA, INC."
"REFERENCE OUT OF BUSINESS","27842","LUTTGE, WILLIAM  R.","2002-05-13T00:00:00.000","4311 NW 16TH PL","4311 NW 16TH PL","GAINESVILLE","352-381-0046","WILL@LUTTGE.COM","WILLIAM  LUTTGE"
"RETAIL MERCHANT","35734","LOWE'S HOME CENTERS, LLC #3278","2008-06-01T00:00:00.000","3101 CLARK BUTLER BLVD","1000 LOWES BLVD","MOORESVILLE","704-758-2751","BUSINESSLICENSES@LOWES.COM","LOWE'S HOME CENTERS LLC"
"INSURANCE COMPANY OR BROKER","17742","NATIONWIDE LIFE INS. CO.","1995-09-25T00:00:00.000","OUT OF STATE","1  NATIONWIDE PLZ, 1-04-701","COLUMBUS","614-249-4399","TAXRPTNG@NATIONWIDE..COM","NATIONWIDE  LIFE INS. CO."
"REFERENCE OUT OF BUSINESS","42015","TITAN SILVER CREEK LLC","2015-04-01T00:00:00.000","3009 SW ARCHER RD","845 NE 79TH ST","MIAMI","352-377-0555","PMARTINEZ@MAVERICKFL.COM","TITAN SILVER CREEK LLC"
"CONSULTANT","41536","MOBELY, LORRAINE","2015-04-08T00:00:00.000","3201 NW 38TH ST","3201 NW 38TH ST","GAINESVILLE","352-246-7275","RAINPHARM@AOL.COM","GUIDELIGHT  PHARMACY SERVICES, LLC"
"INSURANCE COMPANY OR BROKER","27127","NORTHWESTERN LONG TERM CARE INS. CO.","1998-10-01T00:00:00.000","OUT OF STATE","720 EAST WISCONSIN AVE","MILWAUKEE","414-665-2071","LAURAPORT@NORTHWESTERNMUTUAL.COM","NORTHWESTERN LONG TERM CARE INS. CO."
"DENTIST","21297","WALDRON, JOSEPH M., DDS","1981-01-01T00:00:00.000","611 NW 60TH ST, STE. A","611 NW 60TH ST, STE. A","GAINESVILLE","352-331-5622","BETTY@JOSEPHWALDRONDDS.COM","JOSEPH  WALDRON"
"REFERENCE OUT OF BUSINESS","12718","MILLS, THELMA","1995-11-04T00:00:00.000","01135 NW 23RD AVE, E","5818 NW 30TH TER","GAINESVILLE","352-337-0220","THELMA.S.MILLS@ME.COM","THELMA  MILLS"
"SERVICE-OTHER","27470","S & W ENTERPRISES, INC.","1997-02-01T00:00:00.000","2731 NW 41ST ST, STE B1","2731 NW 41ST ST, STE B1","GAINESVILLE","352-665-7899","SUZYFORBES64@GMAIL.COM","CORPORATION  S & W ENTERPRISES, INC."
"REFERENCE OUT OF BUSINESS","42445","FIESTA FARMS CTY, LLC","2016-10-14T00:00:00.000","16 NW 18TH ST, STE 105","16247 SE CR 225","MICANOPY","352-745-7273","FRESHCORNER352@GMAIL.COM","FIESTA FARMS CTY, LLC"
"REFERENCE OUT OF BUSINESS","20342","STRAUSS, CYD","1994-01-01T00:00:00.000","4101 NW 37TH PL, SUITE A","4101 NW 37TH PL, SUITE A","GAINESVILLE","352-372-8000","CYDSBRANCH@GMAIL.COM","CYD  STRAUSS"
"RETAIL MERCHANT","22972","AMERICAN CASUAL, INC.","1997-02-28T00:00:00.000","618 NW 60TH ST","618 NW 60TH ST","GAINESVILLE","352-332-4433","SALES@AMERICANPATIOFIREPLACE.COM","AMERICAN CASUAL, INC."
"ACCOUNTANT/AUDITOR","21742","ALLEN & WILSON, CPA'S","1995-09-06T00:00:00.000","2630 NW 41ST ST, SUITE B","PO BOX 357009","GAINESVILLE","352-336-1594","KDALLEN@ALLENANDWILSONCPA.COM","MERRY LYNNE  WILSON"
"CONTRACTOR-INSTALLATION","43182","GOLDEN GLASS OF GAINESVILLE, INC.","2018-01-02T00:00:00.000","605 NW 53RD AVE, STE C-9","605 NW 53RD AVE, STE C-9","GAINESVILLE","352-378-6152","LINDATROWELL54@GMAIL.COM","GOLDEN  GLASS OF GAINESVILLE, INC."
"LAUNDRY-SELF SERVICE OR AUTOMATIC","35972","CSC SERVICEWORKS, INC","2007-07-01T00:00:00.000","UNIVERSITY OF FLORIDA, CORRY VILLAGE","35 PINELAWN RD, SUITE 120","MELVILLE","516-349-8555","BPALLIAN@CSCSW.COM","CSC SERVICEWORKS, INC"
"REFERENCE OUT OF BUSINESS","35161","SUNDGREN CHIROPRACTIC HEALTH CLINIC","2007-04-01T00:00:00.000","00900 NW 8TH AVE, SUITE H","900 NW 8TH AVE, SUITE H","GAINESVILLE","352-870-9397","EVANSUNDGRENDC@GMAIL.COM","JEREMY EVAN  SUNDGREN"
"RESTAURANT","44992","VIBEZ JUICE BAR LLC","2021-11-22T00:00:00.000","2122 SW 34TH ST","2375 SW 42ND WAY , UNIT 157","GAINESVILLE","407-755-8893","PIERRE.DORSEY@GMAIL.COM","VIBEZ JUICE  BAR, LLC"
"SERVICE-OTHER","38472","ADAM-SAWYER PARTNERS LLC","2009-02-23T00:00:00.000","514 NE 5TH AVE","514 NE 5TH AVE","GAINESVILLE","352-284-3681","KARE.ADAM@YAHOO.COM","KAREN  ADAM"
"REFERENCE OUT OF BUSINESS","41768","COUNTRY INVESTORS LIFE ASSURANCE COMPANY","2015-09-09T00:00:00.000","OUT OF STATE","1711 GE ROAD 3RD FLOOR","BLOOMINGTON","309-821-6577","TAX@COUNTRYFINANCIAL.COM","COUNTRY INVESTORS LIFE ASSURANCE COMPANY"
"RETAIL MERCHANT","11535","BRITTANY S FINE JEWELRY","1985-11-01T00:00:00.000","2441 NW 43RD ST, SUITE 24B2","2441 NW 43RD ST, SUITE 24B2","GAINESVILLE","352-372-4640","BRITTANYS@CFCOXMAIL.COM","BRITTANY'S FINE JEWELRY, INC."
"REFERENCE OUT OF BUSINESS","26597","CHANCE, RAMONA M.","2001-01-26T00:00:00.000","04703 NW 53RD AVE, A1","4703 NW 53RD AVE., STE A-1","GAINESVILLE","352-335-3189","RAMONA@CHANCELAW.NET","RAMONA  CHANCE"
"REFERENCE OUT OF BUSINESS","27122","PEAK PROPERTY & CASUALTY INS. CO.","1998-10-01T00:00:00.000","OUT OF STATE","1800 NORTH POINT DR","STEVENS POINT","715-346-6000","TAXACCOUNTING@SENTRY.COM","PEAK PROPERTY & CASUALTY INS. CO."
"BARBER/COSMETOLOGIST/NAIL TECH","42843","WEAVER, RICHARD","2017-07-06T00:00:00.000","2727 NW 43RD ST, STE 4A","1602 NW 39TH TERR","GAINESVILLE","352-373-5055","rweaver22@cox.net","RICHARD  WEAVER"
"SERVICE-OTHER","42735","CARUGDA, IVANNA MAY D","2017-04-18T00:00:00.000","5901 NW 26TH ST","5901 NW 26TH ST","GAINESVILLE","352-281-1595","themagicalballoonshop@gmail.com","IVANNA MAY  CARUGDA"
"ATTORNEY/LAWYER","28742","SMITH, BRUCE M.","2002-09-01T00:00:00.000","2622 NW 43RD ST, SUITE C5","PO BOX 357005","GAINESVILLE","352-377-5085","VOTESMITH04@YAHOO.COM","BRUCE  SMITH"
"APARTMENT OR CONDO RENTALS","23504","COLLEGIATE SQUARE","1996-01-01T00:00:00.000","1812 NW 2ND AVE","COLLEGE PARK, 220 N MAIN ST","GAINESVILLE","352-375-2152","COLLEGEPARK@COLLIERCOMPANIES.COM","NATHAN  COLLIER"
"ENGINEER","35352","MONTALTO, JOE JR.","2008-04-01T00:00:00.000","309 SE 7TH ST","309 SE 7TH ST","GAINESVILLE","352-494-6225","JMONTALTO@WINDSTREAM.NET","JOE MONTALTO, JR.  CONSULTING ENGINEER, LLC"
"REFERENCE OUT OF BUSINESS","39690","HARBERT FUND ADVISORS, INC.","2011-12-15T00:00:00.000","747 SW 2ND AVE, STE 307","2100 3RD AVE N, STE 600","BIRMINGHAM","205-987-5668","SWALKER@HARBERT.NET","CORPORATION  HARBERT FUND ADVISORS, INC."
"GRAPHIC ARTS & DRAFTING","44335","DIAMOND, MATTHEW","2020-05-03T00:00:00.000","3202 NW 14TH ST, APT #7","3202 NW 14TH ST, APT #7","GAINESVILLE","352-214-5367","MDIAMONDTANGO@GMAIL.COM","MATTHEW  DIAMOND"
"APARTMENT OR CONDO RENTALS","39914","RETREAT AT MAGNOLIA PARKE, THE","2011-04-21T00:00:00.000","4170 NW 50TH TER","6815 POPLAR AVE, STE 500","GERMANTOWN","352-384-2787","PROPTAX@MAAC.COM","PARTNERSHIP  MID AMERICA APARTMENTS LP"
"CONTRACTOR-CONCRETE, STONE, BRICK","34455","LOCK, WILLIE J.","2007-01-16T00:00:00.000","2121 SE 3RD PL","2121 SE 3RD PL","GAINESVILLE","352-284-1079","dewdnem@cox.net","WILLIE  LOCK"
"REFERENCE OUT OF BUSINESS","43024","MARCUM, CHRISTOPHER L","2017-10-09T00:00:00.000","MOBILE ONLY","3200 NW 98TH ST","GAINESVILLE","352-807-0519","GVILLEGOLF@GMAIL.COM","CHRISTOPHER  MARCUM"
"REFERENCE OUT OF BUSINESS","43692","THREE TREASURES HOLISTIC CARE, LLC","2019-01-01T00:00:00.000","2727B NW 43RD ST, SUITE 8","825 NE 4TH AVE","GAINESVILLE","352-727-1660","THREETREASURESHOLISTICCARE@GMAIL.COM","THREE TREASURES  HOLISTIC CARE, LLC"
"EXERCISE OR TRAINING STUDIO","44247","PIERLUISSI, ERICA","2020-01-29T00:00:00.000","512 NW 36TH AVE","512 NW 36TH AVE","GAINESVILLE","352-575-8482","ERICAPIER86@GMAIL.COM","ERICA  PIERLUISSI"
"REFERENCE OUT OF BUSINESS","43183","JC BARBERSHOP INC","2018-02-02T00:00:00.000","534 N MAIN ST","534 N MAIN ST","GAINESVILLE","352-792-6850","EAS19777@GMAIL.COM","JC BARBERSHOP INC"
"INTERIOR JANITORIAL AND CLEANING SERVICES","44276","CUMMINGS, BETTY ROSE","2020-02-11T00:00:00.000","1024 SE 20TH ST","1024 SE 20TH ST","GAINESVILLE","352-777-1606","BETTYCUMMINGS2014@GMAIL.COM","BETTY  CUMMINGS"
"BUSINESS OFFICE NOT OTHERWISE TAXED","29420","PREFERRED MATERIALS, INC","2003-05-01T00:00:00.000","7615 NW 13TH ST","11482 COLUMBIA PARK DR W, SUITE 3","JACKSONVILLE","904-288-6300","jennifer.edwards@apac.com","PREFERRED MATERIALS, INC"
"ATTORNEY/LAWYER","43954","EISINGER LAW","2019-01-01T00:00:00.000","2630 NW 41ST ST, STE A","2630 NW 41ST ST, STE A","GAINESVILLE","352-240-1226","PFOCKS@EISINGERLAW.COM","EISINGER, LEWIS, FRANKEL,  CHAIET, STIVELMAN, EISINGER & SHEIR, P. A."
