"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
"Treasurer, Oregon State",Oregon Investment Council ,Regular Meeting ,04/20/2016 09:00:00 AM,04/20/2016 12:00:00 PM,PERS Head Quarters , Tigard,OR,"Notice of Regular Meeting
The Oregon Investment Council will hold a regular meeting at the time, date, and location listed above. 

This meeting location is accessible to persons with disabilities; moreover, a request for an interpreter for the hearing impaired or requests for other accommodations for persons with disabilities should be made at least 48 hours in advance of the meeting to May Fanning in the Oregon State Treasury’s Investment Division at (503) 431-7900.",,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.402175,-122.7491281,17z/data=!4m2!3m1!1s0x549572c33f67c577:0x303b8e1c111f8034",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan - Outreach Working Group,,04/26/2016 09:00:00 AM,04/26/2016 11:00:00 AM,"Oregon State Treasury - Tigard Office - 16290 SW Upper Boones Ferry Road, Mt. Hood Board Room",Portland,OR,"If you are unable to attend the meeting, but would like to call in on the conference line, please send Missy an email.",,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",ORSP Monthly Board Meeting,,05/03/2016 09:00:00 AM,05/03/2016 11:00:00 AM,"PERS Headquarters, 11410 SW 68th Parkway", Tigard,OR,,Yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,http://www.oregon.gov/treasury/ORSP/Pages/default.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan - Plan Design Working Group,,05/10/2016 09:00:00 AM,05/10/2016 11:00:00 AM,Oregon State Treasury - Tigard Office - 16290 SW Upper Boones Ferry Road - Mt. Hood Board Room, Portland,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan - Program Design Working Group,,05/10/2016 01:00:00 PM,05/10/2016 03:00:00 PM,Oregon State Treasury - Tigard Office - 16290 SW Upper Boones Ferry Road - Mt. Hood Board Room, Portland,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Special Meeting,05/12/2016 10:00:00 AM,05/12/2016 11:00:00 AM,"350 Winter Street NE, Suite 100, Columbia Room", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps?q=350+Winer+ST+NE,+Suite+100+Salem+OR+97301-3896&hl=en&sll=37.0625,-95.677068&sspn=49.176833,45.527344&hnear=350+Winter+St+NE+%23100,+Salem,+Oregon+97301&t=m&z=16",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan - Financial Literacy Working Group,,05/25/2016 01:00:00 PM,05/25/2016 03:00:00 PM,16290 SW Upper Boones Ferry Road,Portland,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan - Program Design Working Group,,05/26/2016 01:00:00 PM,05/26/2016 03:00:00 PM,"Oregon State Treasury - Tigard Office - 16290 SW Upper Boones Ferry Road, Mt. Hood Board Room", Portland,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council ,Regular Meeting ,06/01/2016 09:00:00 AM,06/01/2016 12:00:00 PM,PERS Head Quarters , Tigard,OR,"Notice of Regular Meeting
 The Oregon Investment Council will hold a regular meeting at the time, date, and location listed above. 

This meeting location is accessible to persons with disabilities; moreover, a request for an interpreter for the hearing impaired or requests for other accommodations for persons with disabilities should be made at least 48 hours in advance of the meeting to May Fanning in the Oregon State Treasury’s Investment Division at (503) 431-7900.",,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.402175,-122.7491281,17z/data=!4m2!3m1!1s0x549572c33f67c577:0x303b8e1c111f8034%20",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan - Outreach Working Group,,06/02/2016 09:00:00 AM,06/02/2016 11:00:00 AM,"Oregon State Treasury - Tigard Office - 16290 SW Upper Boones Ferry Road, Mt. Hood Board Room", Portland,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",ORSP - June Board Meeting,,06/07/2016 09:00:00 AM,06/07/2016 12:00:00 PM,PERS Headquarters - 11410 SW 68th Parkway,Tigard,OR,,Yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,http://www.oregon.gov/treasury/ORSP/pages/default.aspx,,,,
"Treasurer, Oregon State",Heading Off a Retirement Reckoning in Oregon:  An Aspen Institute Forum on the Oregon Retirement Savings Program,,06/20/2016 08:00:00 AM,06/20/2016 01:30:00 PM,"The University of Oregon in Portland - White Stag Block, 70 NW Couch Street", Portland,OR,"Featuring:

The Honorable Kate Brown
Governor of the State of Oregon

The Honorable Ted Wheeler
Treasurer of the State of Oregon

The Honorable J. Mark Iwry
Senior Advisor to the U.S. Secretary of the Treasury

Will Sandbrook
Strategy Director, United Kingdom's National Employment Savings Trust (NEST)

Followed by two distinguished panels, including:

Anthony Bunnell
Chief Product Officer, Honest Dollar

Barbara March
CEO, BridgePoint Group

Judy Miller
Director of Retirement Policy, American Retirement Association

Lew Minsky
President and CEO, Defined Contribution Institutional Investment Association (DCIIA)

Tom Simpson
Director of Government & Regulatory Affairs, Standard Insurance Company
",,Kiese Hansen,202-736-3592,kiese.hansen@aspeninstitute.org,,,https://www.eventbrite.com/e/heading-off-a-retirement-reckoning-in-oregon-tickets-25636686018,,,,,,,https://www.eventbrite.com/e/heading-off-a-retirement-reckoning-in-oregon-tickets-25636686018,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan - Financial Literacy Working Group,,06/21/2016 01:00:00 PM,06/21/2016 03:00:00 PM,16290 SW Upper Boones Ferry Road,Portland,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan - Joint Plan and Program Design Working Group,Combining the Plan and Program work group ,06/23/2016 09:00:00 AM,06/23/2016 11:00:00 AM,"Oregon State Treasury - Tigard Office - 16290 SW Upper Boones Ferry Road, Mt. Hood Board Room", Portland,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Short Term Fund (OSTF) Board Meeting,The OSTF Board will review and comment on various entities Investment Policies,07/12/2016 10:00:00 AM,07/12/2016 12:00:00 AM,"1120 NW Couch Street, Suite 100", Portland,OR,,,Aliese Jacobsen,503-431-7900,aliese.jacobsen@ost.state.or.us,,,,,,,,Please contact Heidi Rawe at 503-378-4552 for dial in information,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regular Meeting,07/13/2016 10:00:00 AM,07/13/2016 12:00:00 PM,"350 Winter St NE, Suite 100, Columbia Room", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE+%23100,+Salem,+OR+97301/@44.9409808,-123.0325965,17z/data=!3m1!4b1!4m2!3m1!1s0x54bfff118b7482eb:0x4e8d59b4c3cb8693?hl=en",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan - July / August Board Meeting,,07/19/2016 09:00:00 AM,07/19/2016 11:30:00 AM,PERS Headquarters - 11410 SW 68th Parkway,Tigard,OR,,Yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon 529 Network Special Board Meeting,Discuss ABLE Program Management,07/25/2016 01:00:00 PM,07/25/2016 03:00:00 PM,"PERS Headquarters Boardroom, 11410 SW 68th Parkway", Tigard,OR,,Yes,Stephanie Swetland,,stephanie.swetland@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan - Outreach Working Group,,07/28/2016 09:00:00 AM,07/28/2016 11:00:00 AM,16290 SW Upper Boones Ferry Road,Portland,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council ,Regular Meeting ,08/10/2016 09:00:00 AM,08/10/2016 12:00:00 PM,PERS Head Quarters ,Tigard,OR,"Notice of Regular Meeting
The Oregon Investment Council will hold a regular meeting at the time, date, and location listed above. 

This meeting location is accessible to persons with disabilities; moreover, a request for an interpreter for the hearing impaired or requests for other accommodations for persons with disabilities should be made at least 48 hours in advance of the meeting to May Fanning in the Oregon State Treasury’s Investment Division at (503) 431-7900.",,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.402175,-122.7491281,17z/data=!4m2!3m1!1s0x549572c33f67c577:0x303b8e1c111f8034%20%20",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Special Meeting,08/11/2016 09:30:00 AM,08/11/2016 10:30:00 AM,"350 Winter Street NE, Suite 100, Columbia Room",Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps?q=900+Court+ST+NE,+Salem+OR+97301&hl=en&ll=44.939028,-123.030052&spn=0.010815,0.011115&sll=44.940963,-123.030289&sspn=0.010814,0.011115&hnear=900+Court+St+NE,+Salem,+Oregon+97310&t=m&z=16",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",ORSP - Rulemaking Advisory Committee,,08/11/2016 01:00:00 PM,08/11/2016 02:30:00 PM,"OST - Tigard Office - 16290 SW Upper Boones Ferry Road, Mt. Hood Board Room", Portland,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",ORSP - Marketing Services Provider Procurement Conference Call,Discuss the procurement process for Marketing Services in support ot the Plans needs and to review an authorization request from Staff to proceed with this procurement.,08/24/2016 03:00:00 PM,08/24/2016 03:30:00 PM,Conference Call, Salem,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,877.336.1828,1691288,,,,,
"Treasurer, Oregon State",Oregon Investment Council ,,09/14/2016 09:00:00 AM,09/14/2016 01:00:00 PM,"PERS Headquarters, 11410 S.W. 68th Parkway", Tigard,OR,,,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.402175,-122.7491281,17z/data=!4m2!3m1!1s0x549572c33f67c577:0x303b8e1c111f8034%20%20%20",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",ORSP:  Board Education / Panel Presentation,,09/14/2016 02:00:00 PM,09/14/2016 03:30:00 PM,Pers Headquarters - 11410 SW 68th Parkway, Tigard,OR,,No,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",ORSP:  Board Educaton / Panel Presentation ,,09/15/2016 09:30:00 AM,09/15/2016 11:30:00 AM,"PERS Headquarters, 11410 SW 68th Parkway",Tigard,OR,,No,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",529 Network Board Meeting,Quarterly Meeting,09/15/2016 01:00:00 PM,09/15/2016 03:30:00 PM,"PERS Headquarters Boardroom, 11410 SW 68th Parkway", Tigard,OR,,Yes,Stephanie Swetland,,stephanie.swetland@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",ORSP - Rulemaking Advisory Committee,,09/16/2016 09:00:00 AM,09/16/2016 11:00:00 AM,"OST-Tigard Office, 16290 SW Upper Boones Ferry Road",Portland,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan September Board Meeting,,09/20/2016 09:00:00 AM,09/20/2016 11:30:00 AM,PERS Headquarters - 11410 SW 68th Parkway, Tigard,OR,,Yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",PERS/OIC Joint Meeting,,09/30/2016 02:00:00 PM,09/30/2016 03:30:00 PM,"PERS Headquarters, 11410 S.W. 68th Parkway", Tigard,OR,,,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/Public+Employees+Retirement/@45.4380818,-122.7456962,15z/data=!4m5!3m4!1s0x0:0xeb594f1b95e62783!8m2!3d45.4380818!4d-122.7456962",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,,,,
"Treasurer, Oregon State",CANCELLED: Oregon 529 Network Special Board Meeting,CANCELLED: Meeting regarding ABLE plan contract and fund lineup,10/10/2016 01:00:00 PM,10/10/2016 03:00:00 PM,"Oregon State Treasury Office, 16290 SW Upper Boones Ferry Rd",Tigard,OR,Topics are tabled until the regularly scheduled November board meeting.,Yes,Michael Parker,,michael.parker@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",ORSP - Rulemaking Advisory Committee,,10/11/2016 01:00:00 PM,10/11/2016 03:00:00 PM,OST - Tigard Office - 16290 SW Upper Boones Ferry Road,Tigard,OR,,Yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,877.336.1828,1691288,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,CANCELLED - Regular Meeting,10/12/2016 10:00:00 AM,10/12/2016 12:00:00 PM,"350 Winter St NE, Suite 100, Columbia Room", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps?q=350+Winer+ST+NE,+Suite+100+Salem+OR+97301-3896&hl=en&sll=37.0625,-95.677068&sspn=49.176833,45.527344&hnear=350+Winter+St+NE+%23100,+Salem,+Oregon+97301&t=m&z=16",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan October Board Meeting,,10/18/2016 09:00:00 AM,10/18/2016 10:00:00 AM,PERS Headquarters - 11410 SW 68th Parkway, Tigard,OR,,Yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,No,,,,,,
"Treasurer, Oregon State",ORSP - Board Education Meeting,,10/18/2016 10:00:00 AM,10/18/2016 11:00:00 AM,PERS Headquarters - 11410 SW 68th Parkway,Tigard,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council ,,10/26/2016 09:00:00 AM,10/26/2016 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/data=!4m2!3m1!1s0x549572c33f67c577:0x303b8e1c111f8034?sa=X&ved=0ahUKEwj2hK2IiKHPAhVBIWMKHYYtDxIQ8gEIGzAA",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503.431.7900,may.fanning@ost.state.or.us,,,,"http://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule,%20Agendas%20and%20Mintes/Public%20Notice%20and%20Agenda%2010.26.16.pdf",,,,
"Treasurer, Oregon State",ORSP - Board Education Meeting,,11/16/2016 09:00:00 AM,11/16/2016 10:15:00 AM,"PERS Headquarters, 11410 SW 68th Parkway",Tigard,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan Board Meeting,,11/16/2016 10:15:00 AM,11/16/2016 11:00:00 AM,"PERS Headquarters, 11410 SW 68th Parkway", Tigard,OR,,Yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",529 Network Board Meeting,Quarterly Meeting,11/17/2016 01:00:00 PM,11/17/2016 03:30:00 PM,"PERS Headquarters Boardroom, 11410 SW 68th Parkway", Tigard,OR,,Yes,Stephanie Swetland,,stephanie.swetland@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",ORSP - Board Education Meeting,,12/06/2016 09:00:00 AM,12/06/2016 10:45:00 AM,11410 SW 68th Parkway, Tigard,OR,,,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan Board Meeting,,12/06/2016 10:50:00 AM,12/06/2016 12:00:00 PM,"PERS Headquarters, 11410 SW 68th Parkway", Tigard,OR,,Yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,N/A,,,,,,
"Treasurer, Oregon State",Oregon Investment Council ,,12/07/2016 09:00:00 AM,12/07/2016 12:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard ,OR,,,May Fanning,503 431 7905,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4022289!4d-122.7522779",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503 431 7905,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",ORSP - Board Conference Call,,01/12/2017 09:00:00 AM,01/12/2017 09:30:00 AM,Conference Call, Salem,OR,,No,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,877.336.1828,1691288,,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,01/12/2017 10:00:00 AM,01/12/2017 12:00:00 PM,Conference Call, Portland,OR,"Due to inclement weather, the January 12 OSTF Board Meeting was held by conference call.",,Aliese Jacobsen,,aliese.jacobsen@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",State Debt Policy Advisory Commission,Presentation of Annual Report,01/13/2017 10:00:00 AM,01/13/2017 12:00:00 PM,"State Capitol, Room 167A",Salem,OR,,,Christine Wilson,503-378-4930,christine.wilson@ost.state.or.us,,"https://www.google.com/maps?q=900+Court+ST+NE,+Salem+OR+97301&hl=en&ll=44.939028,-123.030052&spn=0.010815,0.011115&sll=44.940963,-123.030289&sspn=0.010814,0.011115&hnear=900+Court+St+NE,+Salem,+Oregon+97310&t=m&z=16",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,,,,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/StateAgencies/Pages/State-Debt-Policy-Advisory-Commission.aspx,,,,
