"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
"Transportation Commission, Oregon",Rogue Valley Area Commission on Transportation,RVACT makes decisions on tranportation projects in Jackson-Josephine Counties,03/13/2012 09:00:00 AM,03/13/2012 11:30:00 AM,Grants Pass City Council Chambers, Grants Pass,OR,"The RVACT agenda includes:

·        A revision to the RVACT bylaws pertaining to membership; 
·        Draft recommendations for 2015-2018 STIP Project eligibility criteria; 
·        Updates on local projects; and, 
Recent Oregon Transportation Commission and legislative actions. 
·        
",yes,Gary Leaming,541-774-6388,Gary.W.Leaming@odot.state.or.us,,,,Gary Leaming,541-774-6388,Gary.W.Leaming@odot.state.or.us,,,,,,,,
"Transportation Commission, Oregon",Oregon Transportation Commission,Regular monthly meeting of the Oregon Transportation Commission,02/15/2012 09:30:00 AM,,"PUC Main Hearing Room, 550 Capitol Street NE", Salem,OR,,Yes,Jacque Carlisle,,jacque.l.carlisle@odot.state.or.us,,,,,,,,,,,,,,
Transportation Department,Cascades West Area Commission on Transportation,CWACT,03/22/2012 05:00:00 PM,03/22/2012 07:00:00 PM,Oregon Cascades West COG offices , Corvallis,OR,,,Carla Wahl,,carla.s.wahl@odot.state.or.us,,,,,,,,,,,,,,
Transportation Department,Oregon Sustainable Transportation Initiative - Statewide Transportation Strategy Policy Committee Meeting,"Oregon Sustainable Transportation Initiative seeks to reduce GHG but in doing so it must address how the energy landscape is changing, how we will continue to power transportation and sustain a strong economy while creating healthier, more livable communities and greater economic opportunity for all Oregonians.",03/16/2012 09:00:00 AM,03/16/2012 04:00:00 PM,"City of Keizer Community Center, 930 Chemawa Road NE", Salem,OR,,,Sharon Kautz,503-986-4121,sharon.l.kautz@odot.state.or.us,http://www.oregon.gov/ODOT/TD/OSTI/PC.shtml,,,Sharon Kautz,503-986-4121,sharon.l.kautz@odot.state.or.us,,,,,,,,
Transportation Department,Oregon Traffic Control Devices Committee,Bi-monthly meeting,03/16/2012 09:00:00 AM,03/16/2012 12:00:00 PM,"ODOT TLC Bldg., Alsea Conf. Rm.,4040 Fairview Industrial Drive SE", Salem,OR,Presentation on NCUTCD Meeting; Legislative Update / Changes to MUTCD Compliance Dates; School Zone Signing Updates; Bikes on Roadway Sign.,Yes,Kathi McConnell,503-986-3609,kathleen.e.mcconnell@odot.state.or.us,,http://www.oregon.gov/ODOT/HWY/TRAFFIC-ROADWAY/traffic_control_devices_committee.shtml,,Craig Chadwick,503-986-3571,craig.w.chadwick@odot.state.or.us,,,,,,,,
Transportation Department,Central Oregon ACT,COACT Executive Committee,03/15/2012 04:00:00 PM,03/15/2012 05:00:00 PM,"Redmond City Hall Conference Room, 716 SW Evergreen", Redmond,OR,,,Gary Farnsworth,(541) 388-6071,gary.c.farnsworth@odot.state.or.us,http://www.coic.org/cd/coact.htm,,,,,,,,,,,,,
Transportation Department,Bicycle and Pedestrian Advisory Committee,Monthly Meeting,02/01/2012 09:00:00 AM,02/01/2012 05:00:00 PM,"Local Government Center, 1201 Court St. NE", Salem,OR,Agenda items include by-laws update and discussion of possible revisions to committee membership.,Yes,Sheila Lyons,503-986-3555,sheila.a.lyons@odot.state.or.us,,,,,503-986-3555 or 711,,,,,,,,,
Transportation Department,Rail Advisory Committee,Modal Review of ConnectOregon IV Applications,03/15/2012 09:00:00 AM,03/15/2012 12:00:00 PM,"Portland International Airport, Multnomah Conference Room", Portland,OR,,yes,Kathy Holmes,503.986.5174,kathy.c.holmes@odot.state.or.us,http://www.oregon.gov/ODOT/RAIL/RailAdvisoryCommittee.shtml,,,,,,,,,,,,,
Transportation Department,Access Management Oversight Task Force,Meeting of the Access Management Oversight Task Force,02/10/2012 10:00:00 AM,02/10/2012 12:00:00 PM,"Local Government Center, 1201 Court St NW", Salem,,The Access Management Task Force is created by Section 27 of SB 264. Members of the Task Force have been appointed.,,Victor Dodier,503.986.3422,victor.j.dodier@odot.state.or.us,,,,,,,,,,,,,,
Transportation Department,Lane Area Commission on Transportation,Regular meeting of the Lane ACT,03/14/2012 05:30:00 PM,,"ODOT Area 5, 644 A Street", Springfield,OR,,Yes,Paula Taylor,,ptaylor@lcog.org,,,,,,,,,,,,,,
Transportation Department,Rail Advisory Committee,Modal Review of ConnectOregon IV Applications,03/14/2012 09:00:00 AM,03/14/2012 04:00:00 PM,"Portland International Airport, Multnomah Conference Room", Portland,OR,,yes,Kathy Holmes,503.986.5174,kathy.c.holmes@odot.state.or.us,http://www.oregon.gov/ODOT/RAIL/RailAdvisoryCommittee.shtml,,,,,,,,,,,,,
Transportation Department,Oregon Sustainable Transportation Initiative - Statewide Transportation Strategy Policy Committee Meeting,"Oregon Sustainable Transportation Initiative seeks to reduce GHG but in doing so it must address how the energy landscape is changing, how we will continue to power transportation and sustain a strong economy while creating healthier, more livable communities and greater economic opportunity for all Oregonians.",02/22/2012 09:00:00 AM,02/22/2012 12:00:00 PM,"City of Keizer Community Center, 930 Chemawa Road NE", Salem,OR,,,Sharon Kautz,503-986-4121,sharon.l.kautz@odot.state.or.us,http://www.oregon.gov/ODOT/TD/OSTI/PC.shtml,,,Sharon Kautz,503-986-4121,sharon.l.kautz@odot.state.or.us,,,,,,,,
Transportation Department,Connect Oregon IV PTAC Modal Committee Project Review Meeting,Review COIV applications for funding,03/13/2012 01:00:00 PM,03/13/2012 05:00:00 PM,925 Commercial St SE, Salem,OR,,,Dinah Van Der Hyde,503-986-3885,dinah.vanderhyde@odot.state.or.us,http://www.oregon.gov/ODOT/pt,,,,,,,,,,,,,
Transportation Department,South Central Oregon Area Commission on Transportation,Regular meeting of the SCOACT ,02/03/2012 12:30:00 PM,02/03/2012 02:30:00 PM,"Lake County Courthouse Memorial Hall, 513 Center Street", Lakeview,OR,,Yes,Sara Griffiths,,sara@scoedd.org,,,,,,,,,,,,,,
Transportation Department,Bicycle/Pedestrian and Transportation Enhancement,Joint meeting of Advisory Committees,03/13/2012 09:00:00 AM,03/13/2012 11:00:00 AM,555 13th St. NE, Salem,,"Joint meeting of Bike/Ped and TE Advisory Committees to review criteria for upcoming joint grant program. For accommodations, call (503) 986-3555 or statewide relay, 7-1-1.",Yes,Sheila Lyons,503-986-3555,sheila.a.lyons@odot.state.or.us,,,,,7/1/01,,,,,,,,,
Transportation Department,Central Oregon Area Commission on Transportation,COACT Executive Meeting,02/02/2012 04:00:00 PM,,2363 SW Glacier Place, Redmond,OR,,Yes,Kelly Bailey,,kelly.a.bailey@odot.state.or.us,,,,,,,,,,,,,,
Transportation Department,Mid-Willamette Valley Area Commission on Transportation,Regular meeting of the MWACT,02/02/2012 03:00:00 PM,,"Keizer Civic Center, 930 Chemawa Rd NE", Keizer,OR,,Yes,Lori Moore,(503) 588-6177,lomoore@mwvcog.org,,,,,,,,,,,,,,
Transportation Department,North East Area Commission on Transportation,Regular meeting of the NEACT,02/02/2012 09:00:00 AM,,3012 Island Avenue, La Grande,OR,,Yes,Lisa Hill,(541) 963-3179,lisa.a.hill@odot.state.or.us,,,,,,,,,,,,,,
Transportation Department,Public Transportation Advisory Committee meeting,The purpose of PTAC is to provide a regular forum for transportation providers and stakeholders for discussing and identifying public transportation issues and solutions.,03/12/2012 01:00:00 PM,03/12/2012 04:00:00 PM,"Public Utilities Commission Building, 550 Capitol St NE", Salem,OR,"This group helps improve public transit services by sharing their valuable experience, expertise, perspectives, and contacts with the Public Transit Division.  The agenda, forum and related efforts are developed with PTAC and staff input.  PTAC provides input to the OTC on issues of regional and statewide significance affecting public transportation.",Yes,Dinah Van Der Hyde,503-986-3885,dinah.vanderhyde@odot.state.or.us,http://www.oregon.gov/ODOT/pt,,,,,,,,,,,,,
Transportation Department,Mt. Hood Multimodal Transportation Plan - Project Leadership Team-Meeting #2,Pre-project meeting,03/09/2012 01:00:00 PM,03/09/2012 03:00:00 PM,"ODOT Region 1, 123 NW Flanders St.", Portland,OR,"Pre-project meeting to discuss Project Leadership Team charter (protocols), scope framework. Presentation on travel options case studies from around the US.",,"Sonya Kazen, Sr. Planner",503.731.8282,sonya.b.kazen@odot.state.or.us,,,,,,,,,,,,,,
Transportation Department,Lower John Day Area Commission on Transportation,Regular meeting of the Lower John Day ACT,03/05/2012 10:00:00 AM,,Bob's Texas T-Bone, Rufus,OR,,Yes,Kelly Bailey,,kelly.a.bailey@odot.state.or.us,,,,,,,,,,,,,,
Transportation Department,SWACT,South West Area Commission on Transportation,03/09/2012 10:00:00 AM,03/09/2012 12:00:00 PM,Coos County Annex, Coquille,OR,,,Lajuana Baldwin,541-396-3707,lajuana.baldwin@odot.state.or.us,,,,Lajuana Baldwin,541-396-3707,lajuana.baldwin@odot.state.or.us,,,,,,,,
Transportation Department,Central Oregon ACT,COACT,03/08/2012 03:00:00 PM,,"Redmond City Hall Conference Room, 716 SW Evergreen", Redmond,OR,,Yes,Gary Farnsworth,,Gary.C.Farnsworth@odot.state.or.us,,,,,,,,,,,,,,
Transportation Department,South Central Oregon ACT,SCOACT,03/02/2012 10:00:00 AM,,Conference Call, Lakeview,OR,,,Butch Hansen,(541) 883-5662,kelly.a.bailey@odot.state.or.us,,,,,,,,877-298-8255,6213140,,,,,
Transportation Department,Winter Recreation Advisory Committee,Regular meeting of the WRAC,02/15/2012 08:30:00 AM,,800 Airport Road, Salem,OR,The Winter Recreation Advisory Committee meets throughout the year to advise the Department of Transportation on matters related to the winter recreation parking (Sno-Park) program.,,Karen Morrison,,karen.j.morrison@odot.state.or.us,,,,,,,,,,,,,,
Transportation Department,Rail Advisory Committee,Modal Review of ConnectOregon IV Applications,03/13/2012 09:00:00 AM,03/13/2012 04:00:00 PM,"Portland International Airport, Multnomah Conference Room", Portland,OR,,yes,Kathy Holmes,503.986.5174,kathy.c.holmes@odot.state.or.us,http://www.oregon.gov/ODOT/RAIL/RailAdvisoryCommittee.shtml,,,,,,,,,,,,,
Transportation Department,Public Transportation Advisory Committee (PTAC),PTAC meetings are typically held the second Monday of every other month from 1:00 p.m. to 4:30 p.m.,03/12/2012 01:00:00 PM,03/12/2012 04:30:00 PM,http://www.oregon.gov/ODOT/PT/Pages/about/PTAC/archived-meetings.aspx, Salem,OR,PTAC provides a forum for public and special-needs transportation providers within Oregon and provides input regarding significant transportation issues to the Oregon Transportation Commission and the Public Transit Division.,Yes,Martha Smith,503-986-3416,PTAC@odot.state.or.us,http://www.oregon.gov/ODOT/PT/Pages/about/ptac.aspx,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,Regular Meeting,02/29/2012 09:00:00 AM,02/29/2012 12:00:00 PM,PERS Building, Tigard,OR,"The Oregon Investment Council will hold a regular meeting at the listed date, time and location.  Meeting end time is approximate.  The meeting loction is accessible to persons with disabilities.  A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made at least 48 hours before the meeting to Oregon State Treasury - Investment Division, Attention: Martha Kellams at 503-378-4111.  In Martha's absence, other staff will assist with these requests.  The agenda may be accessed one week prior to the scheduled meeting on web site http://www.ost.state.or.us/About/OIC/AgendasAndMinutes.asp or by called the phone number listed above.",,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,http://www.ost.state.or.us/About/OIC/AgendasAndMinutes.asp,http://www.ost.state.or.us/Contact/Directions/Pers.asp,http://www.ost.state.or.us/News/calendar/Month.asp,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,,,,http://www.ost.state.or.us/About/OIC/AgendasAndMinutes.asp,"11410 68th Parkway
Tigard, OR 97223
(45.438892233851, -122.74681693689)",35,18,724
"Veterinary Medical Examining Board, Oregon State",Veterinary Board Meeting,Regular Meeting of the Board,02/24/2012 09:00:00 AM,02/25/2012 04:00:00 PM,Oregon Zoo,,,"Friday, February 24, 2012
9:00 a.m. — 5:00 p.m.

*Executive Session
		Attorney Report
		Investigative Interviews
		Complaint Review		

Saturday, February 25, 2012
8:30 a.m. 

Public Session

I	Call to Order
	Approve Agenda, November Meeting Minutes
	Chair Report
	Director Report
	OVMA
		
II		Executive Session May be Reconvened
			
					
III	 	1:30pm   Rulemaking Discussion (Appointment of Review Commitee)
							

IV		Vote & Adjourn",Yes,Lori Makinen,971-673-0224,ovmeb.info@state.or.us,,,,,,,,,,,,,,
Water Resources Department,Groundwater Advisory Committee Meeting,Groundwater Advisory Committee,02/03/2012 01:30:00 PM,02/03/2012 03:30:00 PM,"725 Summer St. NE, Suite A", Salem,OR,Quarterly Meeting,Yes,Arla Heare,503-986-0829,arla.l.heare@wrd.state.or.us,http://www.wrd.state.or.us/OWRD/GW/gwac.shtml,,,,,,,,,,,,,
"Women, Commission for",Regular Meeting,The meeting will cover topics of interest to the Commission. See the Details section for more information.,03/16/2012 03:00:00 PM,03/16/2012 06:00:00 PM,"State Office Building, Room 1A, 800 NE Oregon St., Portland 97232", Portland,OR,"The meeting will cover the Executive Order on Gender Parity, a wrap-up of the February 2012 Oregon Legislative Session, the 2012 Women of Achievement Awards, a Status of Women in Oregon Report/Joint Internships update, a presentation on the Vision 2020 Gender Parity Project by Sue Castner, and other topics of interest to the Commission.",Yes,Nancy Kramer,503-302-9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503-302-9725,nancy.kramer@state.or.us,,,,,,,,
Workers Compensation Board,Board Meeting,Board Meeting,02/23/2012 10:00:00 AM,,"2601 25th St. SE, Ste. 150, Hearing Room A", Salem,OR,"Continued discussion of ""rule review"" comments concerning Claim Disposition Agreements and ""Third Party"" matters",Yes,Karen Burton,(503)934-0123,karen.burton@state.or.us,,,,,,,,,,,,,,
Workers Compensation Board,Notice of Advisory Committee Meeting,Technology Advisory Committee,02/09/2012 09:30:00 AM,,"Portland State Office Building, Hearing Room F, 800 NE Oregon St., Ste. 340", Portland,OR,"Agenda Item:  Continued discussion of rule review ""technology-related"" comments and their possible application to the rules of practice and procedure before the Workers' Compensation Board.

Members of the Technology Advisory Committee are:  ALJ Joy Dougherty, Atty Robert Guarrasi, Atty Robert Kinney, Atty Nancy Marque, and Atty Rebecca Watkins.",,Karen Burton,503-934-0123,karen.burton@state.or.us,,,,,,,,,,,"Portland State Office Building Hearing Room F 800 Oregon St. Ste. 340 Portland OR, NE
(45.511789999609, -122.675629999625)",36,18,2410
,DOGAMI Governing Board Meeting,Oregon Department of Geology and Mineral Industries Governing Board Meeting,03/20/2012 08:30:00 AM,,"800 NE Oregon St., Ste. 965", Portland,OR,"A five-member Governing Board of citizens, appointed by the Governor and confirmed by the Senate, oversees the department. The Board sets policy and oversees general operations. Every six years it develops a strategic plan to help guide DOGAMI’s mission and objectives.

The Board meets quarterly at sites around the state to encourage participation from the public, local government, industry and other geologists. Board members do more than attend quarterly meetings. DOGAMI Board members traditionally are active in their communities and provide an important link of communication: they hear what Oregonians are interested in and need, and can then help guide the department to the most effective use of limited resources.",,Carol DuVernois,(971) 673-1544,carol.duvernois@dogami.state.or.us,http://www.oregongeology.org/sub/portoff/GovBrd.HTM,http://www.oregongeology.org/sub/portoff/gmap-Portlandoffice.htm,,Carol DuVernois,(971) 673-1544,carol.duvernois@dogami.state.or.us,,,,http://www.oregongeology.org/sub/portoff/boardagenda-03-20-12.pdf,,,,
