"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
Lake ESD,Regular Board / Budget Meeting,Regular meeting and separate budget committee meeting,01/28/2014 06:00:00 PM,01/28/2014 08:00:00 PM,Paisley School, Paisley,OR,"6 p.m. - Regular Board meeting
7 p.m. - Budget Committee meeting",,Debbie Goss,541-947-3371,dgoss@lakeesd.k12.or.us,,,,,,,,,,,,dgoss@lakeesd.k12.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/Ino4-abM1gEZ6boNsExA_fvK6re0ede1Ryxc5_95cwU?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
Lake ESD,Budget/Board Meeting,Budget Committee and Regular Board ,05/20/2014 06:00:00 PM,05/20/2014 08:00:00 PM,Paisley School, Paisley,OR,,,Debbie Goss,541-947-3371,dgoss@lakeesd.k12.or.us,,,,,,,,,,,,dgoss@lakeesd.k12.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/zHb1yZeThytQeTQQxfSMOTaZckpIJ9ImoT3DS780oEA?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
Lake ESD,ESD Board Meeting,Regular board meeting ,04/23/2014 07:00:00 PM,04/23/2014 08:30:00 PM,Lake County ESD, Lakeview,OR,,,Debbie Goss,541-947-3371,dgoss@lakeesd.k12.or.us,,,,,,,,,,,,dgoss@lakeesd.k12.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/7miobixIu5YBg9mio-UWaTA4Cp93gPx_VA2p8_q4EIo?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
Lake ESD,Board/Budget Hearing,monthly board meeting with budget hearing,06/25/2014 07:00:00 PM,06/25/2014 08:30:00 PM,Lake County ESD, Lakeview,OR,,,Debbie Goss,541-947-3371,dgoss@lakeesd.k12.or.us,,,,,,,,,,,,dgoss@lakeesd.k12.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/oEyAU7_NKGq1WysZ-G_f7B5zLxBHQqdQZ1CSgNLWscs?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
Lake ESD,ESD Board Meeting,Regular board meeting ,04/23/2014 07:00:00 PM,04/23/2014 08:30:00 PM,Lake County ESD, Lakeview,OR,,,Debbie Goss,541-947-3371,dgoss@lakeesd.k12.or.us,,,,,,,,,,,,dgoss@lakeesd.k12.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/7miobixIu5YBg9mio-UWaTA4Cp93gPx_VA2p8_q4EIo?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
Landscape Architect Board,Administrative Rules Committee,committee meeting,04/29/2014 12:00:00 PM,04/29/2014 01:30:00 PM,OSLAB office, Salem,OR,,,Christine Valentine,503-589-0093,christine.valentine@state.or.us,http://www.oregon.gov/landarch/Pages/index.aspx,,,,,,,,,,,christine.valentine@state.or.us,,,http://www.oregon.gov/landarch/Pages/minutes.aspx,,,
Landscape Architect Board,Work Session and Public Meeting,Quarterly Board Meeting,05/08/2014 09:00:00 AM,05/08/2014 05:00:00 PM,707 13th Street SE, Salem,OR,,,OSBGE-OSLAB2,,marilou.arrobang@state.or.us,,,,,,,,,,,,marilou.arrobang@state.or.us,,,http://www.oregon.gov/landarch/Pages/minutes.aspx,,,
Landscape Architect Board,Board Meeting,Work Planning Session,04/03/2014 10:00:00 AM,04/03/2014 04:00:00 PM,Port of Portland HQ, Portland,OR,,,Christine Valentine,,oslab.info@state.or.us,,,,,,,,,,,,marilou.arrobang@state.or.us,,,http://www.oregon.gov/landarch/Pages/minutes.aspx,,,
Landscape Architect Board,Work Session and Public Meeting,Quarterly Board Meeting,02/20/2014 09:00:00 AM,02/20/2014 05:00:00 PM,707 13th Street SE, Salem,OR,,,Marilou Arrobang,,marilou.arrobang@state.or.us,,,,,,,,,,,,marilou.arrobang@state.or.us,,,http://www.oregon.gov/landarch/Pages/minutes.aspx,,,
"Library, Oregon State",Statewide Database Licensing Advisory Committee,SDLAC will meet at Oregon State Library,02/20/2014 10:00:00 AM,02/20/2014 03:00:00 PM,"Oregon State Library, 250 Winter St. NE Room 103", Salem,OR,"

The Statewide Database Licensing Advisory Committee (SDLAC) will meet on Thursday, Feb 20, 2014 from 10:00 am to 3:00 pm PST at the Oregon State Library. The agenda is included.

This is a public meeting; those who would like to attend should contact Arlene Weible, 503-378-5020 or arlene.weible@state.or.us, so that appropriate arrangements may be made.

The SDLAC advises the State Library and the Library Services and Technology Act (LSTA) Advisory Council on the Statewide Database Licensing Program, and its membership is representative of school, public, tribal and academic libraries. The current member list is available at: http://oregon.gov/OSL/LD/technology/sdlp/index.shtml.

Questions or concerns can be addressed to Arlene Weible, 503-378-5020 or arlene.weible@state.or.us.
",yes,Ferol Weyand,503-378-2525,ferol.weyand@state.or.us,,http://www.oregon.gov/osl/Pages/OSLDirectionsMaps.aspx,,,,,,,,,,ferol.weyand@state.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/C8YsdItfeou9vUisxhehhB5aTixilOA-N90QfwjkDsc?filename=application%2Fzip%3B+charset%3Dbinary,,,,,
"Library, Oregon State",Oregon State Library Executive Committee Meeting,Meeting,05/29/2014 01:00:00 PM,05/29/2014 02:00:00 PM,"Oregon State Library, 250 Winter St. NE, Salem, Room 205", Salem,OR,,,Jessica Rondema,503-378-2464,jessica.rondema@state.or.us,,,,,,,,,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,jessica.rondema@state.or.us,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,,,
"Library, Oregon State",LSTA Advisory Council Meeting at Oregon State Library,Meeting,05/08/2014 01:00:00 PM,05/09/2014 04:00:00 PM,"Oregon State Library, 250 Winter St. NE, Salem, Room 103", Salem,OR,,,Jessica Rondema,503-378-2464,jessica.rondema@state.or.us,,,,,,,,,,,http://www.oregon.gov/osl/LD/Pages/LSTAcouncilmtgs.aspx,jessica.rondema@state.or.us,,,http://www.oregon.gov/osl/LD/Pages/LSTAcouncilmtgs.aspx,,,
"Library, Oregon State",Oregon State Library Executive Committee Meeting,Meeting,01/21/2014 03:30:00 PM,01/21/2014 04:30:00 PM,"Oregon State Library, 250 Winter St NE, Salem, Room 205", Salem,OR,,,Jessica Rondema,503-378-2464,jessica.rondema@state.or.us,,,,,,,,,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,jessica.rondema@state.or.us,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,,,
Linn Benton Lincoln ESD,Regular January Board Meeting,Regular Board Meeting,01/08/2014 05:45:00 PM,01/08/2014 08:00:00 PM,905 4th Ave. SE, Albany,OR,"The regular meeting of the LBL ESD Board of Directors will begin at 5:45 pm on Wed. January 8, 2014.  At approximately 5:50 pm the Board will enter into Executive session per ORS 192.660(2)(f) to consider records exempt by law from public inspection.  At approximately 6:00 pm the Board will reconvene into regular session and continue with the planned agenda.",yes,DHerndon,541-812-2601,debbie.herndon@lblesd.k12.or.us,,,,,,,,,,,,debbie.herndon@lblesd.k12.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/ep8KkDU31TKezq7C9fAVFiHrxWOAniiON7R2tgqKPyc?filename=application%2Fzip%3B+charset%3Dbinary,,,,,
Linn Benton Lincoln ESD,Achievement Compact Advisory Committee Meeting,ACAC Meeting,03/31/2014 03:30:00 PM,03/31/2014 04:30:00 PM,"LBl ESD, 905 4th Ave. SE", Albany,OR,"The Achievement Compact Advisory Committee will meet on Monday, March 31, 2014 in CR 2 at LBL ESD, 905 4th Ave. SE, Albany Or  97321",,Debbie Herndon,541-812-2601,debbie.herndon@lblesd.k12.or.us,,,,,,,,,,,,debbie.herndon@lblesd.k12.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/IljZI1h3CSwe7FUq3c5nHPNTMoytAASa2fQoBkhpiOs?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
Linn Benton Lincoln ESD,Regular Board Meeting,Regular Board Meeting,03/18/2014 06:00:00 PM,03/18/2014 08:00:00 PM,"LBL ESD, 904 4th Ave. SE", Albany,OR,"The Regular Meeting of the Linn Benton Lincoln ESD will be held on March 12, 2014 beginning at 6 pm.",,DHerndon,,debbie.herndon@lblesd.k12.or.us,,,,,,,,,,,,debbie.herndon@lblesd.k12.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/cRv_aX8UJUQTjKnDcRXyMRS_DPZs4k1rerxg4rWbL_A?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
Linn Benton Lincoln ESD,Regular Board Meeting,Meeting of the LBL ESD Board,03/12/2014 06:00:00 PM,03/12/2014 08:00:00 PM,"LBL ESD, 905 4th Avenue", Albany,,,,Debbie Herndon,,Debbie.Herndon@lblesd.k12.or.us,,,,,,,,,,,,gene.newton@state.or.us,,,,,,
Linn Benton Lincoln ESD,Regular June Board Meeting and Public Hearing on 201415 Budget,Board Meeting,06/11/2014 05:45:00 PM,06/11/2014 08:00:00 PM,"905 4th Ave. SE, ", Albany,OR,The Regular June Board Meeting will begin at 5:50 pm immediately going into executive session per ORS 192.660(2)(f) after the pledge of allegiance at approximately 5:52 pm.  The board will reconvene into regular session at approximately 6:00 pm. The chair will open the public hearing on the 2014-15 Budget.,,Debbie Herndon,541-812-2601,debbie.herndon@lblesd.k12.or.us,,,,,,,,,,,,debbie.herndon@lblesd.k12.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/oQdG70L1OzrSYbHnJy_tjXnPqYKR271dTKFu9gw2IDc?filename=application%2Fzip%3B+charset%3Dbinary,,,,,
Linn Benton Lincoln ESD,Regular Board Meeting,Regular Board Meeting,02/12/2014 06:00:00 PM,02/04/2014 08:00:00 PM,"LBL ESD, 905 4th Ave. SE", Albany,OR,The Board meeting will begin at 5:55 pm and enter into executive session after opening per ORS 192.660(2)(f) to consider records exempt by law from public inspection.  At approximately 6 pm the board will reconvene to regular session.,,DHerndon,541-812-2601,debbie.herndon@lblesd.k12.or.us,,,,,,,,,,,,debbie.herndon@lblesd.k12.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/rg9l2YJ3Jk-0YrMwCU2e4I1lNtZBf9JxCdVB7XIn4pA?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
Linn Benton Lincoln ESD,Regular Board Meeting,Regular Board Meeting,04/09/2014 06:00:00 PM,04/09/2014 08:00:00 PM,"LBL ESD, 905 4th Ave. SE", Albany,OR,"The Regular Meeting of the LBL Board of Directors will begin at 5:50 p.m. at LBL ESD, 905 4th Ave. SE, Albany OR  97321.  At approximately 5:51 the Board will enter into executive session per ORS 192.660(2)(f) to consider records exempt by law from public inspection.",yes,Debbie Herndon,541-812-2601,debbie.herndon@lblesd.k12.or.us,,,,,,,,,,,,debbie.herndon@lblesd.k12.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/R3iLj1nqLYolk60EVI2Thx6D-W6yvnfPWYnsVibwcqY?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
"Liquor Control Commission, Oregon",February 2014 Commission Meeting,"The five citizen commissioners are the policy-making body of the OLCC. They meet monthly for one or two days to make decisions on liquor licenses, rules, contested case hearings and appointments of liquor store agents.",02/21/2014 09:00:00 AM,02/21/2014 05:00:00 PM,"9079 SE McLoughlin Blvd. Portland, OR 97222", Portland,OR,"The five citizen commissioners are the policy-making body of the OLCC. They meet monthly for one or two days to make decisions on liquor
licenses, rules, contested case hearings and appointments of liquor store agents. Commission meetings are held every other month at OLCC's
main office, 9079 SE McLoughlin Blvd., Room 103A in Portland. Subsequent months, the meetings are held via phone.",Yes,Laura Paul,503-872-5006,laura.paul@state.or.us,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,,,,,,,,http://www.oregon.gov/olcc/docs/news/news_releases/2014/nr_02_21_14_commissionFebruary2014.pdf,joy.spencer@state.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/P8AE7rZ4qkURCQ43XdJFUGtatcEtlO3fxmGF3v8OD6Y?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
"Liquor Control Commission, Oregon",March 2014 Commission Meeting,"The five citizen commissioners are the policy-making body of the OLCC. They meet monthly for one or two days to make decisions on liquor licenses, rules, contested case hearings and appointments of liquor store agents.",03/21/2014 09:00:00 AM,03/21/2014 05:00:00 PM,"9079 SE McLoughlin Blvd. Portland, OR 97222", Portland,OR,"The five citizen commissioners are the policy-making body of the OLCC. They meet monthly for one or two days to make decisions on liquor
licenses, rules, contested case hearings and appointments of liquor store agents. Commission meetings are held every other month at OLCC's
main office, 9079 SE McLoughlin Blvd., Room 103A in Portland. Subsequent months, the meetings are held via phone.",Yes,Laura Paul,503-872-5006,laura.paul@state.or.us,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,,,,,,,,http://www.oregon.gov/olcc/docs/commission_agendas/2014/commission_agenda_0314.pdf,joy.spencer@state.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/TmsswRv9vknaRaAsrg6uUjs2SFSiRgwHCJ_E4mQ-qpY?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
"Liquor Control Commission, Oregon",January 2014 Commission Meeting,"The five citizen commissioners are the policy-making body of the OLCC. They meet monthly for one or two days to make decisions on liquor licenses, rules, contested case hearings and appointments of liquor store agents.",01/24/2014 10:00:00 AM,01/24/2014 05:00:00 PM,"9079 SE McLoughlin Blvd. Portland, OR 97222", Portland,OR,"The five citizen commissioners are the policy-making body of the OLCC. They meet monthly for one or two days to make decisions on liquor
licenses, rules, contested case hearings and appointments of liquor store agents. Commission meetings are held every other month at OLCC's
main office, 9079 SE McLoughlin Blvd., Room 103A in Portland. Subsequent months, the meetings are held via phone.",Yes,Laura Paul,503-872-5006,laura.paul@state.or.us,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,,,,,,,,http://www.oregon.gov/olcc/docs/commission_agendas/2014/commission_agenda_01_14.pdf,joy.spencer@state.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/4voIUGtzfBQXgeev4cr5QOBlYC4V1mryL_pQuZlsosU?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
"Liquor Control Commission, Oregon",April 2014 Commission Meeting,Monthly Meeting,04/24/2014 10:00:00 AM,04/25/2014 02:00:00 PM,"9079 SE McLoughlin Blvd. Portland, OR 97222", Portland,OR,,Yes,Laura Paul,503-872-5006,laura.paul@state.or.us,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,,,,,,,,,,http://www.oregon.gov/olcc/docs/commission_agendas/2014/commission_agenda_0414.pdf,joy.spencer@state.or.us,,,,,,
"Liquor Control Commission, Oregon",May Commission Meeting,Monthly Meeting of OLCC Commissioners,05/16/2014 09:00:00 AM,05/16/2014 12:00:00 PM,9079 SE McLoughlin Blvd, Portland,OR,,yes,Laura Paul,503-872-5006,laura.paul@state.or.us,http://www.oregon.gov/OLCC/pages/public_meetings.aspx,,,,,,,,,,http://www.oregon.gov/olcc/docs/commission_agendas/2014/commission_agenda_0514.pdf,joy.spencer@state.or.us,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,,,
Long Term Care Advisory Committee; Residential Facilities Advisory Committee,Long-Term Care Advisory Committee Meeting,Monthly Meeting,01/31/2014 09:00:00 AM,01/31/2014 01:30:00 PM,"3855 Wolverine NE, Suite 6", Salem,OR,This is the regular monthly meeting of the Long-term Care Advisory Committee. Everyone with an interest in the Long-Term Care Ombudsman Program or long-term care in general is welcome to attend. These Committee meetings are generally held on the third Friday of each month. Please note that this is a one-time exception to this practice.,Yes- From 9:00 AM - 9:15 AM,Mary Ann Lebold,503-378-6533,mary.ann.lebold@ltco.state.or.us,http://www.oregon.gov/LTCO/Pages/index.aspx,,,Mary Ann Lebold,503-378-6533,Mary.Ann.Lebold@ltco.state.or.us,,,,,http://www.oregon.gov/LTCO/Pages/Long-Term-Care-Advisory-Committee-Agendas.aspx,mary.ann.lebold@ltco.state.or.us,,,http://www.oregon.gov/LTCO/Pages/Long-Term-Care-Advisory-Committee-Minutes.aspx,,,
Long Term Care Advisory Committee; Residential Facilities Advisory Committee,Monthly Meeting,Monthly Meeting,05/16/2014 09:00:00 AM,05/16/2014 02:00:00 PM,"3855 Wolverine NE, Suite 6", Salem,OR,"This is the regularly scheduled monthly meeting of the Long-Term Care Advisory Committee. Everyone with an interest in the Long-Term Care Ombudsman Program or long-term Care in general is welcome to attend. Guests this month include Mike McCormick, Director of Aging and People with Disabilities/DHS and Chris Bouneff, ED of Oregon NAMI. ","Yes, from 9:00 AM - 9:15 AM",Mary Ann Lebold,503-378-6533,mary.ann.lebold@ltco.state.or.us,,,,Mary Ann Lebold,503-378-6533,mary.ann.lebold@ltco.state.or.us,,,,,http://www.oregon.gov/LTCO/Pages/Long-Term-Care-Advisory-Committee-Agendas.aspx,mary.ann.lebold@ltco.state.or.us,,,http://www.oregon.gov/LTCO/Pages/Long-Term-Care-Advisory-Committee-Minutes.aspx,,,
Long Term Care Advisory Committee; Residential Facilities Advisory Committee,Monthly Meeting,Monthly Meeting,06/20/2014 09:00:00 AM,06/20/2014 02:00:00 PM,"3855 Wolverine NE, Suite 6", Salem,OR,This is the regularly scheduled monthly meeting of the Long-Term Care Advisory Committee. Everyone with an interest in the Long-Term Care Ombudsman Program or long-term care in general is welcome to attend.,"Yes, from 9:00 AM - 9:15 AM",Mary Ann Lebold,503-378-6533,mary.ann.lebold@ltco.state.or.us,http://www.oregon.gov/ltco/Pages/index.aspx,,,Mary Ann Lebold,503-378-6533,mary.ann.lebold@ltco.state.or.us,,,,,http://www.oregon.gov/LTCO/Pages/Long-Term-Care-Advisory-Committee-Agendas.aspx,mary.ann.lebold@ltco.state.or.us,,,http://www.oregon.gov/LTCO/Pages/Long-Term-Care-Advisory-Committee-Minutes.aspx,,,
