"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
Early Learning Council,Early Learning Council October 2019 Meeting,Business portion of the ELC retreat to discuss 2020 meeting calendar and preview January 2020 rulemaking.,10/30/2019 03:00:00 PM,10/30/2019 04:00:00 PM,"Chemeketa Center for Business and Industry - Room 115, 626 High Street NE", Salem,OR,"Early Learning Council October 2019 Meeting
Wed, Oct 30, 2019 3:00 PM - 4:00 PM PDT

Please join my meeting from your computer, tablet or smartphone.
https://global.gotomeeting.com/join/110916133

You can also dial in using your phone.
United States (Toll Free): 1 866 899 4679

Access Code: 110-916-133

Join from a video-conferencing room or system.
Dial in or type: 67.217.95.2 or inroomlink.goto.com
Meeting ID: 110 916 133
Or dial directly: 110916133@67.217.95.2 or 67.217.95.2##110916133

New to GoToMeeting? Get the app now and be ready when your first meeting starts:
https://global.gotomeeting.com/install/110916133
",Yes,Remy Watts,503-947-0674,remy.watts@state.or.us,,,,,,,true,https://global.gotomeeting.com/join/110916133,,,,,,,https://oregonearlylearning.com/early-learning-council/early-learning-council-meeting-calendar/?term=82,,,
Early Learning Council,"Equity Implementation Committee Meeting September 17, 2018","Equity Implementation Committee Meeting September 17, 2018",09/17/2018 09:30:00 AM,09/17/2018 11:45:00 AM,"Education Northwest, 101 SW Main St #500", Portland,OR,"Meeting materials will be on the ELD website prior to the meeting.
A GoToMeeting link will also be posted on the site.


",Yes,Sharon Kraw,,sharon.kraw@ode.state.or.us,,,,,,,,,,,,,,,https://oregonearlylearning.com/equity-implementation,,,
Early Learning Council,"Equity Implementation Committee Meeting October 16, 2018","Equity Implementation Committee Meeting October 16, 2018",10/16/2018 09:30:00 AM,10/16/2018 11:45:00 AM,"Education Northwest, 101 SW Main St #500",Portland,OR,"Meeting materials will be posted at: https://oregonearlylearning.com/equity-implementation
",Yes,Sharon Kraw,5033731044,sharon.kraw@ode.state.or.us,,,,,,,,,,,,,,,https://oregonearlylearning.com/equity-implementation,,,
Early Learning Council,"Best Beginnings Committee Meeting March 21, 2019","Best Beginnings Committee Meeting March 21, 2019",03/21/2019 01:00:00 PM,03/21/2019 04:00:00 PM,OCDC 9140 SW Pioneer Ct Suite E, Wilsonville,OR,"Best Beginnings Committee Meeting  

Please join my meeting from your computer, tablet or smartphone. 
https://global.gotomeeting.com/join/386712261 

You can also dial in using your phone. 
United States (Toll Free): 1 877 568 4106 

Access Code: 386-712-261 

Joining from a video-conferencing room or system? 
Dial: 67.217.95.2##386712261 
Cisco devices: 386712261@67.217.95.2 

First GoToMeeting? Let's do a quick system check: 
https://link.gotomeeting.com/system-check 
",Yes,Josefina Harry,,Josefina.harry@state.or.us,,,,,,,,,,,,,,,https://oregonearlylearning.com/best-beginnings,,,
Early Learning Council,"Best Beginnings Committee Meeting November 15, 2018","Best Beginnings Committee Meeting November 15, 2018",11/15/2018 10:00:00 AM,11/15/2018 12:00:00 PM,Worksource Portland Metro 7995 SW Mohawk St -  Rooms A&B, Tualatin,OR,"Computer, tablet or smartphone link: 
https://global.gotomeeting.com/join/383047501 

You can also dial in using your phone. 
United States (Toll Free): 1 866 899 4679 

Access Code: 383-047-501 
",Yes,Sharon Kraw,5033731044,sharon.kraw@ode.state.or.us,,,,,,,,,,,,,,,https://oregonearlylearning.com/best-beginnings,,,
Early Learning Council,Early Learning Council,Meeting of the Early Learning Council,01/26/2012 10:00:00 AM,01/26/2012 02:00:00 AM,"Multnomah ESD, Board Room, 11611 NE Ainsworth Circle, Portland OR 97220 ", Portland,OR,,Yes,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,,,seth.allen@state.or.us,,"Multnomah ESD Board Room Ainsworth Circle Portland OR 97220 Portland OR, NE 11611
(45.511789999609, -122.675629999625)",,36,18,2410
Early Learning Council,Child Care Safety Portal Ad Hoc Committee,Child Care Safety Portal Ad Hoc Committee,08/27/2019 03:00:00 PM,08/27/2019 05:30:00 PM,"Worksource Oregon, 7995 SW Mohawk St, Rooms A&B", Tualatin,OR,"Meeting link:
https://attendee.gotowebinar.com/register/526382796748858124
",Yes,Angela Rodriguez,,angela.rodriguez@state.or.us,,,,,,,,,,,,,,,,,,
Early Learning Council,Child Care Safety Portal Ad Hoc Committee,Child Care Safety Portal Ad Hoc Committee,07/23/2019 03:00:00 PM,07/23/2019 05:30:00 PM,WorkSource Oregon Training Room - 7995 Mohawk St, Tualatin,OR,"Meeting materials will be posted on the Early Learning website.
",Yes,Angela Rodriguez,,Angela.Rodriguez,,,,,,,,,,,,,,,,,,
Early Learning Council,Child Care Safety Portal Ad Hoc Committee,Child Care Safety Portal Ad Hoc Committee,09/24/2019 03:00:00 PM,09/24/2019 05:30:00 PM,"Worksource Oregon, 7995 SW Mohawk St, Rooms A&B", Tualatin,OR,"Meeting materials will be posted at:  https://oregonearlylearning.com/child-care-safety-portal-ad-hoc-committee
",Yes,Angela Rodriguez,,angela.rodriguez@state.or.us,,,,,,,,,,,,,,,,,,
Early Learning Council,Early Learning Council Emergency Childcare Update and Action,,04/09/2020 09:30:00 AM,04/09/2020 10:45:00 AM,Virtual Access Below,Salem,OR,"Due to social distancing requirements, this meeting will be held virtually. 

Only written comments will be accepted for public testimony. Please email Remy Watts, Early Learning Council Administrator, at remy.watts@ode.state.or.us by 9:30 a.m. Thursday, April 9th. ",Yes,Remy Watts,503-947-0674,remy.watts@ode.state.or.us,,,https://oregonearlylearning.com/meeting/early-learning-council-cc-update-april-9/,,,,true,https://attendee.gotowebinar.com/register/58550499600585485,+1 (877) 309-2074,465-857-997,https://oregonearlylearning.com/meeting/early-learning-council-cc-update-april-9/,,,,https://oregonearlylearning.com/meeting/early-learning-council-cc-update-april-9/,,,
Early Learning Council,"Early Learning Council Quarterly Meeting Series: Third Quarter, July",Early Learning Council quarterly meeeting series,07/28/2021 01:00:00 PM,07/28/2021 05:00:00 PM,Virtual Access Below, Salem,OR,,Yes; https://oregonearlylearning.com/meeting/elc-july-2021,Remy Watts,971-701-1535,remy.watts@ode.state.or.us,,https://oregonearlylearning.com/meeting/elc-july-2021,https://oregonearlylearning.com/meeting/elc-july-2021,,,,,https://oregonearlylearning.com/meeting/elc-july-2021,,,https://oregonearlylearning.com/meeting/elc-july-2021,,,,https://oregonearlylearning.com/meeting/elc-july-2021,,,
Early Learning Council,"Early Learning Council Quarterly Meeting: April 30, 2020",This meeting has been shortened to two hours to focus on a cross-sector update on COVID-19 responses. ,04/30/2020 08:30:00 AM,04/23/2020 10:30:00 AM,Virtual Access Below, Salem,OR,"Due to COVID-19, this meeting will only be held virtually. Please see the Early Learning Division website for virtual access information (linked in agenda). Only written public testimony will be accepted. Please submit all written testimony to remy.watts@ode.state.or.us by 8:00 a.m. Thursday, April 30.",Written only,Remy Watts,503-947-0674,remy.watts@ode.state.or.us,,,https://oregonearlylearning.com/meeting/early-learning-council-quarterly-meeting-april-30-2020/,,,,,,,,https://oregonearlylearning.com/meeting/early-learning-council-quarterly-meeting-april-30-2020/,,,,https://oregonearlylearning.com/meeting/early-learning-council-quarterly-meeting-april-30-2020/,,,
Early Learning Council,Oregon Pre-Kindergarten Grant Application Review Committee,"A virtual meeting to discuss applicants to the OPK early learning program grants. Due to COVID-19, only virtual access will be available. ",05/18/2020 09:00:00 AM,05/18/2020 03:00:00 PM,Virtual Access Below, Salem,OR,"Due to COVID-19, only virtual access will be available. Please see the ELD calendar link below for meeting agenda and materials. ",Yes,Angela Stinson,,angela.stinson@ode.state.or.us,,,https://oregonearlylearning.com/meeting/oregon-pre-kindergarten-grant-application-review-committee-meeting-1/,,,,true,https://global.gotomeeting.com/join/940198517,,,https://oregonearlylearning.com/meeting/oregon-pre-kindergarten-grant-application-review-committee-meeting-1/,,,,https://oregonearlylearning.com/meeting/oregon-pre-kindergarten-grant-application-review-committee-meeting-1/,,,
Early Learning Council,Preschool Promise Grant Application Review Committee Meeting #2,"Three meetings to review the applications to the Preschool Promise grant program. Due to COVID-19, all meetings will be virtual access only.",05/21/2020 09:00:00 AM,05/21/2020 04:00:00 PM,Virtual Access Below, Salem,OR,"Due to COVID-19, only virtual access will be available. Please see the ELD website (linked below) for virtual access information. 

Only written public testimony will be accepted. Please submit any testimony to Angela Stinson (contact information below) by 9:00 a.m. Thursday, May 21 for committee consideration. 

Please note that the amount of PSP committee meetings has been reduced from four to three. This is the second of three meetings.


",Yes,Angela Stinson,,angela.stinson@ode.state.or.us,,,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-3/,,,,true,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-3/,,,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-3/,,,,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-3/,,,
Early Learning Council,Early Childhood Equity Fund Grant Application Review Committee Meeting,"A meeting to review applications to the Early Childhood Equity Fund. Due to COVID-19, only virtual access will be provided.",05/20/2020 09:30:00 AM,05/20/2020 04:00:00 PM,Virtual Access Below, Salem,OR,"Due to COVID-19, only virtual access will be available. Please see the ELD website (linked below) for virtual access information.

Only written public testimony will be accepted. Please submit any testimony to Kimberly Moua (contact information below) by the meeting start time for committee consideration. ",Yes,Kimberly Moua,,kimberly.moua@ode.state.or.us,,,https://oregonearlylearning.com/meeting/ecef-grant-application-review-committee-meeting/,,,,true,https://oregonearlylearning.com/meeting/ecef-grant-application-review-committee-meeting/,,,https://oregonearlylearning.com/meeting/ecef-grant-application-review-committee-meeting/,,,,https://oregonearlylearning.com/meeting/ecef-grant-application-review-committee-meeting/,,,
Early Learning Council,CANCELED: Preschool Promise Grant Application Review Committee Meeting #4,Please note that the amount of PSP committee meetings has been reduced from four to three. This meeting has been removed.,05/25/2020 09:00:00 AM,05/25/2020 04:00:00 PM,Virtual Access Below, Salem,OR,Please note that the amount of PSP committee meetings has been reduced from four to three. This meeting has been removed.,,Angela Stinson,,angela.stinson@ode.state.or.us,,,,,,,true,,,,,,,,,,,
Early Learning Council,RESCHEDULED: Preschool Promise Grant Application Review Committee Meeting #1,"Three meetings to review the applications to the Preschool Promise grant program. Due to COVID-19, all meetings will be virtual access only. ",05/20/2020 09:00:00 AM,05/20/2020 04:00:00 PM,Virtual Access Below, Salem,OR,"Due to COVID-19, only virtual access will be available. Please see the ELD website (linked below) for virtual access information. 

Only written public testimony will be accepted. Please submit any testimony to Angela Stinson (contact information below) by 9:00 a.m. Wednesday, May 20 for consideration.

Please note that the amount of PSP committee meetings has been reduced from four to three. This is the first of three meetings.",Yes,Angela Stinson,,angela.stinson@ode.state.or.us,,,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-2/,,,,true,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-2/,,,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-2/,,,,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-2/,,,
Early Learning Council,Preschool Promise Grant Application Review Committee Meeting #3,"Three meetings to review the applications to the Preschool Promise grant program. Due to COVID-19, all meetings will be virtual access only.",05/22/2020 09:00:00 AM,05/22/2020 04:00:00 PM,Virtual Access Below, Salem,OR,"Due to COVID-19, only virtual access will be available. Please see the ELD website (linked below) for virtual access information.

Only written public testimony will be accepted. Please submit any testimony to Angela Stinson (contact information below) by 9:00 a.m. Friday, May 22 for committee consideration. 

Please note that the amount of PSP committee meetings has been reduced from four to three. This is the third of three meetings.",Yes,Angela Stinson,,angela.stinson@ode.state.or.us,,,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-4/,,,,true,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-4/,,,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-4/,,,,https://oregonearlylearning.com/meeting/psp-grant-application-review-committee-meeting-4/,,,
Early Learning Council,Rules Public Hearing: Office of Child Care Tandem Investigations,The ELC will be adopting rules relating to tandem investigations the OCC conducts with DHS.,06/16/2020 05:00:00 PM,06/16/2020 06:00:00 PM,Virtual Access Below, Salem,OR,"Due to COVID-19, this meeting will only be available virtually. Please see the ELD calendar link for virtual access, or email Remy Watts, Rules Coordinator for assistance with virtual access. 

Please sign into the Zoom meeting by 5:15 p.m. to submit testimony. 

A copy of the proposed rules is also available on the ELD calendar link. You may also submit written comments to Remy Watts, Rules Coordinator. Please submit all written public comment by June 22 at 5:00 p.m.",Yes,Remy Watts,503-947-0674,remy.watts@ode.state.or.us,,,https://oregonearlylearning.com/meeting/tandem-investigations-rules-public-hearing,,,,true,,,,https://oregonearlylearning.com/meeting/tandem-investigations-rules-public-hearing,,,,https://oregonearlylearning.com/meeting/tandem-investigations-rules-public-hearing,,,
Early Learning Council,Healthy Families Oregon State Advisory Committee Meeting,A virtual meeting of Healthy Families Oregon State Advisory Committee.,11/03/2020 03:00:00 PM,11/03/2020 04:30:00 PM,Virtual Access Below, Salem,OR,"Due to COVID-19, this will be virtual access ONLY. Access available on ELD calendar link below. 

Please submit all public testimony in Word or PDF format to Christina Cooley (christina.cooley@ode.state.or.us) by 3:00 PM on Monday, November 2. ",Yes -- written only,Christina Cooley,,christina.cooley@ode.state.or.us,,,https://oregonearlylearning.com/meeting/healthy-families-oregon-state-advisory-committee-november-meeting/,,,,true,https://oregonearlylearning.com/meeting/healthy-families-oregon-state-advisory-committee-november-meeting/,,,https://oregonearlylearning.com/meeting/healthy-families-oregon-state-advisory-committee-november-meeting/,,,,https://oregonearlylearning.com/meeting/healthy-families-oregon-state-advisory-committee-november-meeting/,,,
Early Learning Council,Early Learning Council June 2020 Virtual Meeting,A virtual meeting of the ELC to discuss and take action on strategy.,06/29/2020 12:00:00 PM,06/29/2020 04:30:00 PM,Virtual Access Below, Salem,OR,"Due to social distancing measures, only virtual access will be available. Virtual access is available below.

Only written public testimony will be accepted. Please submit any testimony to Remy Watts, Early Learning Council Administrator by 11:45 a.m. on Monday, June 29.",Yes -- written only,Remy Watts,503-947-0674,remy.watts@ode.state.or.us,,,https://oregonearlylearning.com/meeting/early-learning-council-meeting-june-29,,,,true,https://livestream.com/accounts/5476400/earlylearningcouncil,,,https://oregonearlylearning.com/meeting/early-learning-council-meeting-june-29,,,,https://oregonearlylearning.com/meeting/early-learning-council-meeting-june-29,,,
Early Learning Council,"Early Learning Council Quarterly Meeting: August 13, 2020",RESCHEDULED FROM JULY 30: A virtual meeting of the ELC to review appeals made to the ELD RFA process.,08/13/2020 02:15:00 PM,08/13/2020 04:00:00 PM,Virtual Access Below, Salem,OR,"This meeting has been rescheduled from July 30. The revised agenda will be posted to the Early Learning Division website (available below) a week before the meeting. 

Please submit any written testimony to Remy Watts, Early Learning Council Administrator, by 2:15 p.m. on Wednesday, August 12. To provide virtual in-person testimony, please sign up with Remy Watts, Early Learning Council Administrator, by 2:15 p.m. on Wednesday, August 12.",Yes,Remy Watts,503-947-0674,remy.watts@ode.state.or.us,,,https://oregonearlylearning.com/meeting/early-learning-council-quarterly-meeting-aug-13-2020/,,,,true,,,,https://oregonearlylearning.com/meeting/early-learning-council-quarterly-meeting-aug-13-2020/,,,,https://oregonearlylearning.com/meeting/early-learning-council-quarterly-meeting-aug-13-2020/,,,
Early Learning Council,Rules Public Hearing: OCC Background Check,,08/03/2021 05:00:00 PM,08/03/2021 05:30:00 PM,Virtual Access Below, Salem,OR,"During the most recent Secretary of State Audit, it was recommended that the Early Learning Division Office of Child Care (OCC) complete a more substantive background check process regarding Adult Protective Services (APS) compliance history checks. See proposed language here: https://oregonearlylearning.com/meeting/august-2021-apsapd-rules-public-hearing

You may also submit public comment on the rules in Word or PDF format to Remy Watts, Rules Coordinator. Public comment closes Wednesday, August 4, 2021 at 5:00 p.m.","Yes, find information how to here: https://oregonearlylearning.com/meeting/august-2021-apsapd-rules-public-hearing",Remy Watts,503-947-0674,remy.watts@ode.state.or.us,,,https://oregonearlylearning.com/meeting/august-2021-apsapd-rules-public-hearing,Remy Watts,503-947-0674,remy.watts@ode.state.or.us,true,,,,https://oregonearlylearning.com/meeting/august-2021-apsapd-rules-public-hearing,,,,https://oregonearlylearning.com/meeting/august-2021-apsapd-rules-public-hearing,,,
Early Learning Council,Early Learning Council Annual Strategic Retreat: Day Two,A two-day virtual retreat of the ELC to discuss planning and strategy for 2021.,10/28/2020 01:00:00 PM,10/28/2020 05:00:00 PM,Virtual Access Below, Salem,OR,"Due to COVID-19, this will be a fully virtual retreat streamed on the ELD YouTube page. 

Day One: Tuesday, October 27, 1:00 p.m. - 5:00 p.m.
Day Two: Wednesday, October 28, 1:00 p.m. - 5:00 p.m. ","Written public testimony only; please submit by 1:00 p.m. on Monday, October 26",Remy Watts,503-947-0674,remy.watts@ode.state.or.us,,,https://oregonearlylearning.com/meeting/early-learning-council-planning-retreat-october-27-28-2020/,,,,,https://www.youtube.com/channel/UCxamo5MkTHCP2LLMVVVGUIQ,,,https://oregonearlylearning.com/meeting/early-learning-council-planning-retreat-october-27-28-2020/,,,,,,,
