"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
Public Utility Commission,Special Public Meeting - UM 1746 Workshop,Community Solar,08/11/2015 01:00:00 PM,08/11/2015 05:00:00 PM,"201 High Street SE, Main Hearing Room", Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Regular Public Meeting,regularly scheduled public meeting,07/16/2013 09:30:00 AM,07/16/2013 12:00:00 PM,"550 Capitol Street NE, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - 2015 Purchased Gas Adjustment (PGA),,10/19/2015 09:30:00 AM,10/19/2015 10:30:00 AM,"201 High Street SE, Main Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,http://oregonpuc.granicus.com/GeneratedAgendaViewer.php?view_id=1&clip_id=37,,,,
Public Utility Commission,Special Public Meeting - UM 1712 Workshop,PacifiCorp's Deer Creek Mine Transaction,02/23/2015 09:30:00 AM,02/23/2015 12:00:00 PM,"3930 Fairview Industrial Drive SE, Main Hearing Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - LC 60,LC 60 NW Natural's 2014 Integrated Resource Plan,02/24/2015 01:30:00 PM,02/24/2015 03:30:00 PM,"3930 Fairview Industrial Drive SE, Main Hearing Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,Regularly Scheduled Public Meeting,08/11/2015 09:30:00 AM,08/11/2015 12:00:00 PM,"201 High Street SE, Main Hearing Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,http://oregonpuc.granicus.com/GeneratedAgendaViewer.php?view_id=1&clip_id=21,,,,
Public Utility Commission,Telecommunications Devices Access Program Advisory Committee Meeting,TDAP Advisory Committee Meeting,09/10/2012 09:00:00 AM,09/10/2012 12:00:00 PM,"550 Capitol Street NE, Small Hearing Room", Salem,OR,,,Julie Thompson,503-373-7915,julie.thompson@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Administrative Issues - Meeting canceled,08/28/2012 01:30:00 PM,08/28/2012 02:30:00 PM,"550 Capitol Street NE, Commission Conference Room", Salem,OR,Canceled,,Becky Beier,503-373-1571,becky.beier@state.or.us,,,,Becky Beier,503-373-1571,becky.beier@state.or.us,,,,,,,,
Public Utility Commission,Regular Public Meeting,regularly scheduled public meeting,01/29/2013 09:30:00 AM,01/29/2013 12:00:00 PM,"550 Capitol Street NE, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Canceled,Administrative Issues,10/15/2013 01:30:00 PM,10/15/2013 02:30:00 PM,"3930 Fairview Industrial Drive, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,UM 1675 Idaho Power's Smart Grid Report,02/04/2016 10:00:00 AM,02/04/2016 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Administrative Issues,12/01/2015 01:30:00 PM,12/01/2015 02:30:00 PM,"201 High Street SE, Commission Conference Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,CANCELED --Special Public Meeting - UM 1662 Hearing,Power Cost Adjustment Mechanism,09/28/2015 09:30:00 AM,09/28/2015 04:30:00 PM,"201 High Street SE, Main Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,OUSF Board Meeting,,05/06/2015 10:00:00 AM,05/06/2015 12:00:00 PM,3930 Fairview Industrial Dr SE - River Conference Room,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,CANCELED  -  Special Public Meeting - Legislative Issues,discussion of legislation relevant to PUC,05/12/2015 01:30:00 PM,05/12/2015 02:30:00 PM,"3930 Fairview Industrial Drive SE, Commission Conference Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Executive Session with Special Public Meeting to follow,per ORS 192.660(2)(h) - consult with legal counsel ,10/14/2013 09:30:00 AM,10/14/2013 10:30:00 AM,"Main  Hearing Room, 3930 Fairview Industrial Drive SE", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Legislative Issues,discussion of legislation relevant to PUC,03/10/2015 01:30:00 PM,03/10/2015 02:30:00 PM,"3930 Fairview Industrial Drive SE, Commission Conference Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Canceled,Legislative Coordination,06/13/2013 01:30:00 PM,06/13/2013 01:30:00 PM,"550 Capitol Street NE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,Regularly Scheduled Public Meeting,07/08/2014 09:30:00 AM,07/08/2014 12:00:00 PM,"3930 Fairview Industrial Drive SE, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - CyberSecurity Workshop,,03/13/2015 09:30:00 AM,03/13/2015 11:30:00 AM,"3930 Fairview Industrial Drive SE, Main Hearing Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Legislative Coordination,04/04/2013 01:30:00 PM,04/04/2013 02:30:00 PM,"550 Capitol Street NE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Administrative Issues,04/01/2014 01:30:00 PM,04/01/2014 02:30:00 PM,"3930 Fairview Industrial Drive SE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - meeting canceled,Administrative Issues,09/13/2012 01:30:00 PM,09/13/2012 02:30:00 PM,"550 Capitol Street NE, Commission Conference Room", Salem,OR,Cancelled,,Becky Beier,503-373-1571,becky.beier@state.or.us,,,,Becky Beier,503-373-1571,becky.beier@state.or.us,,,,,,,,
Public Utility Commission,Special Public Meeting - Executive Session,Executive Session per ORS 192.660(2)(f) ÛÒ exempt public records,02/26/2013 02:30:00 PM,02/26/2013 03:30:00 PM,"550 Capitol Street NE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Administrative Issues,11/08/2016 01:30:00 PM,11/08/2016 02:30:00 PM,"201 High Street SE, Commission Conference Room",Salem,OR,,,Kristi Collins,503-373-0885,kristihays@msn.com,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - PacifiCorp Quarterly Update,"quarterly business update and quarterly updates on coal compliance requirements, legal proceedings, pollution control investments, and other major capital expenditures on its coal plants or transmission projects",03/16/2015 01:30:00 PM,03/16/2015 03:30:00 PM,"3930 Fairview Industrial Drive SE, Main Hearing Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - EIM Meetings,Energy Imbalance Market,09/02/2015 08:30:00 AM,09/02/2015 04:00:00 PM,"851 SW Sixth Avenue, Suite 100",Portland,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Canceled,PacifiCorp's Quarterly Update,08/21/2013 01:30:00 PM,08/21/2013 03:30:00 PM,"3930 Fairview Industrial Drive, Main Hearing Room", Salem,OR,,,Becky Beier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Canceled,Administrative Issues,08/20/2013 01:30:00 PM,08/20/2013 02:30:00 PM,"3930 Fairview Industrial Drive, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,Regularly Scheduled Public Meeting,01/28/2015 09:30:00 AM,01/28/2015 12:00:00 PM,"3930 Fairview Industrial Drive SE, Main Hearing Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,http://www.puc.state.or.us/Pages/meetings/pmemos/2015/012815/agenda.aspx,,,,
Public Utility Commission,Special Public Meeting - Legislative Issues,discussion of legislation relevant to PUC,03/24/2015 01:30:00 PM,03/24/2015 02:30:00 PM,"3930 Fairview Industrial Drive SE, Commission Conference Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Canceled,Hearing in UM 1635,09/04/2013 08:30:00 AM,09/04/2013 04:00:00 PM,"3930 Fairview Industrial Drive, Main Hearing Room", Salem,OR,UM 1635 is NW Natural's environmental remediation docket,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Regular Public Meeting,regularly scheduled public meeting,11/26/2013 09:30:00 AM,11/26/2013 12:00:00 PM,"3930 Fairview Industrial Drive, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,BPA 4-State Commission Meeting,05/01/2014 09:00:00 AM,05/01/2014 12:30:00 PM,"BPA Headquarters, 905 NE 11th Avenue", Portland,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,Regularly Scheduled Public Meeting,07/21/2015 09:30:00 AM,07/21/2015 12:00:00 PM,"201 High Street SE, Main Hearing Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Canceled,Administrative Issues,01/07/2014 01:30:00 PM,01/07/2014 02:30:00 PM,"3930 Fairview Industrial Drive SE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Regular Public Meeting,regularly scheduled public meeting,05/07/2013 09:30:00 AM,05/07/2013 12:00:00 PM,"550 Capitol Street NE, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,10/25/2016 09:30:00 AM,10/25/2016 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Executive Session,,05/06/2015 01:30:00 PM,05/06/2015 02:30:00 PM,"3930 Fairview Industrial Drive SE, Mountain Conference Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - PGE Update,PGE Update,02/09/2015 09:30:00 AM,02/09/2015 10:30:00 AM,"3930 Fairview Industrial Drive SE, Main Hearing Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Administrative Issues,09/08/2015 01:30:00 PM,09/08/2015 02:30:00 PM,"201 High Street SE, Commission Conference Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Regular Public Meeting,regularly scheduled public meeting,04/23/2013 09:30:00 AM,04/23/2013 12:00:00 PM,"550 Capitol Street NE, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Legislative Coordination,01/24/2013 01:30:00 PM,01/24/2013 02:30:00 PM,"550 Capitol Street NE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Legislative Coordination - Canceled,02/28/2013 01:30:00 PM,02/28/2013 02:30:00 PM,"550 Capitol Street NE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,10/11/2016 09:30:00 AM,10/11/2016 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Administrative Issues,01/12/2016 01:30:00 PM,01/12/2016 02:30:00 PM,"201 High Street SE, Commission Conference Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Oral Argument in UE 233 (Idaho Power rate case),01/29/2013 01:00:00 PM,01/29/2013 03:30:00 PM,"550 Capitol Street NE, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Regular Public Meeting,regularly scheduled public meeting,12/10/2013 09:30:00 AM,12/10/2013 12:00:00 PM,"3930 Fairview Industrial Drive, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,UM 1635 Workshop,03/19/2013 12:00:00 PM,03/19/2013 02:00:00 PM,"550 Capitol Street NE, Small Hearing Room", Salem,OR,NW Natural's Mechanism for Recovery of Environmental Redmediation Costs,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting SB 32/UM 1748,Work Group Meeting - (Extension of Natural Gas into Unserved Areas in Oregon),01/26/2016 01:30:00 PM,01/26/2016 03:30:00 PM,"201 High Street SE, River Conference Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,OUSF Board Meeting,Oregon Universal Service Fund Board Meeting,11/07/2012 10:00:00 AM,11/07/2012 12:00:00 PM,"550 Capitol Street NE, Small Hearing Room", Oregon City,OR,,,Roger White,503-378-6371,roger.white@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting-Canceled,Administrative Issues,12/03/2014 03:00:00 PM,12/03/2014 04:00:00 PM,"3930 Fairview Industrial Drive SE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - PGE/PacifiCorp,PacifiCorp Advice 15-012 (Schedule 91) and PGE Advice 15-21 (Schedule 115) continuation of low income energy assistance funding,10/01/2015 09:30:00 AM,10/01/2015 10:00:00 AM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,http://www.puc.state.or.us/meetings/pmemos/2015/100115/spm%20agenda.pdf,,,,
Public Utility Commission,Special Public Meeting - Executive Session,per ORS 192.660(2)(f) and (m) - to consider records that are exempt and to discuss information related to security,04/08/2014 09:30:00 AM,04/08/2014 11:30:00 AM,"3930 Fairview Industrial Drive SE, Mountain Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Legislative Coordination,02/14/2013 01:30:00 PM,02/14/2013 02:30:00 PM,"550 Capitol Street NE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Regular Public Meeting,Regularly-scheduled meeting,07/03/2012 09:30:00 AM,07/03/2012 12:00:00 PM,"550 Capitol Street NE, Main Hearing Room", Salem,OR,,,Becky Beier,503-373-1571,becky.beier@state.or.us,,,,Becky Beier,503-373-1571,becky.beier@state.or.us,,,,,,,,
Public Utility Commission,Public Meeting,Regularly Scheduled Public Meeting,11/03/2015 09:30:00 AM,11/03/2015 12:00:00 PM,"201 High Street SE, Main Hearing Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,http://oregonpuc.granicus.com/GeneratedAgendaViewer.php?view_id=1&clip_id=45,,,,
Public Utility Commission,Special Public Meeting,PGA - Purchased Gas Adjustment,10/28/2014 11:00:00 AM,10/28/2014 12:00:00 PM,"3930 Fairview Industrial Drive SE, Main Hearing Room", Salem,OR,"To Follow Regular Public Meeting

",,bbeier,,becky.beier@state.or.us,,,,,,,,,,http://www.puc.state.or.us/Pages/meetings/pmemos/2014/102814PGA/agenda.aspx,,,,
Public Utility Commission,Special Public Meeting,Cyber Security Update Workshop,04/02/2013 10:00:00 AM,04/02/2013 12:00:00 PM,"550 Capitol Street NE, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Executive Session ORS 192.660(2)(f),Special Public Meeting - Executive Session ORS 192.660(2)(f),03/01/2016 01:30:00 PM,03/01/2016 03:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Canceled,Administrative Issues,09/03/2013 01:30:00 PM,09/03/2013 02:30:00 PM,"3930 Fairview Industrial Drive, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Public Comment Open House UE 262,05/08/2013 06:00:00 PM,05/08/2013 08:30:00 PM,5210 N. Kerby (Jefferson High Cafeteria), Portland,OR,UE 262 - Portland General Electric's rate case,Yes,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Administrative Issues,09/17/2013 01:30:00 PM,09/17/2013 02:30:00 PM,"550 Capitol Street NE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Canceled,Legislative Coordination,05/30/2013 01:30:00 PM,05/30/2013 01:30:00 PM,"550 Capitol Street NE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - UE 307 TAM Hearing  with the potential of an executive session under ORS 192.660(2)(f) to review public records exempt from disclosure.​,,08/29/2016 09:30:00 AM,08/29/2016 03:30:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Candice Menza,503-378-6607,candice.menza@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - UM 1481 Hearing (OUSF Investigation),,05/22/2015 09:00:00 AM,05/22/2015 12:00:00 PM,"3930 Fairview Industrial Drive SE, Main Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Administrative Issues,03/04/2014 01:30:00 PM,03/04/2014 02:30:00 PM,"3930 Fairview Industrial Drive SE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,NW Natural's Annual Update,01/26/2016 10:30:00 AM,01/26/2016 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Executive Session per ORS 192.660(2)(h),06/25/2013 03:00:00 PM,06/25/2013 04:00:00 PM,"550 Capitol St NE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Administrative Issues,12/19/2013 01:30:00 PM,12/19/2013 02:30:00 PM,"3930 Fairview Industrial Drive, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Legislative Coordination,06/27/2013 01:30:00 PM,06/27/2013 02:30:00 PM,"550 Capitol Street NE, Commission Conference Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Regular Public Meeting,regularly scheduled public meeting,03/26/2013 09:30:00 AM,03/26/2013 12:00:00 PM,"550 Capitol Street NE, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,Regularly Scheduled Public Meeting,12/16/2014 09:30:00 AM,12/16/2014 12:00:00 PM,"3930 Fairview Industrial Drive SE, Main Hearing Room", Salem,OR,,,bbeier,,becky.beier@state.or.us,,,,,,,,,,http://www.puc.state.or.us/Pages/meetings/pmemos/2014/121614/agenda.aspx,,,,
