"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
"Veterinary Medical Examining Board, Oregon State",Executive Session,Complaint Review and Investigative Interviews,02/27/2015 08:00:00 AM,02/27/2015 05:00:00 PM,"PCC Cascade Campus, 705 N Killingsworth St, CH 205",Portland,OR,,No,Lori Makinen,,ovmeb.info@state.or.us,,,,,,,,,,,,,,,,,,,
"Geology and Mineral Industries, Oregon Department of",DOGAMI Governing Board Meeting,Rescheduled from Feb. 13 to Feb. 27,02/27/2015 08:30:00 AM,02/27/2015 12:00:00 PM,"800 NE Oregon St., Suite 965", Portland,OR,"The Feb. 13, 2015 meeting has been rescheduled to Feb. 27
Agenda TBA",,Alyssa Pratt,(971) 673-1547,alyssa.pratt@state.or.us,,,,Alyssa Pratt,(971) 673-1547,alyssa.pratt@state.or.us,,,,,,,,,,,,,
Oregon Education Investment Board,STEM Investment Council,,02/27/2015 09:00:00 AM,02/27/2015 12:00:00 PM,"Oregon State Library, 250 Winter Street, NE,",Salem,OR,,,Seth Allen,,seth.allen@state.or.us,,,,,,,,,,,,,,,,,,,
Fish and Wildlife Department,ODFW Fish Passage Task Force,"Oregon's Fish Passage Task Force will meet Friday, Feb. 27, 2015 in the Commission Room at the Oregon Department of Fish and Wildlife’s Headquarters Office at 4034 Fairview Industrial Dr. SE, Salem, OR 97302.",02/27/2015 09:00:00 AM,02/27/2015 05:00:00 PM,4034 Fairview Industrial Dr. SE,Salem,OR,"Oregon's Fish Passage Task Force will meet Friday, Feb. 27, 2015 in the Commission Room at the Oregon Department of Fish and Wildlife’s Headquarters Office at 4034 Fairview Industrial Dr. SE, Salem, OR 97302. 

The meeting will be held from 9 a.m. to 5 p.m. and is open to the public. The agenda includes Task Force member updates, the fish passage mitigation banking initiative, an update on the Department of State Forestry fish passage memorandum of understanding, member terms and appointments, and other Task Force business. 
 
The nine-member Fish Passage Task Force meets quarterly to advise ODFW on fish passage policies and issues. Task Force members represent water users, fisheries and conservation interests, and the general public.

Reasonable accommodations will be provided as needed for individuals requesting assistive hearing devices, sign language interpreters or large-print materials. Individuals needing these types of accommodations may call the Information and Education Division at 800-720-6339 or 503-947-6002 at least 24-hours in advance of the meeting. For more information, call Lisa Kingsley Fish Screening and Passage Programs Assistant, at 503-947-6224.
",,Greg Apke,503-947-6226,Greg.d.apke@state.or.us,,,,,,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Environmental Health Registration Board,,02/27/2015 09:30:00 AM,02/27/2015 04:00:00 PM,"700 Summer Street NE, Suite 320", Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,,,,,,
"Parks and Recreation, Oregon",State Scenic Bikeway Committee meeting Feb. 27 in Portland ,,02/27/2015 09:30:00 AM,02/27/2015 02:30:00 PM,"317 S.W. Alder St., Suite 200", Portland,OR,"The Oregon Parks and Recreation Department's Scenic Bikeway Committee will meet from 9:30 a.m. to 2:30 p.m. Feb. 27 at the Travel Oregon office, located 317 S.W. Alder St., Suite 200, Portland. The meeting is open to the public.

The committee is an as advisory group for the management and designation of routes nominated by the public for state scenic bikeway designation. Its 11 members include representatives of bicycle advocacy organizations, tourism organizations, local governments, and state agencies involved in bicycling recreation or transportation.

The meeting site is accessible to people with disabilities. Special accommodations may be arranged up to 72 hours in advance by calling 503-986-0631. ",,Alex Phillips,503-986-0631,alex.phillips@oregon.gov,,,,,,,,,,,,,,,,,,,
"Lottery Commission, Oregon State",Oregon State Lottery Commission Meeting,Monthly Commission Meeting,02/27/2015 10:00:00 AM,02/27/2015 12:00:00 PM,"500 Airport Road, SE", Salem,OR,,Yes,Alisa Zavala,503.540.1490,Alisa.Zavala@state.or.us,,,,,,,,,,,http://oregonlottery.org/About/CommissionDirector/Commission_Meeting_Info.aspx,,,,http://oregonlottery.org/About/CommissionDirector/Commission_Meeting_Info.aspx,,,,
"Library, Oregon State","Oregon State Library Executive Committee Meeting, February 27, 2015",Updates and Agenda Setting,02/27/2015 02:30:00 PM,02/27/2015 03:30:00 PM,"Oregon State Library, 250 Winter Street NE, Room 205", Salem,OR,,,Jessica Rondema,503-378-2464,jessica.rondema@state.or.us,,,,,,,,,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,,,,
"Liquor Control Commission, Oregon",Marijuana Listening Session,,02/27/2015 04:00:00 PM,02/27/2015 06:00:00 PM,Monarch Hotel & Conference Center 12566 SE 93rd Ave. ,Clackamas,OR,,,Karynn Fish,503-872-6366,marijuana@oregon.gov,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Marijuana_Listening_Sessions,,,,,,,,,,,,,,,,
"Veterinary Medical Examining Board, Oregon State",Regular Meeting,,02/28/2015 09:00:00 AM,02/28/2015 02:00:00 PM,"PCC Cascade Campus, 705 N Killingsworth, CH 205", Portland,OR,"Saturday, February 28, 2015
9:00 a.m. — 2:00 p.m. or completion of agenda 

Call to Order, Roll, Agenda, Minutes
Chair/Administrative Updates
Rulemaking
   Review of Division 11 (Discipline) and Dentistry 		
   Duty to Report (ORS 676.150)
   Continuing Education (USDA Accreditation Modules)	
Oregon Veterinary Medical Association
Portland Veterinary Medical Association
OVTAA",Yes,Lori Makinen,,ovmeb.info@state.or.u,,,,,,,,,,,,,,,,,,,
Environmental Quality Dept.,Public hearing on DEQ site authorization of 14412 Table Rock Rd. for biosolids application ,,02/28/2015 06:00:00 PM,02/28/2015 09:00:00 PM,"Jackson County Roads and Park Auditorium, 7520 Table Rock Rd", Central Point,OR,,,Paul Kennedy,541-687-7439 or 800-844-7551,kennedy.paul@deq.state.or.us,,,,,,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - UM 1633 Hearing - Canceled,pension costs in utility rates,03/02/2015 09:30:00 AM,03/02/2015 05:00:00 PM,"3930 Fairview Industrial Drive SE, Main Hearing Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,,,,,,
Health Policy Board,Oregon Health Policy Board meeting,OHPB meeting,03/03/2015 08:30:00 AM,03/03/2015 11:30:00 AM,"OHSU Center for Health & Healing, 3033 SW Bond Ave., third floor, Room 4", Portland,OR,"The Oregon Health Policy Board will hold its monthly meeting March 3 in Portland. The meeting will be held at the OHSU Center for Health and Healing. The board will receive the director’s report as well as a legislative update. The board will discuss and provide input on work to spread the Coordinated Care Model beyond Medicaid to PEBB, OEBB, and commercial coverage. The board will also discuss and may adopt a policy statement regarding vaccinations. Public testimony will be heard during the meeting, beginning at 10:15 a.m.
When: Tuesday, March 3, 8:30 -11:30 a.m.
Where: OHSU Center for Health & Healing, 3033 SW Bond Ave., third floor, Room 4. The meeting will also be available via live Web stream. A link to the live stream and a recording of the meeting will be posted on the board’s meeting page at http://www.oregon.gov/oha/OHPB/Pages/2015-OHPB-Meetings.aspx.
Agenda: 
•	Director’s report;
•	Committee updates;
•	Legislative update;
•	Spreading the Coordinated Care Model;
•	Public testimony;
•	Policy statement on vaccinations.
For more information on the meeting, visit the board’s meeting page at http://www.oregon.gov/oha/OHPB/Pages/2015-OHPB-Meetings.aspx. 
The meeting site is accessible to people with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.
",,Stephanie Jarem,971-273-6844,stephanie.jarem@state.or.us,,,,Stephanie Jarem,971-273-6844,,,http://bit.ly/1eBpckn,,,,,,,http://www.oregon.gov/oha/OHPB/Pages/2015-OHPB-Meetings.aspx,,,,
"Potato Commission, Oregon",Third Quarter Commission Meeting,Prepare budget recommendations,03/03/2015 12:00:00 PM,03/03/2015 05:00:00 PM,"ODA, 635 Capitol St. N.E., Conference Room D",Salem,OR,"Minutes, Financial Statements, Committee Reports, Prepare Budget Recommendations, Guest Reports, Out of State Travel Authorizations",no,Judy Schwartz,503-239-4763,judy@oregonspuds.com,,,,,,,,,,,,,,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting,OEBB Board Meeting,03/03/2015 01:00:00 PM,03/03/2015 03:30:00 PM,1225 Ferry Street SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will conduct a public meeting to review, discuss and approve the Apparent Successful Proposer(s) in response to the RFP for flexible spending account (FSA) and health savings account (HSA) administrative services; receive general updates on legislation; review, discuss and consider amendments to OAR 111-020-0010 and 111-040-0040 and the Qualified Status Change Matrix; review, discuss and consider a mandatory open enrollment in 2015 and reimbursements for some gym membership fees; and receive status updates from the Business and Operations Workgroup (BOW) and the Strategies on Evidence and Outcomes Workgroup (SEOW).",yes,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Legislative Issues,discussion of legislation relevant to PUC,03/03/2015 01:30:00 PM,03/03/2015 02:30:00 PM,"3930 Fairview Industrial Drive SE, Commission Conference Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,,,,,,
"Forestry, State Board of",Board of Forestry Public Business Meeting,,03/04/2015 09:00:00 AM,03/04/2015 05:00:00 PM,"Oregon Department of Forestry, Tillamook Room, Building C, 2600 State Street", Salem,OR,,Yes,Sabrina Perez,503-945-7210,sabrina.perez@oregon.gov,,,,,,,,,,,www.oregonforestry.gov (http://www.oregonforestry.gov),,,,www.oregonforestry.gov (http://www.oregonforestry.gov),,,,
"Forestry, State Board of",Board of Forestry,,03/04/2015 09:00:00 AM,03/04/2015 04:00:00 PM,"Tillamook Room, Oregon Department of Forestry, 2600 State Street", Salem,OR,www.oregonforestry.gov,Yes,Sabrina Perez,503-945-7210,sabrina.perez@oregon.gov,,,,,,,,,,,http://www.oregonforestry.gov,,,,http://www.oregonforestry.gov,,,,
Veterans Affairs Advisory Committee,Quarterly Meeting,,03/04/2015 09:30:00 AM,02/04/2015 12:00:00 PM,"Lebanon Veterans' Home, 600 North 5th Street", Lebanon,OR,,,Tracy Ann Gill,503-373-2383,vaac@odva.state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/odva/Pages/advisory.aspx,,,,
Veterans Affairs Department,Advisory Committee to the Oregon Department of Veterans' Affairs,,03/04/2015 09:30:00 AM,03/04/2015 12:00:00 PM,"Lebanon Veterans' Home, 600 North 5th Street", Lebanon,OR,,,Tracy Ann Gill,503-373-2383,vaac@odva.state.or.us,,https://goo.gl/maps/YKoGXgCXEzF2,,,,,,,,,https://issuu.com/odva/docs/mar2015ac_report,,,,https://issuu.com/odva/docs/reports_june_2015,MAR2015AC Report.pdf (https://data.oregon.gov/views/gs36-7t8m/files/ffe82c52-8bd1-4e74-a640-4c547d600d77?download=true&filename=MAR2015AC%20Report.pdf),,,
Oregon State Police Gaming Division,Oregon State Athletic Commission Public Meeting,Public Meeting of the Oregon State Athletic Commission,03/04/2015 01:00:00 PM,03/04/2015 03:00:00 PM,"Oregon State Police Academy, 4190 Aumsville Hwy SE",Salem,OR,,YES,Trista Robischon,503-378-8739,osac@state.or.us,,,,Trista Robischon,503-378-8739,osac@state.or.us,,,888-808-6929,6902410,,,,,,,,,
"Health Authority, Oregon",Health Care Interpreter Policy Advisory Committee,,03/04/2015 03:00:00 PM,03/04/2015 04:30:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,,
Governor's Office,Statuary Hall Study Commission Public Meeting,The Statuary Hall Study Commission will invite public testimony and hear a presentation from the Oregon Historical Society on the four finalists to replace Oregon's current representation in the National Statuary Hall.,03/04/2015 03:00:00 PM,03/04/2015 05:00:00 PM,"Hearing Room B, Oregon State Capitol, 900 Court St NE", Salem,OR,"For more information, please visit http://ohs.org/get-involved/statuary-hall.cfm.",,Elizabeth Meuse,,elizabeth.meuse@oregon.gov,,,,,,,,,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,03/05/2015 07:30:00 AM,03/05/2015 06:00:00 PM,OMB Offices, Portland,OR,"The 5-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate.  The Committee makes recommendations to the full Board regarding case resolutions.  Note:  This Committee meets almost entirely in Executive Session, which is closed to members of the general public.  No final actions are taken in Executive Session.",,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Minutes.aspx,,,,
Environmental Quality Dept.,Water Quality Trading Policy Forum 3,,03/05/2015 10:00:00 AM,03/05/2015 04:30:00 PM,"Salem-Keizer Willow Lake Treatment Plant 5915 Windsor Island Road, North", Salem,OR,"To participate in a water quality trading policy forum, you may attend in-person at DEQ Headquarters or via web conference.  
 
Note: If attending via web conference, you must log in to both to the conference call and web conference (the meeting numbers are the same). When first logging in to the Web Conference Service, it gives participants the option to login via Windows or via the web-based option. Choose the web-based option. 
 
Call-in meeting number: 888-363-4734
Participant code: 2045600
 
Web conference information:
https://www.connectmeeting.att.com
Meeting Number: 8883634734
Participant code: 2045600

If you are having difficulty connecting to the web conference on the day of the forum, please call Trina Brown (policy forum technical support) at 503-703-2697. ",,Courtney Brown,503-229-6839,brown.courtney@deq.state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/deq/RulesandRegulations/Pages/Advisory/AMWQTrade.aspx,,,,
"Medical Board, Oregon",Full Board Conference Call,,03/05/2015 04:00:00 PM,03/05/2015 04:15:00 PM,OMB Offices, Portland,OR,The Board will enter into Public Session periodically to take formal action on cases that have been reviewed in Executive Session.  Motions for disciplinary action and Board Orders will be taken in Public Session.,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Minutes.aspx,,,,
Fish and Wildlife Department,Fish and Wildlife Commission Meeting,"The Fish and Wildlife Commission will meet Friday, March 6 in Salem",03/06/2015 08:00:00 AM,03/06/2015 05:00:00 PM," ODFW Headquarters, 4034 Fairview Industrial Drive SE", Salem,OR,"The Fish and Wildlife Commission will meet Friday, March 6 in Salem to be briefed on the 2014 Annual Wolf Report. 

The meeting at ODFW Headquarters (4034 Fairview Industrial Drive SE, Salem), begins at 8 a.m. and follows this agenda.

ODFW documented 77 known wolves in Oregon in 2014, including 26 pups which survived through the end of the year. Eight of Oregon’s nine known wolf packs were “breeding pairs,” meaning they had at least two pups born in spring that survived through the end of the year. More details are available in the Oregon Wolf Conservation and Management 2014 Annual Report.

The Commission will also be asked to appoint a Landowner Representative to the Access and Habitat statewide board and approve continued funding for several A&H projects that provide public hunting access to private land. 

The Commission will also consider funding $755,093 for 14 enhancement and one restoration projects recommended by the Fish Restoration and Enhancement Board. The Commission also will be asked to approve a combined 2015-17 budget for the R&E and Salmon Trout Enhancement programs. 

The Commission is the policy-making body for fish and wildlife issues in the state. People wanting to testify about issues not on the formal agenda may do so by making arrangements with the ODFW Director’s Office, at least 24 hours in advance of the meeting, by calling 800-720-6339 or 503-947-6044. Testimony for issues not on the agenda is held Friday morning, immediately following the expenditure report.

",,Michelle Tate,503-947-6033,Michelle.L.Tate@state.or.us,,,,,,,,,,,,,,,,,,,
Independent Living Council,Quarterly Council Meeting,Spring business meeting and public input,03/06/2015 08:30:00 AM,03/06/2015 04:00:00 PM,Salem Conference Center - 200 Commercial St SE,Salem,OR,,Yes - 10:30 a.m.,Shelly Emery,503-945-6204,oregon.silce@state.or.us,,http://mapq.st/1F3rKbQ,,Joette Fitch,503-945-7015,joette.l.fitch@state.or.us,,,,,,,,,http://www.oregon.gov/dhs/silc/Pages/meetings.aspx,,,,
"Housing Council, State",Monthly Meeting,Regular Monthly Meeting,03/06/2015 09:00:00 AM,03/06/2015 12:00:00 PM,"Housing and Community Services, Conference Room 124a/b, North Mall Office Building 725 Summer Street NE, Suite B",Salem,OR,"1.	Roll Call 	
		
2.	Public Comment	
							
3.	Draft Meeting Minutes for Approval 
February 6, 2015
February 17, 2015
					
4.	Governor’s Transition – Director Van Vliet

5.	Legislative Updates – Director Van Vliet
a.	OHCS Budget Presentation
b.	Proposed $100 million 
c.	Agency Legislation – Alison McIntosh

6.	2015 Multifamily NOFA Recommendations – Julie Cody 

7.	Landlord Guarantee Program Overview– Claire Seguin

8.	Consolidated Plan Stakeholder Advisory Committee Update– Val Valfre

9.	Housing Stability Council Proposed Subcommittees – Director Van Vliet 

10.	Report of the Director
					
11.	Report of the Chair


Next meeting: 
April 3, 2015 at 9:00 a.m. in OHCS, Conference Room 124a/b (725 Summer Street NE, Salem, OR 97301).   Call-In: 1-877-273-4202; Room Number: 4978330
",Yes,Katherine Silva,,katherine.silva@oregon.gov,,,,,,,,,1-877-273-4202,4978330,,,,,,03-Agenda_3-6-2015.pdf (https://data.oregon.gov/views/gs36-7t8m/files/tT2R0CW9hUSQTx3Ij1W8pwSlx18bbsd40zisHcoFcJE?download=true&filename=03-Agenda_3-6-2015.pdf),,,
