Number,Fraction,Prefix,Name,Suffix,Month,Day,Year,Res_Non,Type,SF_MF,Dwelling Units Gained or Lost,Permit Value,How Far East,How Far North,Permit Number,Structure Class,Class Description,Subdivision,Project Description,County,Council District,School District,PIN,Parcel,Applicant Name,Applicant Representative,Owner Name,Legal Description,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
316,,NE,101ST,PL,4,19,2011,Residential,"Additions, Alterations, Repairs",NA,0,173,2767212,1132719,201123846,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103225,CL0991300110010001,ALWAYS PLUMBING LLC,DENNIS LAWLER,,SAMMON NEIL E RESIDENCE TRUST,316 NE 101ST PL,,,,
10115,,NE,103RD,ST,9,11,2012,Residential,New Construction,Single Family,0,5700,2801933,1133366,201316033,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254373,CL1091500150180001,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,,10115 NE 103RD ST,,,,
3737,,E,104TH,ST,4,17,2012,Residential,"Additions, Alterations, Repairs",NA,0,1500,2775772,1008820,201224196,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,57409,JA49940060200000000,"FUSION ELECTRIC, LLC",JEFF LESUER,,,3737 E 104TH ST,,,,
10209,,NE,102ND,ST,2,11,2010,Residential,New Construction,Single Family,1,155000,2802367,1132689,201021402,101,New Single Family Dwelling,AMBER LAKES 3RD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,232622,CL1091500060090001,INTERGRITY HOMEBUILDERS LLC,RHONDA HOLLAND,,AMBER LAKES 3RD PLAT LT 408,10209 NE 102ND ST,,,,
2206,,NE,107TH,TER,10,15,2010,Residential,New Construction,Multifamily,4,440000,2773686,1136609,201117008,104,Three- And Four-Family Dwelling,STALEY FARMS TOWNHOMES,"STALEY FARM TOWNHOMES, CODE UPDATE REVIEW (BUILDINGS 1, 2 & 4)",Clay,1,North Kansas City,254962,T302.BLD2/UNIT1,"KEVIN GREEN HOMES, INC.",PERMIT SERVICE,,,2206 NE 107TH TER,,,,
1310,,E,104TH,ST,9,30,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,18047,2767359,1009657,201216274,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,"MARKS, NELSON,VOMLAND, CAMPBELL & RADETIC LLC.",Jackson,6,Center,154393,JA48730020501000000,"ALLIANCE FIRE PROTECTION, LLC",MIKE BONO,,,1310 E 104TH ST,,,,
9003,,NE,100TH,TER,9,20,2010,Residential,New Construction,Single Family,0,4250,2797650,1131960,201115804,101,New Single Family Dwelling,BRENTWOOD CROSSING FIRST PLAT,SINGLE FAMILY RESIDENCE,Clay,1,Liberty,231582,CL1091300060010001,PALMER ELECTRIC COMPANY,TERRY CHAPMAN,,,9003 NE 100TH TER,,,,
800,,E,101ST,TER,8,29,2012,Non-Residential,"Additions, Alterations, Repairs",NA,0,2669,2765568,1011452,201315536,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,HOLMES CORPORATED CENTER II-3RD FLOOR BATHROOMS-TF,Jackson,5,Center,153664,JA48810100200000000,REDLINE ELECTRIC LLC,VINCENT VENIER,,,800 E 101ST TER,,,,
2905,,NE,102ND,TER,12,13,2012,Residential,New Construction,Single Family,0,10000,2776452,1133522,201319904,101,New Single Family Dwelling,STALEY FARMS ELEVENTH PLAT,SINGLE FAMILY,Clay,1,North Kansas City,241869,CL1071300050090001,CENTURY PLUMBING CO.,"PERMIT SERVICE, INC.",,,2905 NE 102ND TER,,,,
6419,,E,107TH,ST,6,27,2011,Residential,"Additions, Alterations, Repairs",NA,0,2600,2784435,1006417,201212229,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,59609,JA64120020200000000,"MORTON MECHANICAL, INC.",PAUL MORTON,,GROUP 38 LLC,6419 E 107TH ST,,,,
908,,NE,100TH,CT,6,11,2012,Residential,"Additions, Alterations, Repairs",NA,0,500,2770140,1131658,201311766,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103892,CL0991500030750001,A.B. MAY COMPANY,MEGAN KAPPLE,,,908 NE 100TH CT,,,,
416,,E,106TH,ST,3,21,2012,Residential,"Additions, Alterations, Repairs",NA,0,500,2764200,1008281,201222979,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Center,154004,JA48840041800000000,"K & S PLUMBING, LLC",PATRICK KOEHLER,,,416 E 106TH ST,,,,
1305,,NE,107TH,ST,11,14,2011,Residential,New Construction,Single Family,0,6000,2770236,1136230,201218057,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252082,CL0991100070200001,"R & R PLUMBING, INC.","PERMIT SERVICE, INC.",,,1305 NE 107TH ST,,,,
717,,W,101ST,TER,3,16,2010,Non-Residential,"Additions, Alterations, Repairs",NA,0,500,2760334,1011266,201022595,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,THREE FOUNTAINS,Jackson,6,Center,153126,JA48910095200000000,POWER UP ELECTRIC LLC,DENNIS SHULTS,,/III FOUNTAINS CONDOMINIUM    ALL COMMON AREA & E 1/2 VAC   BELLEVIEW AVE LY W & ADJ,717 W 101ST TER,,,,
10117,,NE,103RD,TER,6,20,2012,Residential,New Construction,Single Family,0,4200,2801909,1133677,201312255,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254361,CL1091500160110001,"UNITED HEATING & COOLING, INC.",KAYLA YOCK,,,10117 NE 103RD TER,,,,
1306,,E,103RD,ST,4,6,2011,Residential,"Additions, Alterations, Repairs",NA,0,850,2767633,1010100,201123423,97,Existing One Or Two Family Residence,,SINGLE FAMILY RESIDENCE,Jackson,5,Center,154357,JA48720016500000000,PRICE ELECTRICAL & GENERAL CONTRACTING,GARY PRICE,,ESQUIVEL JAVIER & ALEXANDRINA,1306 E 103RD ST,,,,
2510,,NE,103RD,ST,7,18,2012,Residential,New Construction,Single Family,0,6000,2775377,1133844,201313619,101,New Single Family Dwelling,STALEY FARMS EIGHTH PLAT THE ENCLAVE,SINGLE FAMILY,Clay,1,North Kansas City,235893,CL1071300030330001,"HAMPTON PLUMBING, INC.","PERMIT SERVICE, INC.",,,2510 NE 103RD ST,,,,
10300,,NE,102ND,LN,4,13,2011,Residential,New Construction,Single Family,1,148000,2802503,1133161,201123602,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254329,T1226.431,"INTEGRITY HOMEBUILDERS, LLC",RHONDA HOLLAND & JOSEPH HOLLAND,,UNITED MISSOURI BANK,10300 NE 102ND LN,,,,
7441,,E,100TH,TER,8,16,2012,Residential,"Additions, Alterations, Repairs",NA,0,1200,2788196,1010334,201314909,97,Existing One Or Two Family Residence,,SINGLE FAMILY -REMODEL,Jackson,5,Hickman Mills,70256,JA50920062400000000,SUBRUBAN ELECTRIC,PERMIT SERVICE,,,7441 E 100TH TER,,,,
9155,,NE,101ST,ST,5,24,2012,Non-Residential,"Additions, Alterations, Repairs",NA,0,6283,2798543,1132091,201311040,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,BRENTWOOD CROSSING FIRST PLAT,BRENTWOOD COMMUNITY SWIMMING POOL FACILITY EXPANSION,Clay,1,Liberty,231632,CL1091300050010001,PALMER ELECTRIC COMPANY,DEBBI JOINER,,,9155 NE 101ST ST,,,,
10229,,NE,102ND,LN,12,28,2012,Residential,New Construction,Single Family,1,190000,2802601,1133352,201320304,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254381,CL1091500070390001,DIRT SOLUTIONS,BRIAN BALDWIN,,,10229 NE 102ND LN,,,,
4101,,E,105TH,TER,5,2,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,300,2776858,1007237,201210020,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,ST CATHERINE OF SIENA - MONUMENT SIGN,Jackson,6,Hickman Mills,57689,JA49940151400000000,AMCO ELECTRIC,"MCGUIRE, AROS E.",,MAGANA SALVADOR DAVID & TERESA E,4101 E 105TH TER,,,,
10221,,NE,102ND,LN,4,24,2012,Residential,New Construction,Single Family,0,5500,2802456,1133361,201224542,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254379,CL1091500070370001,BINKLEY HEATING & COOLING,"PERMIT SERVICE, INC.",,,10221 NE 102ND LN,,,,
7601,,E,107TH,ST,9,13,2012,Residential,"Additions, Alterations, Repairs",NA,0,2500,2788423,1006204,201316137,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,71907,JA63320030600000000,PRICE ELECTRICAL & GENERAL CONTRACTING,GARY PRICE,,,7601 E 107TH ST,,,,
800,,E,101ST,TER,9,27,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,30000,2765568,1011452,201216108,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,HOLME'S CORP.-BATHROOM REMODEL,Jackson,5,Center,153664,JA48810100200000000,GASTINGER HARDEN & WALKER,LISA CIANCIOLO,,,800 E 101ST TER,,,,
8111,,NE,102ND,TER,3,30,2010,Residential,"Additions, Alterations, Repairs",NA,0,2750,2794049,1132922,201023183,97,Existing One Or Two Family Residence,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,236830,CL1081600170030001,"HAGEN HOMES,  L.L.C.",PERMIT SERVICE,,BENSON PLACE FIELDSTONE 1ST PLAT LT 54,8111 NE 102ND TER,,,,
5611,,E,100TH,ST,5,27,2010,Residential,"Additions, Alterations, Repairs",NA,0,900,2782024,1011336,201111033,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,57852,JA49810060500000000,SHOCK WAVE ELECTRIC,VIRGAL WILLIAMS,,5611 E 100TH ST / LOT 205     HILLCREST HEIGHTS,5611 E 100TH ST,,,,
10307,,NE,103RD,TER,9,29,2011,Residential,New Construction,Single Family,0,5500,2802622,1133744,201216251,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254340,CL1091500140210001,BINKLEY HEATING & COOLING,"PERMIT SERVICE, INC.",,,10307 NE 103RD TER,,,,
5,,NW,101ST,TER,8,10,2012,Residential,"Additions, Alterations, Repairs",NA,0,6299,2766151,1132684,201314682,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103272,CL0991300130220001,A.B. MAY COMPANY,LISA DEMOSS,,,5 NW 101ST TER,,,,
1307,,E,100TH,TER,7,26,2012,Residential,"Additions, Alterations, Repairs",NA,0,1200,2767448,1011655,201314008,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,5,Center,154211,JA48720090500000000,"PORTER ELECTRICAL, L.L.C.",BARY PORTER,,,1307 E 100TH TER,,,,
8216,,NE,102ND,ST,4,7,2011,Residential,New Construction,Single Family,0,4300,2794381,1132944,201123483,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,236810,CL1081600170230001,PALMER ELECTRIC COMPANY,KAREN PALMER,,BOILERMAKERS LOCAL UNION,8216 NE 102ND ST,,,,
10626,,NE,100TH,TER,7,14,2011,Residential,"Additions, Alterations, Repairs",NA,0,1000,2803813,1131910,201212925,97,Existing One Or Two Family Residence,AMBER MEADOWS FOURTH PLAT,SINGLE FAMILY,Clay,1,Liberty,215362,CL1091500090010001,WILSON JEFFREY D & MARGARET E,,,,10626 NE 100TH TER,,,,
5610,,E,103RD,ST,8,17,2010,Residential,"Additions, Alterations, Repairs",NA,0,800,2781477,1009345,201114445,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,57895,JA49810130800000000,SPARK'S ELECTRICAL LC,JOE CONTRERAS,,,5610 E 103RD ST,,,,
901,,E,104TH,ST,3,24,2010,Non-Residential,"Additions, Alterations, Repairs",NA,0,11980,2765931,1009523,201022976,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,TEVA CONFERENCE ROOM,Jackson,6,Center,153939,JA48840011000000000,"AIR CONTROL MECHANICAL, INC.","PERMIT SERVICE, INC.",,901 E 104TH ST                EXECUTIVE HILLS EAST TRACT A  ON CERT OF SURVEY OF LOTS 2 & 3 & PRT OF LOT 4 FILED AS     DOCMT #K687823 IN BK S-2 AT   PG 20 ON 11-7-1985,901 E 104TH ST,,,,
8049,,NE,102ND,TER,2,16,2011,Residential,New Construction,Single Family,1,150000,2793813,1132724,201121497,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY MP #200911087,Clay,1,Liberty,236833,CL1081600160020001,"ROBERTSON CONSTRUCTION, L.L.C.",,,LONG JOSHUA & JAMIE,8049 NE 102ND TER,,,,
10205,,NE,103RD,ST,5,21,2012,Residential,New Construction,Single Family,1,180000,2802155,1133365,201310825,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254376,CL1091500150150001,DIRT SOLUTIONS,BRIAN BALDWIN,,,10205 NE 103RD ST,,,,
808,,W,101ST,TER,6,10,2010,Residential,"Additions, Alterations, Repairs",NA,0,173,2759647,1011567,201111592,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Center,153068,JA48910075400000000,METRO MECHANICAL SERVICES,CHRISTI,,808 W 101ST TER               LEA WOODS MANOR LOT 13,808 W 101ST TER,,,,
2510,,NE,103RD,ST,9,28,2012,Residential,New Construction,Single Family,0,8500,2775377,1133844,201316849,101,New Single Family Dwelling,STALEY FARMS EIGHTH PLAT THE ENCLAVE,SINGLE FAMILY,Clay,1,North Kansas City,235893,CL1071300030330001,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,,2510 NE 103RD ST,,,,
10118,,NE,103RD,ST,2,10,2012,Residential,New Construction,Single Family,1,180000,2802021,1133544,201221387,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,SINGLE FAMILY,Clay,1,Liberty,254369,CL1091500160030001,DIRT SOLUTIONS,BRIAN BALDWIN,,,10118 NE 103RD ST,,,,
8104,,NE,103RD,ST,12,2,2011,Residential,New Construction,Single Family,0,6000,2793771,1133662,201218810,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255580,T3302.90,"BARSCO MECHANICAL, L.L.C.","PERMIT SERVICE, INC.",,,8104 NE 103RD ST,,,,
8107,,NE,103RD,TER,6,11,2012,Residential,"Additions, Alterations, Repairs",NA,0,5100,2793689,1133430,201311788,97,Existing One Or Two Family Residence,BENSON PLACE FIELDSTONE - SECOND PLAT,SINGLE FAMILY,Clay,1,Liberty,255593,T3302.103,"UNITED HEATING & COOLING, INC.",CHRIS FINDLEY,,,8107 NE 103RD TER,,,,
10310,,NE,103RD,TER,8,24,2011,Residential,New Construction,Single Family,0,5500,2802504,1133992,201214738,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,SINGLE FAMILY,Clay,1,Liberty,254344,CL1091500140250001,BINKLEY HEATING & COOLING,"PERMIT SERVICE, INC.",,,10310 NE 103RD TER,,,,
8518,,NE,100TH,TER,8,13,2010,Residential,New Construction,Single Family,0,4200,2795144,1132122,201114288,101,New Single Family Dwelling,BENSON PLACE WOODCHASE THIRD PLAT,SINGLE FAMILY,Clay,1,Liberty,236905,CL1081600040110001,"UNITED HEATING & COOLING, INC.",CHRIS FINDLEY,,,8518 NE 100TH TER,,,,
6007,,NW,107TH,ST,6,16,2011,Residential,New Construction,Single Family,0,6000,2746407,1136586,201211821,101,New Single Family Dwelling,TIFFANY GREENS FOURTH PLAT,NEW SINGLE FAMILY,Platte,2,Platte County,207716,PL189030300005010000,"TEAGUE ELECTRIC CONSTRUCTION, INC.",ANN GARCIA,,JULIAN TORRANCE P,6007 NW 107TH ST,,,,
9020,,NE,101ST,ST,1,11,2010,Residential,"Additions, Alterations, Repairs",NA,0,400,2797895,1132298,201020300,97,Existing One Or Two Family Residence,BRENTWOOD CROSSING FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,231627,CL1091300040240001,PRO MODE INC.,JUSTIN KIRKPATRICK,,SEC 35-52-32 SE1/2 NW1/4 BRENTWOOD CROSSING FIRST PLAT LOT 51,9020 NE 101ST ST,,,,
4419,,E,107TH,ST,9,4,2012,Residential,"Additions, Alterations, Repairs",NA,0,1500,2778010,1006640,201315725,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,60902,JA64220040700000000,"TANN ELECTRIC, INC.",ADAM SCHIEBER,,,4419 E 107TH ST,,,,
1328,,NE,106TH,TER,7,28,2010,Residential,New Construction,Single Family,1,120000,2770922,1136030,201113633,101,New Single Family Dwelling,FAIRFIELD GARDENS 1ST PLAT,NEW SINGLE FAMILY,Clay,1,North Kansas City,234201,CL0991100090090001,DIRT SOLUTIONS,BRIAN BALDWIN,,,1328 NE 106TH TER,,,,
8306,,NE,103RD,TER,10,1,2012,Residential,New Construction,Single Family,0,5000,2794452,1133992,201316914,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - THIRD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,256099,T1269.126,"ROBERTSON PLUMBING, LLC",PERMIT SERVICE,,,8306 NE 103RD TER,,,,
6112,,E,107TH,TER,4,26,2011,Residential,"Additions, Alterations, Repairs",NA,0,3356,2783382,1006303,201124183,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,59805,JA64120044600000000,JC MECHANICAL HEATING & COOLING,JESUS CASTANEDA,,GENTRY RODNEY M,6112 E 107TH TER,,,,
8301,,NE,102ND,ST,7,29,2010,Residential,New Construction,Single Family,1,170000,2794455,1132714,201113703,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY MP#201010250,Clay,1,Liberty,236802,CL1081600140080001,"HOMES BY CHRIS, LLC","PERMIT SERVICE, INC.",,,8301 NE 102ND ST,,,,
209,,NW,101ST,ST,12,13,2010,Residential,"Additions, Alterations, Repairs",NA,0,1800,2765280,1132167,201119358,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103187,CL0991300170040001,MONTOYA PLUMBING,JAMES BANES,,,209 NW 101ST ST,,,,
8109,,NE,102ND,ST,3,2,2011,Residential,New Construction,Single Family,0,5270,2794254,1132641,201121988,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,236799,CL1081600140110001,"MCDANIEL FURNACE & SHEET METAL, INC.",SHEILA DAVIS,,ROBERTSON PROPERTIES INC,8109 NE 102ND ST,,,,
6101,,NW,107TH,ST,7,20,2012,Residential,New Construction,Single Family,1,224000,2746108,1136384,201313697,101,New Single Family Dwelling,TIFFANY GREENS FOURTH PLAT,SINGLE FAMILY,Platte,2,Platte County,207739,PL189030300005014000,"NEW MARK HOMES, LLC",CRAIG ARCHER,,,6101 NW 107TH ST,,,,
8040,,NE,103RD,ST,7,12,2012,Residential,New Construction,Single Family,0,200,2793605,1133155,201313364,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,SINGLE FAMILY,Clay,1,Liberty,255578,CL1081600210050001,"FRED PFLUMM PLUMBING, INC.",PERMIT SERVICE,,,8040 NE 103RD ST,,,,
8606,,NE,100TH,TER,6,23,2010,Residential,New Construction,Single Family,0,4200,2795518,1132120,201112144,101,New Single Family Dwelling,BENSON PLACE WOODCHASE THIRD PLAT,SINGLE FAMILY RESIDENCE,Clay,1,Liberty,236901,CL1081600010150001,"UNITED HEATING & COOLING, INC.",CHRIS FINDLEY,,BENSON PLACE WOODCHASE 3RD PLAT LT 115,8606 NE 100TH TER,,,,
8003,,NE,105TH,ST,4,22,2010,Residential,New Construction,Single Family,0,5070,2793376,1134641,201024148,101,New Single Family Dwelling,KELLYBROOK THIRD PLAT,SINGLE FAMILY,Clay,1,Liberty,228791,CL1081100160080001,"MCDANIEL FURNACE & SHEET METAL, INC.",SHEILA DAVIS,,SEC 27-52-32 SE1/4 SW1/4 KELLYBROOK THIRD PLAT LOT 187,8003 NE 105TH ST,,,,
555,,W,103RD,ST,2,10,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,137500,2760550,1010153,201121278,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,CUNNINGHAM PROPERTIES LOTS 1 AND 2,CABLE DAHMER CHEVROLET,Jackson,6,Center,216575,JA48940012900000000,HARMON CONSTRUCTION INC.,TODD RAMSEY,,CROCKETT PHYLLISS,555 W 103RD ST,,,,
5902,,NW,104TH,TER,6,14,2011,Residential,New Construction,Single Family,0,1000,2746973,1135613,201211669,101,New Single Family Dwelling,TIFFANY GREENS 3RD ADDITION,SINGLE FAMILY,Platte,2,Platte County,211957,PL189030400002011000,"TEAGUE ELECTRIC CONSTRUCTION, INC.",ANN GARCIA,,INGRAM PROPERTIES LLC,5902 NW 104TH TER,,,,
8117,,NE,103RD,TER,6,18,2012,Residential,New Construction,Single Family,1,210000,2793813,1133499,201312164,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255591,T3302.101,"SUMMIT CUSTOM HOMES, LLC",PERMIT SERVICE INC,,,8117 NE 103RD TER,,,,
7308,,E,105TH,ST,7,20,2010,Residential,"Additions, Alterations, Repairs",NA,0,800,2787514,1007540,201113267,97,Existing One Or Two Family Residence,,SINGLE FAMILY RESIDENCE,Jackson,6,Hickman Mills,58956,JA49740012500000000,BRINTON ELECTRIC CO.,PERMIT SERIVCE INC.,,,7308 E 105TH ST,,,,
10435,,NE,106TH,TER,8,27,2012,Residential,New Construction,Single Family,1,538000,2803160,1135560,201315384,101,New Single Family Dwelling,MANDERLEY,SINGLE FAMILY,Clay,1,Liberty,248825,CL1091100020150001,"RON MYRICK DESIGN BUILDERS, INC.","RON MYRICK DESIGN BUILDERS, INC.",,,10435 NE 106TH TER,,,,
1320,,NE,107TH,ST,8,7,2012,Residential,New Construction,Single Family,0,3500,2770591,1136463,201314482,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252075,CL0991100120060001,KT CONSTRUCTION SERVICES LLC,THOMAS F DELK,,,1320 NE 107TH ST,,,,
6901,,E,102ND,ST,10,8,2012,Residential,"Additions, Alterations, Repairs",NA,0,2330,2785761,1009847,201317197,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,5,Hickman Mills,58351,JA49710121700000000,APEX HEATING AND AIR CONDITIONING INC.,SHIRLEY BEELEY,,,6901 E 102ND ST,,,,
10303,,NE,103RD,TER,9,15,2011,Residential,New Construction,Single Family,0,5000,2802611,1133744,201215624,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254339,CL1091500140200001,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,,10303 NE 103RD TER,,,,
903,,E,104TH,ST,7,1,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,5000,2766503,1009535,201212492,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,CAROLLO ENGINEERING T/F,Jackson,6,Center,153941,JA48730010900000000,"JACKSON, STEVE E",,,,903 E 104TH ST,,,,
500,,NE,107TH,ST,5,16,2012,Non-Residential,New Construction,NA,0,38500,2767827,1136698,201310648,327,Stores And Customer Service Buildings,,"MULLINS PLAZA, TWO-BAY RETAIL CENTER/MONTESSORI",Clay,2,North Kansas City,208954,CL0991000010010001,TN'T ELECTRIC,"MILLER, JOHN GLENN",,,500 NE 107TH ST,,,,
10222,,NE,103RD,TER,7,21,2011,Residential,New Construction,Single Family,0,5000,2802386,1133785,201213316,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254348,CL1091500140290001,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,,10222 NE 103RD TER,,,,
1030,,W,103RD,ST,9,7,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,1800,2759004,1011177,201215241,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,US BANK @ PRICE CHOPPERS,Jackson,6,Center,153076,JA48920031600000000,"NATIONAL FIRE SUPPRESSION, A DIV. OF WESTERN STATES FIRE PRO","PERMIT SERVICE, INC",,,1030 W 103RD ST,,,,
1401,,NE,106TH,PL,8,17,2010,Residential,New Construction,Single Family,0,5500,2771116,1136077,201114417,101,New Single Family Dwelling,FAIRFIELD GARDENS 1ST PLAT,SINGLE FAMILY,Clay,1,North Kansas City,234205,CL0991100090140001,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,,1401 NE 106TH PL,,,,
9054,,NE,103RD,TER,10,2,2012,Residential,New Construction,Single Family,0,3500,2797927,1133699,201317004,101,New Single Family Dwelling,BRENTWOOD PLACE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,234903,CL1091300020160001,NEWCOMER PLUMBING,PERMIT SERVICE INC,,,9054 NE 103RD TER,,,,
2102,,NE,107TH,TER,12,3,2010,Residential,New Construction,Multifamily,4,440000,2773368,1136796,201119006,104,Three- And Four-Family Dwelling,STALEY FARMS TOWNHOMES,"STALEY FARM TOWNHOMES, CODE UPDATE REVIEW (BUILDINGS 1, 2 & 4)",Clay,1,North Kansas City,254967,T303.BLD4/UNIT1,,,,,2102 NE 107TH TER,,,,
6612,,NW,104TH,ST,7,27,2011,Residential,New Construction,Single Family,0,4250,2744835,1134403,201213553,101,New Single Family Dwelling,HAWKSBURY THIRD PLAT,SINGLE FAMILY,Platte,2,Platte County,252851,PL189031200020007000,PALMER ELECTRIC COMPANY,CINDY FREEMAN,,,6612 NW 104TH ST,,,,
8204,,E,103RD,TER,6,8,2011,Residential,"Additions, Alterations, Repairs",NA,0,975,2790483,1008782,201211431,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,70805,JA50940021700000000,AARY'S HEATING & COOLING,"THOMPSON, GARY",,MIDWESTERN BAPTIST THEOLOGICAL~SEMINARY,8204 E 103RD TER,,,,
