"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"120000875","2012-01-04T00:00:00.000","18:02","2012-01-03T00:00:00.000","16:45","2012-01-03T00:00:00.000","17:15","690","23H","Stealing All Other","334","3800  E 43 ST","KANSAS CITY","64130","PJ3534","EPD","U","2","VIC","B","F","34","3800 43 ST
KANSAS CITY, MO 64130
(39.04775610700045, -94.54001143699969)","N"
"110094186","2012-01-10T00:00:00.000","21:36","2012-01-10T00:00:00.000","15:56",,,"1849","35A","Possession/Sale/Dist","632","4200  N BELLEFONTAINE AV","KANSAS CITY","64119","PC1213","SCP","U","1","VIC",,,,"4200 BELLEFONTAINE AV
KANSAS CITY, MO 64119
(39.04970323200047, -94.54821532199969)","N"
"120000404","2012-01-02T00:00:00.000","20:01","2012-01-02T00:00:00.000","15:00",,,"690","23H","Stealing All Other","534","CLEVELAND AV/E RED BRIDGE RD","KANSAS CITY","64134","PJ6871","SPD","U","1","VIC","W","F","27","
CLEVELAND AV E RED BRIDGE RD KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","N"
"120000595","2012-01-03T00:00:00.000","11:19","2012-01-02T00:00:00.000","17:00","2012-01-03T00:00:00.000","12:30","650","23G","Stealing Auto Parts/","222","4900  OLIVE ST","KANSAS CITY","64130","PJ3945","MPD","U","1","SUS","U","U",,"4900 OLIVE ST
KANSAS CITY, MO 64130
(39.03737308400048, -94.55691505399966)","N"
"120000440","2012-01-03T00:00:00.000","0:34","2012-01-02T00:00:00.000","19:30","2012-01-02T00:00:00.000","23:00","501","220","Burglary - Residence","223","5500  COLLEGE AV","KANSAS CITY","64130","PJ4489","MPD","N","1","VIC","B","M","55","5500 COLLEGE AV
KANSAS CITY, MO 64130
(39.02609321200049, -94.54711618999966)","N"
"120000468","2012-01-03T00:00:00.000","8:02","2012-01-02T00:00:00.000","21:00","2012-01-03T00:00:00.000","8:00","640","23F","Stealing From Auto","345","11200  E 48 TE","KANSAS CITY","64133","PJ4124","EPD","U","1","VIC","W","M","38","11200 48
TE KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"120000106","2012-01-01T00:00:00.000","10:17","2012-01-01T00:00:00.000","3:00",,,"702","240","Auto Theft","123","1300  TRACY AV","KANSAS CITY","64108","PJ1201","CPD","U","1","SUS","U","U",,"1300 TRACY AV
KANSAS CITY, MO 64108
(39.098002910000446, -94.56755788899966)","N"
"120001103","2012-01-05T00:00:00.000","15:17","2012-01-05T00:00:00.000","12:24",,,"1050","250","Counterfeiting","534","11000  HICKMAN MILLS DR","KANSAS CITY","64134","PJ7010","SPD","U","1","VIC",,,,"11000 HICKMAN MILLS DR
KANSAS CITY, MO 64134
(38.92509016800045, -94.52450266799968)","N"
"120000167","2012-01-01T00:00:00.000","16:51","2011-12-30T00:00:00.000","12:00","2012-01-01T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","121","500  MAPLE BL","KANSAS CITY","64124","PJ0571","CPD","U","1","VIC","W","M","34","500 MAPLE
BL KANSAS CITY, MO 64124
(39.108152746000485, -94.55854569499968)","N"
"120000660","2012-01-03T00:00:00.000","17:50","2012-01-03T00:00:00.000","17:45",,,"801","13B","Non Aggravated Assau","631","3900  N ANTIOCH RD","KANSAS CITY","64117","PC1266","SCP","U","1","VIC","B","M","17","3900 ANTIOCH RD
KANSAS CITY, MO 64117
(39.16451463600049, -94.54788798499965)","N"
"120000597","2012-01-03T00:00:00.000","14:47","2012-01-03T00:00:00.000","14:47",,,"802","13B","Non Agg Assault Dome","412","6200  N PENNSYLVANIA DR","KANSAS CITY","64151","PC0602","NPD","Y","1","VIC","W","F","22","6200 PENNSYLVANIA DR
KANSAS CITY, MO 64151
(39.21624191500047, -94.6344165219997)","N"
"120000473","2012-01-03T00:00:00.000","7:34","2012-01-01T00:00:00.000","16:00","2012-01-02T00:00:00.000","6:30","1401","290","Property Damage","232","7000  TROOST AV","KANSAS CITY","64131","PJ5334","MPD","U","1","VIC",,,,"7000 TROOST AV
KANSAS CITY, MO 64131
(39.0005247470005, -94.5752683719997)","N"
"120000527","2012-01-03T00:00:00.000","11:52","2011-12-29T00:00:00.000","21:00","2011-12-30T00:00:00.000","9:00","650","23G","Stealing Auto Parts/","111","400  DELAWARE ST","KANSAS CITY","64106","PJ0493","CPD","U","1","VIC","W","F","25","400 DELAWARE ST
KANSAS CITY, MO 64106
(39.10861931700049, -94.58430309699969)","N"
"120000797","2012-01-04T00:00:00.000","12:08","2012-01-04T00:00:00.000","12:08",,,"670","23D","Stealing from Buildi","344","6400  E 40 ST","KANSAS CITY","64129","PJ3193","EPD","N","1","SUS","B","M","25","6400 40 ST
KANSAS CITY, MO 64129
(39.05395092300046, -94.50980859199967)","N"
"120000043","2012-01-01T00:00:00.000","2:04","2012-01-01T00:00:00.000","2:04",,,"301","120","Strong Arm Robbery","112","E 8 ST/WALNUT ST","KANSAS CITY","64108","PJ0692","CPD","U","1","SUS","B","M",,"8 ST WALNUT ST
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)","N"
"120000515","2012-01-03T00:00:00.000","11:23","2011-12-22T00:00:00.000","18:45",,,"690","23H","Stealing All Other","535","12500  MCGEE ST","KANSAS CITY","64145","PJ7332","SPD","U","1","SUS","B","M","16","12500 MCGEE ST
KANSAS CITY, MO 64145
(38.900204414000484, -94.59169251099968)","N"
"120006979","2012-01-30T00:00:00.000","8:24","2012-01-27T00:00:00.000","15:00","2012-01-30T00:00:00.000","7:00","502","220","Burglary - Non Resid","422","5300  NW OLD TIFFANY SPRINGS RD","KANSAS CITY","64154","PP0278","NPD","U","2","VIC",,,,"5300 OLD TIFFANY SPRINGS RD
KANSAS CITY, MO 64154
(39.25757160700044, -94.6361588689997)","N"
"120000227","2012-01-01T00:00:00.000","22:35","2011-12-31T00:00:00.000","17:30","2012-01-01T00:00:00.000","22:25","640","23F","Stealing From Auto","133","100  E 41 ST","KANSAS CITY","64111","PJ3353","CPD","U","1","SUS","U","U",,"100 41 ST
KANSAS CITY, MO 64111
(39.051886857000454, -94.5870977189997)","N"
"120000017","2012-01-01T00:00:00.000","1:11","2012-01-01T00:00:00.000","0:30",,,"801","13B","Non Aggravated Assau","113","1300  GRAND AV","KANSAS CITY","64106","PJ1177","CPD","U","1","ARR","W","F","29","1300 GRAND AV
KANSAS CITY, MO 64106
(39.09844578500048, -94.58102925899965)","N"
"120000991","2012-01-05T00:00:00.000","8:44","2012-01-05T00:00:00.000","3:00","2012-01-05T00:00:00.000","8:00","702","240","Auto Theft","632","3600  N LISTER DR","KANSAS CITY","64117","PC1384","SCP","N","1","SUS","U","U",,"3600 LISTER DR
KANSAS CITY, MO 64117
(39.15892000700046, -94.52573641199967)","N"
"120083713","2012-11-22T00:00:00.000","17:15","2012-11-21T00:00:00.000","22:00","2012-11-22T00:00:00.000","16:00","702","240","Auto Theft","631","2000  NE RUSSELL RD","KANSAS CITY","64116","PC1274","SCP","N","1","VIC","W","F","38","2000 RUSSELL RD
KANSAS CITY, MO 64116
(39.1666250130005, -94.55619080799966)","N"
"120000416","2012-01-02T00:00:00.000","19:54","2012-01-02T00:00:00.000","19:40",,,"901","200","Arson","543","7700  E 111 TE","KANSAS CITY","64130","PJ6964","SPD","U","1","VIC","B","M","17","7700 111
TE KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"120000678","2012-01-03T00:00:00.000","20:52","2012-01-03T00:00:00.000","18:00","2012-01-03T00:00:00.000","19:00","640","23F","Stealing From Auto","111","2000  WASHINGTON ST","KANSAS CITY","64108","PJ1694","CPD","U","1","SUS","U","U",,"2000 WASHINGTON ST
KANSAS CITY, MO 64108
(39.08918197200046, -94.59013631399966)","N"
"120000245","2012-01-02T00:00:00.000","0:31","2012-01-01T00:00:00.000","10:30","2012-01-02T00:00:00.000","0:16","1401","290","Property Damage","122","2400  E 9 ST ","KANSAS CITY","64106","PJ0849","CPD","U","1","SUS","U","U",,"2400 9 ST
KANSAS CITY, MO 64106
(39.1028343590005, -94.56045899499969)","N"
"120000994","2012-01-05T00:00:00.000","8:38","2012-01-05T00:00:00.000","8:35",,,"302","120","Armed Robbery","131","3200  MAIN ST","KANSAS CITY","64111","PJ2574","CPD","U","2","VIC","B","M","21","3200 MAIN ST
KANSAS CITY, MO 64111
(39.06953261700045, -94.58538564699967)","Y"
"120000668","2012-01-03T00:00:00.000","18:52","2012-01-03T00:00:00.000","18:52",,,"640","23F","Stealing From Auto","111","W 20 ST/WASHINGTON ST","KANSAS CITY","64106","PJ1607","CPD","U","6","VIC","W","F","34","20 ST WASHINGTON ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"120001084","2012-01-05T00:00:00.000","13:33","2010-11-01T00:00:00.000","13:00","2012-01-05T00:00:00.000","13:30","501","220","Burglary - Residence","333","3700  CLEVELAND AV","KANSAS CITY","64130","PJ3044","EPD","N","1","SUS","U","U",,"3700 CLEVELAND AV
KANSAS CITY, MO 64130
(39.058441806000474, -94.53960584899966)","N"
"120000809","2012-01-04T00:00:00.000","12:49","2012-01-02T00:00:00.000","20:00","2012-01-04T00:00:00.000","12:49","1401","290","Property Damage","331","3100  PROSPECT AV","KANSAS CITY","64130","PJ2575","EPD","U","1","VIC",,,,"3100 PROSPECT AV
KANSAS CITY, MO 64130
(39.06960249700046, -94.55288544899969)","N"
"120000111","2012-01-01T00:00:00.000","9:37","2011-12-31T00:00:00.000","20:00","2012-01-01T00:00:00.000","2:30","1401","290","Property Damage","242","7100  ASKEW AV","KANSAS CITY","64132","PJ5458","MPD","U","1","SUS","U","U",,"7100 ASKEW AV
KANSAS CITY, MO 64132
(38.99745477300047, -94.54528385199967)","N"
"120001043","2012-01-05T00:00:00.000","10:55","2012-01-04T00:00:00.000","19:00","2012-01-05T00:00:00.000","9:30","502","220","Burglary - Non Resid","332","3500  PROSPECT AV","KANSAS CITY","64128","PJ2873","EPD","U","1","VIC",,,,"3500 PROSPECT AV
KANSAS CITY, MO 64128
(39.0624119470005, -94.55324550899968)","N"
"120000266","2012-01-02T00:00:00.000","8:08","2011-12-23T00:00:00.000","16:30","2012-01-02T00:00:00.000","7:50","502","220","Burglary - Non Resid","322","5100  E TRUMAN RD","KANSAS CITY","64127","PJ1446","EPD","U","1","VIC",,,,"5100 TRUMAN RD
KANSAS CITY, MO 64127
(39.09417138500049, -94.5232829309997)","N"
"120000856","2012-01-04T00:00:00.000","16:39","2012-01-01T00:00:00.000","18:00","2012-01-03T00:00:00.000","11:00","650","23G","Stealing Auto Parts/","121","1100  E MISSOURI AV","KANSAS CITY","64106","PJ0403","CPD","U","1","SUS","U","U",,"1100 MISSOURI AV
KANSAS CITY, MO 64106
(39.10991743000045, -94.5697822359997)","N"
"110029782","2012-03-16T00:00:00.000","12:36","2012-03-16T00:00:00.000","10:55",,,"1352","280","Stolen Property OFFE","342","2300  TOPPING AV","KANSAS CITY","64127","PJ2006","EPD","U","1","SUS","U","U",,"2300 TOPPING AV
KANSAS CITY, MO 64127
(39.08303568600047, -94.51533204399965)","N"
"120000770","2012-01-04T00:00:00.000","10:43","2012-01-03T00:00:00.000","22:30","2012-01-04T00:00:00.000","7:30","640","23F","Stealing From Auto","143","4300  CHARLOTTE ST","KANSAS CITY","64110","PJ3476","CPD","U","1","VIC","B","M","22","4300 CHARLOTTE ST
KANSAS CITY, MO 64110
(39.04889191100045, -94.57609632299966)","N"
"120000906","2012-01-04T00:00:00.000","19:57","2012-01-04T00:00:00.000","19:57",,,"801","13B","Non Aggravated Assau","112","1100  WALNUT ST","KANSAS CITY","64106","PJ1013","CPD","U","6","SUS","B","M",,"1100 WALNUT ST
KANSAS CITY, MO 64106
(39.100622184000486, -94.58207640699965)","N"
"120079633","2012-11-06T00:00:00.000","15:31","2012-11-06T00:00:00.000","8:00","2012-11-06T00:00:00.000","15:30","501","220","Burglary - Residence","224","6100  CHARLOTTE ST","KANSAS CITY","64130","PJ4828","MPD","U","1","SUS","U","U",,"6100 CHARLOTTE ST
KANSAS CITY, MO 64130
(39.016632149000486, -94.57790609999967)","N"
"120022609","2012-04-03T00:00:00.000","21:09","2012-04-03T00:00:00.000","1:00","2012-04-03T00:00:00.000","20:00","702","240","Auto Theft","132","3800  CENTRAL ST","KANSAS CITY","64111","PJ3049","CPD","U","1","SUS","U","U",,"3800 CENTRAL ST
KANSAS CITY, MO 64111
(39.05837192600046, -94.58948607199966)","N"
"120013954","2012-02-29T00:00:00.000","13:02","2012-02-22T00:00:00.000","13:00","2012-02-24T00:00:00.000","22:30","690","23H","Stealing All Other","111","900  PENNSYLVANIA AV","KANSAS CITY","64105","PJ0843","CPD","U","1","SUS","U","U",,"900 PENNSYLVANIA AV
KANSAS CITY, MO 64105
(39.10375542100047, -94.59098863699967)","N"
"120025290","2012-04-14T00:00:00.000","16:49","2012-04-14T00:00:00.000","16:19",,,"401","13A","Aggravated Assault (","343","2900  LISTER AV","KANSAS CITY","64133","PJ2446","EPD","N","1","VIC","B","F","20","2900 LISTER AV
KANSAS CITY, MO 64133
(39.07255266600049, -94.52851647999967)","Y"
"120000168","2012-01-01T00:00:00.000","17:01","2012-01-01T00:00:00.000","16:30",,,"1401","290","Property Damage","322","2200  LISTER AV","KANSAS CITY","64127","PJ1879","EPD","U","1","VIC","B","M","27","2200 LISTER AV
KANSAS CITY, MO 64127
(39.085253138000496, -94.52753693199969)","N"
"120000006","2012-01-01T00:00:00.000","0:08","2012-01-01T00:00:00.000","0:08",,,"401","13A","Aggravated Assault (","314","4800  E 8 ST","KANSAS CITY","64123","PJ0907","EPD","U","2","VIC","W","M","82","4800 8 ST
KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)","N"
"120000089","2012-01-01T00:00:00.000","8:01","2011-12-31T00:00:00.000","19:00","2012-01-01T00:00:00.000","7:45","650","23G","Stealing Auto Parts/","131","W ARMOUR BL/CENTRAL ST","KANSAS CITY","64111","PJ2749","CPD","U","1","VIC","W","F","22","
W ARMOUR BL CENTRAL ST KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"120000168","2012-01-01T00:00:00.000","17:01","2012-01-01T00:00:00.000","16:30",,,"1401","290","Property Damage","322","2200  LISTER AV","KANSAS CITY","64127","PJ1879","EPD","U","1","SUS","U","U",,"2200 LISTER AV
KANSAS CITY, MO 64127
(39.085253138000496, -94.52753693199969)","N"
"120000757","2012-01-04T00:00:00.000","9:57","2011-12-23T00:00:00.000","16:00","2012-01-03T00:00:00.000","9:00","1401","290","Property Damage","113","1700  MAIN ST","KANSAS CITY","64108","PJ1466","CPD","U","1","SUS","U","U",,"1700 MAIN ST
KANSAS CITY, MO 64108
(39.09330253200045, -94.58354625899966)","N"
"120000157","2012-01-01T00:00:00.000","15:36","2011-12-28T00:00:00.000","16:00","2012-01-01T00:00:00.000","15:15","640","23F","Stealing From Auto","533","11200  OAK ST","KANSAS CITY","64114","PJ7024","SPD","U","1","VIC","W","M","41","11200 OAK ST
KANSAS CITY, MO 64114
(38.92399292300047, -94.58829443499968)","N"
"120000881","2012-01-04T00:00:00.000","18:25","2012-01-04T00:00:00.000","5:00","2012-01-04T00:00:00.000","18:00","650","23G","Stealing Auto Parts/","111","W 10 ST/WASHINGTON ST","KANSAS CITY","64106","PJ0843","CPD","U","1","SUS","U","U",,"10 ST WASHINGTON ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"120084657","2012-11-26T00:00:00.000","21:15","2012-11-26T00:00:00.000","21:15",,,"1401","290","Property Damage","112","E 12 ST/MCGEE ST","KANSAS CITY","64105","PJ1022","CPD","U","1","SUS","B","M",,"12 ST MCGEE ST
KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)","N"
"120000267","2012-01-02T00:00:00.000","8:52","2012-01-01T00:00:00.000","14:00","2012-01-02T00:00:00.000","5:30","702","240","Auto Theft","345","5000  QUEEN RIDGE AVE","KANSAS CITY","64136","PJ4339","EPD","U","1","VIC","W","M","50","5000 QUEEN RIDGE AVE
KANSAS CITY, MO 64136
(39.02920228700049, -94.39121591199967)","N"
"110061862","2012-01-03T00:00:00.000","10:40","2011-12-30T00:00:00.000","9:30",,,"2100","90D","Driving Under Influe","131","4100  ROANOKE RD","KANSAS CITY","64111","PJ3225","CPD","U","1","ARR","W","M","35","4100 ROANOKE RD
KANSAS CITY, MO 64111
(39.05457470900046, -94.59860010399967)","N"
"120000621","2012-01-03T00:00:00.000","16:29","2012-01-03T00:00:00.000","16:25",,,"1401","290","Property Damage","345","10200  E 42 ST","KANSAS CITY","64133","PJ3584","EPD","U","1","VIC","W","M","33","10200 42 ST
KANSAS CITY, MO 64133
(39.04679125700045, -94.45891889899968)","N"
"120050898","2012-07-20T00:00:00.000","11:21","2012-07-20T00:00:00.000","8:00","2012-07-20T00:00:00.000","11:15","501","220","Burglary - Residence","543","11400  MANCHESTER AV","KANSAS CITY","64134","PJ7192","SPD","U","1","VIC","B","F","44","11400 MANCHESTER AV
KANSAS CITY, MO 64134
(38.91684616800046, -94.49941208799964)","N"
"120000012","2012-01-01T00:00:00.000","0:53","2012-01-01T00:00:00.000","0:15","2012-01-01T00:00:00.000","0:30","840","90Z","Resisting an Officer","115","400  E 31 ST","KANSAS CITY","64109","PJ2449","CPD","U","1","ARR","W","M","21","400 31 ST
KANSAS CITY, MO 64109
(39.06990021200045, -94.5539757899997)","N"
"120000223","2012-01-01T00:00:00.000","22:23","2011-02-28T00:00:00.000","12:00","2012-01-01T00:00:00.000","22:00","670","23D","Stealing from Buildi","342","2600  DRURY AV","KANSAS CITY","64127","PJ2225","EPD","U","1","VIC","B","F","22","2600 DRURY AV
KANSAS CITY, MO 64127
(39.07772162500049, -94.51906581799966)","N"
"120000041","2012-01-01T00:00:00.000","0:18","2012-01-01T00:00:00.000","0:18",,,"1401","290","Property Damage","212","5200  OAKLEY AV","KANSAS CITY","64128","PJ4232","MPD","U","1","VIC","W","M","45","5200 OAKLEY AV
KANSAS CITY, MO 64128
(39.030841275000455, -94.52174720799968)","N"
"120000317","2012-01-02T00:00:00.000","12:07","2011-12-31T00:00:00.000","16:00","2012-01-02T00:00:00.000","9:30","670","23D","Stealing from Buildi","341","7600  E TRUMAN RD","KANSAS CITY","64126","PJ1373","EPD","U","1","SUS","U","U",,"7600 TRUMAN RD
KANSAS CITY, MO 64126
(39.09354102600048, -94.49141805599965)","N"
"120000632","2012-01-03T00:00:00.000","17:10","2011-12-31T00:00:00.000","8:00","2011-12-31T00:00:00.000","13:00","650","23G","Stealing Auto Parts/","532","10000  BELLAIRE AV","KANSAS CITY","64134","PJ6711","SPD","U","1","VIC","B","M","28","10000 BELLAIRE AV
KANSAS CITY, MO 64134
(38.94362277500045, -94.52120604599969)","N"
"120040593","2012-06-11T00:00:00.000","17:02","2012-06-06T00:00:00.000","14:00",,,"831","13C","Intimidation","323","2200  AGNES AV","KANSAS CITY","64127","PJ1858","EPD","U","1","VIC","W","F","34","2200 AGNES AV
KANSAS CITY, MO 64127
(39.08530184600045, -94.54744545599965)","N"
"120000435","2012-01-02T00:00:00.000","23:39","2011-12-23T00:00:00.000","16:00",,,"2601","90Z","Misc Violation","243","5600  E 84 TE","KANSAS CITY","64132","PJ5986","MPD","U","1","SUS","B","M","22","5600 84
TE KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)","N"
"120000142","2012-01-01T00:00:00.000","13:13","2012-01-01T00:00:00.000","13:12",,,"802","13B","Non Agg Assault Dome","222","5000  EUCLID AV","KANSAS CITY","64130","PJ4042","MPD","Y","1","VIC","B","F","27","5000 EUCLID AV
KANSAS CITY, MO 64130
(39.035733121000476, -94.56165600099968)","N"
"120041519","2012-06-14T00:00:00.000","23:30","2012-06-14T00:00:00.000","23:30",,,"801","13B","Non Aggravated Assau","113","100  E 13 ST","KANSAS CITY","64108","PJ1177","CPD","U","1","VIC","W","F","25","100 13 ST
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)","N"
"120001084","2012-01-05T00:00:00.000","13:33","2010-11-01T00:00:00.000","13:00","2012-01-05T00:00:00.000","13:30","1401","290","Property Damage","333","3700  CLEVELAND AV","KANSAS CITY","64130","PJ3044","EPD","N","1","VIC","U","M",,"3700 CLEVELAND AV
KANSAS CITY, MO 64130
(39.058441806000474, -94.53960584899966)","N"
"120000436","2012-01-03T00:00:00.000","0:43","2012-01-02T00:00:00.000","21:00","2012-01-03T00:00:00.000","0:30","501","220","Burglary - Residence","221","5300  CHARLOTTE ST","KANSAS CITY","64110","PJ4253","MPD","U","1","SUS","U","U",,"5300 CHARLOTTE ST
KANSAS CITY, MO 64110
(39.030782289000456, -94.57711609899968)","N"
"120080330","2012-11-09T00:00:00.000","7:01","2012-11-08T00:00:00.000","20:30","2012-11-09T00:00:00.000","6:40","640","23F","Stealing From Auto","635","7300  NE 47 TER","KANSAS CITY","64117","PC1018","SCP","N","1","SUS","U","U",,"7300 47 TER
KANSAS CITY, MO 64117
(39.17966849300046, -94.4946421089997)","N"
"120000538","2012-01-03T00:00:00.000","12:22","2011-12-24T00:00:00.000","12:00","2012-01-03T00:00:00.000","12:00","702","240","Auto Theft","312","1600  N CORRINGTON AV","KANSAS CITY","64120","PJ0021","EPD","U","1","VIC",,,,"1600 CORRINGTON AV
KANSAS CITY, MO 64120
(39.09216313100046, -94.49881596799969)","N"
"120000630","2012-01-03T00:00:00.000","16:30","2012-01-03T00:00:00.000","16:30",,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","VIC",,,,"1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)","N"
"120000013","2012-01-01T00:00:00.000","0:46","2011-12-31T00:00:00.000","23:49",,,"901","200","Arson","342","2300  TOPPING AV","KANSAS CITY","64127","PJ2006","EPD","U","1","VIC","U","U",,"2300 TOPPING AV
KANSAS CITY, MO 64127
(39.08303568600047, -94.51533204399965)","N"
"120000951","2012-01-05T00:00:00.000","1:50","2012-01-04T00:00:00.000","20:30","2012-01-05T00:00:00.000","1:50","640","23F","Stealing From Auto","115","E 31 ST/CHARLOTTE ST","KANSAS CITY","64108","PJ2454","CPD","U","1","VIC","W","F","53","31 ST CHARLOTTE ST
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)","N"
