"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"90001014","2009-01-05T00:00:00.000","10:59","2009-01-02T00:00:00.000","21:00","2009-01-05T00:00:00.000","10:00","2601","90Z","Misc Violation","634","4800  N WINN RD ","KANSAS CITY","64118","PC0928","SCP","U","1","SUS","U","U",,"4800 WINN RD
KANSAS CITY, MO 64118
(39.214273628000456, -94.57336919499966)","N"
"90000954","2009-01-05T00:00:00.000","9:34","2008-12-20T00:00:00.000","0:01","2008-12-29T00:00:00.000","15:00","670","23D","Stealing from Buildi","232","6600  TROOST AV","KANSAS CITY","64131","PJ5138","MPD","U","1","SUS","U","U",,"6600 TROOST AV
KANSAS CITY, MO 64131
(39.007782241000484, -94.57491546599965)","N"
"90000405","2009-01-02T00:00:00.000","16:05","2009-01-02T00:00:00.000","2:00","2009-01-02T00:00:00.000","13:30","1401","290","Property Damage","545","11400  SPRING VALLEY RD","KANSAS CITY",,"PJ7207","SPD","U","1","VIC","W","M","58","11400 SPRING VALLEY RD
KANSAS CITY, MO 
(38.91640056600045, -94.48857361999967)","N"
"90001021","2009-01-05T00:00:00.000","13:10","2009-01-04T00:00:00.000","20:00","2009-01-05T00:00:00.000","13:00","650","23G","Stealing Auto Parts/","234","800  E 93 TE","KANSAS CITY","64114","PJ6368","MPD","U","1","SUS","U","U",,"800 93
TE KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)","N"
"90000440","2009-01-02T00:00:00.000","17:20","2008-12-31T00:00:00.000","21:00","2009-01-02T00:00:00.000","17:15","1401","290","Property Damage","232","6500  CHARLOTTE ST","KANSAS CITY",,"PJ5032","MPD","U","1","VIC","W","M","48","6500 CHARLOTTE ST
KANSAS CITY, MO 
(39.009702168000445, -94.57823536699965)","N"
"90000597","2009-01-03T00:00:00.000","10:42","2009-01-02T00:00:00.000","20:00","2009-01-03T00:00:00.000","2:30","690","23H","Stealing All Other","314","4700  INDEPENDENCE AV","KANSAS CITY","64124","PJ0617","EPD","U","1","VIC","B","F","30","4700 INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.105528008000476, -94.52709966799966)","N"
"90001180","2009-01-05T00:00:00.000","23:35","2009-01-05T00:00:00.000","23:35",,,"401","13A","Aggravated Assault (","344","7800  E 48 ST","KANSAS CITY","64129","PJ3926","EPD","U","1","SUS","U","M",,"7800 48 ST
KANSAS CITY, MO 64129
(39.03716744200045, -94.49420979899969)","Y"
"90000687","2009-01-03T00:00:00.000","17:53","2009-01-03T00:00:00.000","17:30","2009-01-03T00:00:00.000","17:50","630","23C","Stealing Shoplifting","634","2800  NE VIVION RD","KANSAS CITY","64119","PC0838","SCP","U","2","SUS","W","M","13","2800 VIVION RD
KANSAS CITY, MO 64119
(39.187973109000495, -94.54569393699967)","N"
"90000492","2009-01-02T00:00:00.000","21:49","2009-01-02T00:00:00.000","21:40","2009-01-02T00:00:00.000","21:45","2601","90Z","Misc Violation","345","4700  BLUE RIDGE BL","KANSAS CITY",,"PJ3985","EPD","U","4","VIC","W","F","19","4700 BLUE RIDGE
BL KANSAS CITY, MO 
(39.52368635500045, -99.11415045099966)","N"
"90000537","2009-01-03T00:00:00.000","2:01","2009-01-02T00:00:00.000","17:30","2009-01-03T00:00:00.000","1:57","702","240","Auto Theft","414","6500  N COSBY AV","KANSAS CITY",,"PP0626","NPD","U","2","VIC","W","M","45","6500 COSBY AV
KANSAS CITY, MO 
(39.21409335700048, -94.64659830199969)","N"
"90000563","2009-01-03T00:00:00.000","5:18","2009-01-03T00:00:00.000","5:18",,,"1401","290","Property Damage","123","1700  E 18 ST","KANSAS CITY","64109","PJ1522","CPD","U","1","VIC","B","F","26","1700 18 ST
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"90000025","2009-01-01T00:00:00.000","1:14","2009-01-01T00:00:00.000","1:10",,,"401","13A","Aggravated Assault (","242","7900  CHESTNUT AV","KANSAS CITY","64132","PJ5883","MPD","N","1","VIC","B","M","43","7900 CHESTNUT AV
KANSAS CITY, MO 64132
(38.98332299800046, -94.5553454679997)","Y"
"90000179","2009-01-01T00:00:00.000","16:50","2009-01-01T00:00:00.000","14:00","2009-01-01T00:00:00.000","14:30","702","240","Auto Theft","123","2000  WOODLAND AV","KANSAS CITY","64127","PJ1729","CPD","U","1","VIC","B","M","26","2000 WOODLAND AV
KANSAS CITY, MO 64127
(39.08840209800047, -94.56117727799966)","N"
"90001003","2009-01-05T00:00:00.000","11:57","2008-09-01T00:00:00.000","12:00","2008-11-01T00:00:00.000","12:00","670","23D","Stealing from Buildi","643","9600  NE 96 TE","KANSAS CITY","64157","PC0241","SCP","U","1","SUS","U","U",,"9600 96
TE KANSAS CITY, MO 64157
(39.27803223900048, -94.47222615699968)","N"
"90027990","2009-04-17T00:00:00.000","16:08","2009-04-16T00:00:00.000","17:00","2009-04-17T00:00:00.000","16:00","650","23G","Stealing Auto Parts/","333","4000  COLLEGE AV","KANSAS CITY","64130","PJ3287","EPD","U","1","VIC","B","F","55","4000 COLLEGE AV
KANSAS CITY, MO 64130
(39.05324224800046, -94.5456463379997)","N"
"90001234","2009-01-06T00:00:00.000","8:40","2009-01-06T00:00:00.000","8:40",,,"501","220","Burglary - Residence","213","6600  MANCHESTER AV","KANSAS CITY","64133","PJ5176","MPD","U","1","SUS","B","M",,"6600 MANCHESTER AV
KANSAS CITY, MO 64133
(39.0044919500005, -94.4961463089997)","N"
"90001146","2009-01-07T00:00:00.000","15:38","2009-01-07T00:00:00.000","15:15",,,"101","09A","HOMICIDE","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","VIC","B","M","37","1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)","N"
"90000683","2009-01-03T00:00:00.000","17:44","2009-01-03T00:00:00.000","17:40",,,"401","13A","Aggravated Assault (","324","E 26 ST/QUINCY AV","KANSAS CITY","64127","PJ2094","EPD","U","1","SUS","U","U",,"26 ST QUINCY AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","Y"
"90000195","2009-01-01T00:00:00.000","18:15","2008-12-16T00:00:00.000","10:00","2008-12-17T00:00:00.000",,"1002","250","Forged Checks","533","700  W MONTCREW DR","KANSAS CITY","64114","PJ6888","SPD","U","1","VIC","W","F","21","700 MONTCREW DR
KANSAS CITY, MO 64114
(38.928927805000455, -94.60083034699966)","N"
"90000897","2009-01-04T00:00:00.000","22:47","2009-01-04T00:00:00.000","22:40","2009-01-04T00:00:00.000","22:55","1401","290","Property Damage","542","9500  BLUE RIDGE BL","KANSAS CITY","64134","PJ6586","SPD","U","2","SUS","B","M","17","9500 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.95199181300046, -94.50800580199967)","N"
"90000077","2009-01-01T00:00:00.000","5:17","2009-01-01T00:00:00.000","5:05",,,"1401","290","Property Damage","315","1600  OAKLAND AV","KANSAS CITY","64126","PJ1542","EPD","N","1","SUS","W","M","21","1600 OAKLAND AV
KANSAS CITY, MO 64126
(39.09263215700048, -94.49532551299967)","N"
"90001136","2009-01-05T00:00:00.000","18:48","2008-12-30T00:00:00.000","6:00","2009-01-04T00:00:00.000","8:30","650","23G","Stealing Auto Parts/","134","W 51 ST/WARD PK S","KANSAS CITY","64111","PJ4003","CPD","U","1","VIC","W","M","37","51 ST WARD PK
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"90000796","2009-01-04T00:00:00.000","12:47","2009-01-03T00:00:00.000","18:00","2009-01-03T00:00:00.000","19:00","1197","26C","Impersonation - NOT","641","4900  NE VIVION RD","KANSAS CITY","64119","PC0806","SCP","U","1","VIC","W","M","75","4900 VIVION RD
KANSAS CITY, MO 64119
(39.18801982400049, -94.5222098539997)","N"
"90000846","2009-01-04T00:00:00.000","17:46","2009-01-03T00:00:00.000","19:00","2009-01-04T00:00:00.000","17:20","1401","290","Property Damage","542","9800  BENNINGTON AV","KANSAS CITY",,"PJ6643","SPD","U","1","VIC","B","M","53","9800 BENNINGTON AV
KANSAS CITY, MO 
(38.947592916000474, -94.51232534299965)","N"
"90000693","2009-01-03T00:00:00.000","7:30","2009-01-03T00:00:00.000","7:03","2009-01-03T00:00:00.000","7:30","1401","290","Property Damage","642","8700  N KANSAS PL ","KANSAS CITY","64153","PC0262","SCP","U","1","VIC",,,,"8700 KANSAS PL
KANSAS CITY, MO 64153
(39.2630028640005, -94.6872691699997)","N"
"90000364","2009-01-02T00:00:00.000","14:02","2008-12-31T00:00:00.000","20:00","2009-01-01T00:00:00.000","0:30","702","240","Auto Theft","132","3500  WARWICK CT","KANSAS CITY","64111","PJ2831","CPD","U","1","SUS","U","U",,"3500 WARWICK CT
KANSAS CITY, MO 64111
(39.06253500800045, -94.5828465299997)","N"
"90000258","2009-01-02T00:00:00.000","2:48","2009-01-02T00:00:00.000","2:48",,,"690","23H","Stealing All Other","111","W 16 ST/LIBERTY ST","KANSAS CITY","64101","PJ1269","CPD","U","1","VIC",,,,"16 ST LIBERTY ST
KANSAS CITY, MO 64101
(39.10334129200049, -94.60174642599969)","N"
"90000039","2009-01-01T00:00:00.000","1:23","2009-01-01T00:00:00.000","1:20",,,"2001","90F","Family Offense","422","5500  NW 86 CT","KANSAS CITY","64154","PP0339","NPD","U","1","VIC","W","F","26","5500 86 CT
KANSAS CITY, MO 64154
(39.250498553000455, -94.64385047099967)","N"
"90001206","2009-01-06T00:00:00.000","6:42","2009-01-06T00:00:00.000","6:30",,,"2040","90Z","Violation Full Order","333","3200  E 41 ST","KANSAS CITY","64130","PJ3401","EPD","Y","1","SUS","B","M","38","3200 41 ST
KANSAS CITY, MO 64130
(39.05160584900045, -94.54672836799966)","N"
"90000578","2009-01-03T00:00:00.000","8:48","2009-01-02T00:00:00.000","19:30","2009-01-03T00:00:00.000","7:00","650","23G","Stealing Auto Parts/","142","3700  BROOKLYN AV","KANSAS CITY","64109","PJ3005","CPD","U","1","SUS","U","U",,"3700 BROOKLYN AV
KANSAS CITY, MO 64109
(39.05931234700046, -94.55791563599968)","N"
"90000664","2009-01-03T00:00:00.000","15:21","2009-01-03T00:00:00.000","15:15",,,"630","23C","Stealing Shoplifting","234","8600  WARD PK S ","KANSAS CITY","64114","PJ6174","MPD","U","1","VIC",,,,"8600 WARD PK
KANSAS CITY, MO 64114
(38.97211338700049, -94.6056733479997)","N"
"90000378","2009-01-02T00:00:00.000","14:44","2009-01-01T00:00:00.000","24:00:00","2009-01-02T00:00:00.000","10:00","690","23H","Stealing All Other","345","10500  E 47 ST","KANSAS CITY",,"PJ3792","EPD","U","1","VIC","B","M","18","10500 47 ST
KANSAS CITY, MO 
(39.03727553000044, -94.45621153299965)","N"
"90000453","2009-01-02T00:00:00.000","18:10","2009-01-02T00:00:00.000","18:10",,,"1849","35A","Possession/Sale/Dist","223","E 63 ST/INDIANA AV","KANSAS CITY","64130","PJ4917","MPD","U","1","ARR","W","M","43","63 ST INDIANA AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90000604","2009-01-03T00:00:00.000","11:13","2009-01-03T00:00:00.000","5:00","2009-01-03T00:00:00.000","10:00","1401","290","Property Damage","542","5800  E 95 TE","KANSAS CITY","64134","PJ6545","SPD","U","1","VIC","B","F","34","5800 95
TE KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","N"
"90001076","2009-01-05T00:00:00.000","15:47","2008-01-05T00:00:00.000","13:30",,,"1122","26B","Credit/Debit/ATM Car","331","3200  E LINWOOD BL","KANSAS CITY","64128","PJ2610","EPD","U","1","SUS","U","U",,"3200 LINWOOD
BL KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)","N"
"90000821","2009-01-04T00:00:00.000","15:05","2009-01-04T00:00:00.000","8:00","2009-01-04T00:00:00.000","14:45","501","220","Burglary - Residence","232","7400  VIRGINIA AV","KANSAS CITY","64131","PJ5613","MPD","U","1","SUS","U","U",,"7400 VIRGINIA AV
KANSAS CITY, MO 64131
(38.993133490000446, -94.57216764599968)","N"
"90001180","2009-01-05T00:00:00.000","23:35","2009-01-05T00:00:00.000","23:35",,,"401","13A","Aggravated Assault (","344","7800  E 48 ST","KANSAS CITY","64129","PJ3926","EPD","U","2","SUS","U","M",,"7800 48 ST
KANSAS CITY, MO 64129
(39.03716744200045, -94.49420979899969)","Y"
"90000056","2009-01-01T00:00:00.000","3:20","2009-01-01T00:00:00.000","1:30","2009-01-01T00:00:00.000","2:30","1401","290","Property Damage","131","1200  W 41 ST ","KANSAS CITY","64110","PJ3248","CPD","U","1","VIC","W","F","27","1200 41 ST
KANSAS CITY, MO 64110
(39.05248307000045, -94.57091207999969)","N"
"80052620","2009-01-08T00:00:00.000","10:09",,,,,"831","13C","Intimidation","112","1100  LOCUST ST","KANSAS CITY",,"PJ1029","CPD","U","2","VIC","W","M","19","1100 LOCUST ST
KANSAS CITY, MO 
(39.100854728000456, -94.57737538399965)","N"
"90000865","2009-01-04T00:00:00.000","19:51","2009-01-04T00:00:00.000","16:30","2009-01-04T00:00:00.000","19:35","640","23F","Stealing From Auto","134","700  W 48 ST","KANSAS CITY","64112","PJ3763","CPD","U","1","SUS","U","U",,"700 48 ST
KANSAS CITY, MO 64112
(39.04066093600045, -94.59521341099969)","N"
"90000940","2009-01-05T00:00:00.000","7:50","2009-01-04T00:00:00.000","21:00","2009-01-05T00:00:00.000","7:30","1401","290","Property Damage","314","800  VAN BRUNT BL","KANSAS CITY","64124","PJ0907","EPD","U","1","SUS","U","U",,"800 VAN
BRUNT BL KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)","N"
"90001008","2009-01-05T00:00:00.000","11:53","2008-12-21T00:00:00.000","10:00","2009-01-05T00:00:00.000","11:30","501","220","Burglary - Residence","211","5100  SWOPE PK","KANSAS CITY","64130","PJ4185","MPD","U","1","SUS","U","U",,"5100 SWOPE PK
KANSAS CITY, MO 64130
(39.033267460000445, -94.54329635899967)","N"
"90000240","2009-01-01T00:00:00.000","23:23","2009-01-01T00:00:00.000","23:23",,,"1849","35A","Possession/Sale/Dist","323","E 26 ST/PROSPECT AV","KANSAS CITY","64111","PJ2100","EPD","U","1","VIC",,,,"26 ST PROSPECT AV
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"90000626","2009-01-03T00:00:00.000","13:26","2008-12-28T00:00:00.000","12:00","2009-01-03T00:00:00.000","13:26","831","13C","Intimidation","342","8800  E 23 ST","KANSAS CITY","64129","PJ2193","EPD","U","1","VIC","W","F","33","8800 23 ST
KANSAS CITY, MO 64129
(39.0804536550005, -94.47868469199966)","N"
"90001149","2009-01-05T00:00:00.000","18:51","2009-01-05T00:00:00.000","7:15","2009-01-05T00:00:00.000","18:50","501","220","Burglary - Residence","125","3400  FLORA AV","KCMO","64109","PJ2782","CPD","U","2","VIC","B","M","13","3400 FLORA AV
KCMO, MO 64109
(39.06476181500045, -94.56582630799966)","N"
"80071887","2009-01-28T00:00:00.000","17:27","2008-09-10T00:00:00.000","8:45",,,"101","09A","HOMICIDE","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","VIC","W","M","46","1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)","Y"
"90000719","2009-01-03T00:00:00.000","22:32","2009-01-03T00:00:00.000","22:30",,,"799",,"Auto Theft Outside S","324","E 24 ST/KENSINGTON AV","KANSAS CITY","64127","PJ1948","EPD","U","1","ARR","W","M","39","24 ST KENSINGTON AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"80099982","2009-07-19T00:00:00.000","10:23",,,,,"1750","11D","Sex Off Fondle - mol","412","6000  N JEFFERSON ST ","KANSAS CITY","64118","PC0616","NPD","U","1","SUS","W","M","33","6000 JEFFERSON ST
KANSAS CITY, MO 64118
(39.20307309000049, -94.58775022299966)","N"
"90000420","2009-01-02T00:00:00.000","16:51","2009-01-02T00:00:00.000","11:00","2009-01-02T00:00:00.000","15:15","650","23G","Stealing Auto Parts/","532","10500  HILLCREST RD","KANSAS CITY","64134","PJ6785","SPD","U","1","VIC","B","F","28","10500 HILLCREST RD
KANSAS CITY, MO 64134
(38.93464270400045, -94.52275830999969)","N"
"90001041","2009-01-05T00:00:00.000","13:54","2009-01-05T00:00:00.000","7:00",,,"1401","290","Property Damage","242","1800  E 75 TE","KANSAS CITY","64132","PJ5688","MPD","U","1","VIC","B","M","45","1800 75
TE KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)","N"
"90001240","2009-01-06T00:00:00.000","8:48","2009-01-06T00:00:00.000","8:30","2009-01-06T00:00:00.000","9:15","501","220","Burglary - Residence","322","4800  E 18 ST","KANSAS CITY","64127","PJ1667","EPD","U","2","VIC",,,,"4800 18 ST
KANSAS CITY, MO 64127
(39.08998422900049, -94.52676996299965)","N"
"90000762","2009-01-04T00:00:00.000","4:51","2009-01-04T00:00:00.000","4:51",,,"1849","35A","Possession/Sale/Dist","234","9300  BALES DR","KANSAS CITY","64131","PJ6453","MPD","U","1","ARR","B","M","22","9300 BALES DR
KANSAS CITY, MO 64131
(38.95766058400045, -94.54817382999966)","N"
"90000135","2009-01-01T00:00:00.000","13:11","2009-01-01T00:00:00.000","13:11",,,"1401","290","Property Damage","142","2000  E 36 ST ","KANSAS CITY",,"PJ2932","CPD","U","1","VIC","B","M","38","2000 36 ST
KANSAS CITY, MO 
(39.06107830200045, -94.5600700769997)","N"
"90000539","2009-01-03T00:00:00.000","2:04","2009-01-03T00:00:00.000","1:50",,,"802","13B","Non Agg Assault Dome","535","14500  S 71 HIGHWAY ","KANSAS CITY","64145",,,"Y","1","ARR","B","M","21","14500 71 HIGHWAY
KANSAS CITY, MO 64145
(38.8955022990005, -94.59558955399967)","N"
"90001080","2009-01-05T00:00:00.000","16:01","2009-01-05T00:00:00.000","7:30","2009-01-05T00:00:00.000","15:00","650","23G","Stealing Auto Parts/","311","3600  E FRONT ST","KANSAS CITY","64120","PJ0052","EPD","U","1","VIC","W","M","40","3600 FRONT ST
KANSAS CITY, MO 64120
(39.13125834200048, -94.53809589299965)","N"
"90017100","2009-03-09T00:00:00.000","7:57","2009-01-15T00:00:00.000","12:00",,,"2601","90Z","Misc Violation","134","100  W 47 ST","KANSAS CITY",,"PJ3706","CPD","U","1","SUS","U","U",,"100 47 ST
KANSAS CITY, MO 
(39.17879795200048, -94.58271006599966)","N"
"90000233","2009-01-01T00:00:00.000","22:52","2009-01-01T00:00:00.000","16:30","2009-01-01T00:00:00.000","20:30","640","23F","Stealing From Auto","532","11400  BLUE RIDGE BL","KANSAS CITY","64134","PJ7111","SPD","U","1","SUS","U","U",,"11400 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.91726966200048, -94.51140624199968)","N"
"90000842","2009-01-04T00:00:00.000","17:26","2009-01-04T00:00:00.000","14:00","2009-01-04T00:00:00.000","17:00","702","240","Auto Theft","543","11800  FOOD LN","KANSAS CITY","64134","PJ7284","SPD","U","1","SUS","U","U",,"11800 FOOD LN
KANSAS CITY, MO 64134
(38.91024256000048, -94.50565593299967)","N"
"90000160","2009-01-01T00:00:00.000","14:59","2009-01-01T00:00:00.000","14:35",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW E","INDEPENDENCE","64133","PJX007","EPD","U","3","SUS","B","M","16","11600 US
HW E INDEPENDENCE, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"90000038","2009-01-01T00:00:00.000","2:17","2009-01-01T00:00:00.000","2:00",,,"1401","290","Property Damage","313","2800  E 6 ST","KANSAS CITY","64125","PJ0676","EPD","U","1","VIC","W","F","17","2800 6 ST
KANSAS CITY, MO 64125
(39.31739123000045, -94.66491652699966)","N"
"90001230","2009-01-06T00:00:00.000","7:54","2009-01-05T00:00:00.000","23:00","2009-01-06T00:00:00.000","6:30","702","240","Auto Theft","631","4000  N OAK TF","KANSAS CITY","64116","PC1362","SCP","U","1","VIC","W","F","26","4000 OAK
TF KANSAS CITY, MO 64116
(39.15775379600046, -94.57280868899966)","N"
"90000084","2009-01-01T00:00:00.000","5:22","2009-01-01T00:00:00.000","5:00",,,"401","13A","Aggravated Assault (","241","E 62 ST/ELMWOOD AV","KANSAS CITY","64130","PJ4884","MPD","U","1","SUS","U","U",,"62 ST ELMWOOD AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90000126","2009-01-01T00:00:00.000","12:39","2008-12-31T00:00:00.000","16:00","2009-01-01T00:00:00.000","12:00","1401","290","Property Damage","544","10600  E 98 TE","KANSAS CITY","64134","PJ6680","SPD","U","1","SUS","U","U",,"10600 98
TE KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","N"
"90000268","2009-01-02T00:00:00.000","15:29","2009-01-02T00:00:00.000","15:29","2009-01-02T00:00:00.000","17:20","702","240","Auto Theft","224","6200  BLUE HILLS RD","KANSAS CITY","64130","PJ4833","MPD","U","1","VIC","W","M","82","6200 BLUE HILLS RD
KANSAS CITY, MO 64130
(39.01541485300049, -94.56861246599965)","N"
"90001174","2009-01-05T00:00:00.000","22:05","2009-01-05T00:00:00.000","21:30","2009-01-05T00:00:00.000","21:35","402","13A","Agg Assault - Drive-","341","2000  DRURY AV","KANSAS CITY","64127","PJ1807","EPD","U","1","SUS","U","U",,"2000 DRURY AV
KANSAS CITY, MO 64127
(39.08680225900048, -94.51859205899967)","Y"
"80070849","2009-01-26T00:00:00.000","17:30","2008-09-06T00:00:00.000","3:59",,,"101","09A","HOMICIDE","321","E 10 ST/SPRUCE AV","KANSAS CITY",,"PJ0972","EPD","U","2","SUS","B","M",,"10 ST SPRUCE AV
KANSAS CITY, MO 
(39.10295319700049, -94.5830775179997)","Y"
"90000154","2009-01-01T00:00:00.000","13:48","2009-01-01T00:00:00.000","13:40","2009-01-01T00:00:00.000","14:30","401","13A","Aggravated Assault (","243","7700  E 87 ST","KANSAS CITY","64134","PJ6243","MPD","U","3","SUS","B","M","18","7700 87 ST
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","Y"
"90001052","2009-01-05T00:00:00.000","14:20","2008-12-17T00:00:00.000","0:01",,,"799",,"Auto Theft Outside S","344","3900  BENNINGTON AV","KANSAS CITY","64127","PJ3259","EPD","U","1","SUS","B","M","19","3900 BENNINGTON AV
KANSAS CITY, MO 64127
(39.053906053000446, -94.50752196599967)","N"
