Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Estimated Worth,Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document
701,Texas Education Agency ,701-17-SBID3,204,60,Commodities,4,each,"Computer Monitors 22"" or 24""",500.00,Valerie Francis ,512-936-1367,valerie.francis@tea.texas.com ,,,,
763,UNT Health Science Center,763-17-3006,"203, 207",37,IT,250,ea,Computer Privacy Screens,,Kimmalla Mitchell,9403695528,kimmalla.mitchell@untsystem.edu,Please see attachment with the list of specs and detailed information,https://data.texas.gov/views/qwhy-c2kk/files/ab699401-bca4-40ce-bcd4-c8a159e12008?filename=privacy+screen.pdf,,
537,Department of State Health Services ,537-0000177180,095,38,Commodities,516,Each,Conair 074108416070: Round stand or handheld mirror (OR EQUIVALENT) â¢ 5â round â¢ One side 2-times magnification; one side standard magnification â¢ Can be handheld or used as stand,,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,"IF BIDDING ALTERNATE PRODUCT, PLEASE PROVIDE DESCRIPTIVE LITERATURE WITH YOUR RESPONSE OR BID MAY NOT BE ACCEPTED",,,https://data.texas.gov/views/qwhy-c2kk/files/7e3e3f9e-f6b1-4f6d-b0c0-a04e013fb426?filename=537-0000177180+mirrors.pdf
802,Texas Parks and Wildlife Department,802-17-39668,425,60,Commodities,8,Each,Conference Chairs,,,,,,,,https://data.texas.gov/views/qwhy-c2kk/files/f2ff12cc-256d-48d7-8440-a4640bae3944?filename=425-60-39668_FR.pdf
601,TXDOT,601320000022168,690,34,Commodities,2,EACH,"CONVERTERS AND INVERTERS, POWER",,ALBERT LANDA,361-808-2386,ALBERT.LANDA@TXDOT.GOV,,,,https://data.texas.gov/views/qwhy-c2kk/files/75f65856-5aa5-4933-b075-462dded85790?filename=601320000022168.PDF
732,TEXAS A&M UNIVERSITY-KINGSVILLE,B700019,207,72,Office Supplies,10,CASES,COPIER PAPER,0.00,RACHEL BUENTELLO,361-593-4068,rachel.buentello@tamuk.edu,TERMS AND CONDITIONS CAN BE REVIEWED AT HTTP://WWW.TAMUK.EDU/SSGS/FORMS/BID-TC.PDF,,,https://data.texas.gov/views/qwhy-c2kk/files/f070ac2d-8e87-4acc-b255-6516721ceb29?filename=B700019.pdf
719,Texas State Technical College,BB-17-003-Paper,645,21,Office Supplies,150,cases,copier paper 8.5 x 11 20 lb paper weight 96 brightness for high contrast printing,7500.00,"Brooke Burns, CTP",903-923-3214,"brooke,burns@tstc.edu","ship to: 2650 E. End Blvd S. Marshall, TX 75672",,,https://data.texas.gov/views/qwhy-c2kk/files/0b8335ee-49ba-42ec-90c7-fb4f2f190a93?filename=Spot+Bid-TSTC-BB-17-003-Paper.docx
555,Texas A&M AgriLife Extension Service,AM07-06,,,Office Supplies,200,Reams,Copy paper,,Nicole Malain,979-845-0839,nicole.malain@ag.tamu.edu,,,https://data.texas.gov/views/qwhy-c2kk/files/21ce4239-df05-4371-8204-4d365db5a6c1?filename=TCs+of++Bid+2-28-17.pdf,https://data.texas.gov/views/qwhy-c2kk/files/ef4755db-b257-4414-aa37-b408775028ed?filename=AM07-06.pdf
764,Texas A&M University-Texarkana,764-17-203540-0040,645,00,Office Supplies,12,cases,Copy Paper,,Cynthia E Henderson,903-223-3053,cynthia.henderson@tamut.edu,(12) cases; 8.5 x 11; (6) reams; 11 x 17,,https://data.texas.gov/views/qwhy-c2kk/files/3da073ff-bd29-4b71-a1e5-5382b5fd41ab?filename=Terms+and+Conditions+of+Purchase.TAMUT.FY2017.pdf,https://data.texas.gov/views/qwhy-c2kk/files/410af1c4-9ab7-4a0e-967f-8a63afbc30fb?filename=764-17-203540-0040_rfq_copy_paper.pdf
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,645,21,Commodities,40,reams,"Copy paper (20#, white bond)",,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,TEEX ESTI ,,,https://data.texas.gov/views/qwhy-c2kk/files/1131a000-160d-4e92-a489-4212bfdf6631?filename=ESTI+Curriculum+Spot+Bid.docx
764,Texas A&M University-Texarkana,764-17-162000-0005,645,00,Office Supplies,25,cases,"copy paper, 8.5 x 11, white, high-speed , 20lb, 88 brightness or above",,Cynthia E Henderson,903-223-3053,cynthia.henderson@tamut.edu,,,https://data.texas.gov/views/qwhy-c2kk/files/114caa27-de30-49de-92eb-453623819b66?filename=Terms+and+Conditions+of+Purchase.TAMUT.FY2017.pdf,https://data.texas.gov/views/qwhy-c2kk/files/35421d7e-53c2-41eb-95f6-be779b109138?filename=764-17-162000-0005_rfq_copy_paper.pdf
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,475,,,48,TRAYS,"COVIDIEN/KENDALL CURITY GAUZE SPONGE 4""X4"" 12-PLY, STERILE 2S, 50 TRAY",,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,ESTI Brad Ballard,,,https://data.texas.gov/views/qwhy-c2kk/files/c931b957-5814-4dd4-a253-f0bc5fad3dbe?filename=ESTI+BALLARD+SPOT+BID.docx
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,475,09,,10,BOXES,"COVIDIEN/KENDALL WATERPROOF TAPE 1""",,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,ESTI Brad Ballard,,,https://data.texas.gov/views/qwhy-c2kk/files/f87bd90b-1b1c-44ad-acee-326fb8d5591b?filename=ESTI+BALLARD+SPOT+BID.docx
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,475,09,,10,BOXES,"COVIDIEN/KENDALL WATERPROOF TAPE 2""",,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,ESTI Brad Ballard,,,https://data.texas.gov/views/qwhy-c2kk/files/ee395793-0a7b-47a0-a4cf-8655425e32c5?filename=ESTI+BALLARD+SPOT+BID.docx
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,475,09,,10,BOXES,"COVIDIEN/KENDALL WATERPROOF TAPE 3""",,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,ESTI Brad Ballard,,,https://data.texas.gov/views/qwhy-c2kk/files/4fe05fd2-5022-42b5-a637-35b9635d896e?filename=ESTI+BALLARD+SPOT+BID.docx
302,Office of the Attorney General,302-17-9618SB,060,12,Office Supplies,30,package,CR123 Lithium 3-volt Batteries (12 packs),,Dalton Enamorado,512-936-3324,Dalton.Enamorado@oag.texas.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/31e1aba9-6c62-44c7-ac44-2903e8391bdd?filename=OAG+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/cffb7b76-827b-45fc-b5e0-fff733a191d8?filename=302-17-9618SB.pdf
302,Office of the Attorney General,302-17-9617SB,060,12,Office Supplies,20,package,CR123 Lithium 3-volt Batteries (12 packs),,Dalton Enamorado,512-936-3324,Dalton.Enamorado@oag.texas.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/48c7b846-adc1-4f5f-a8ae-68a8616d2964?filename=OAG+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/2424112b-c638-4be2-8ae1-17d3218341a3?filename=302-17-9617SB.pdf
454,Texas Department of Insurance,17-17906-1,445,27,,1,EA,Craftsman 19-2 Volt Drill Driver w 2 lithium-ion batter,99.00,Frank Brown,512-676-6148,frank.brown@tdi.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/e47ba39c-9585-42e4-b335-f4dd7d4970a2?filename=17-17906+PRICING+REQUEST+.docx
302,Office of the Attorney General,302-17-9824SB,435,70,Commodities,500,each,Credit Card Hand Sanitizer w/Logo,,Evan Kelley,512-475-4523,evan.kelley@oag.texas.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/14120cdc-8eea-45b0-88be-5fcd82c6dd15?filename=OAG+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/0b58f038-25c4-4466-98fb-55088afaa789?filename=302-17-9824SB.pdf
734,Lamar University,734-17-0005,965,46,Other Services,900,EA,Credit Card Style Football Tickets,,Tabitha Evans,409.880.8387,trlewis@lamar.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/d2b61b74-8f97-4bca-8e93-47f1f5d90b56?filename=734-17-0005_CC+Style+Footbal+Tickets.pdf
362,TEXAS LOTTERY COMMISSION, RQ17-0771 ,305,04,Office Supplies,1,Package,"CROSS BALLPOINT PEN REFILLS, FINE, BLUE, MODEL #CRO85122, 2 PER PACK",,SCOTT MERRYMAN,(512) 344-5402,SCOTT.MERRYMAN@LOTTERY.STATE.TX.US,,,,https://data.texas.gov/views/qwhy-c2kk/files/6827135b-a046-4613-885d-c50d08784424?filename=2017+RFQ+17-0771.pdf
721,The University of Texas at Austin,UTAUS101,630,90,Commodities,24,cans,CROWN Lacquer Thinner 1 gallon can,,Mike Montgomery,512-232-9584,mike.montgomery@austin.utexas.edu,need 6 cases (4 cans/case),,,
727,Texas A&M Transportation Institute,727-17-006,645,21,Office Supplies,16,,cs,,Donna Harrell,9798452284,d-harrell@tti.tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/3f586c5e-b16f-42d5-99ad-cf02ba583091?filename=TTI+ACCESS+2017+BID+727-17-006.pdf
320,TEXAS WORKFORCE COMMISSION,7855G,620,80,Office Supplies,2,DZ,"CSM11 RED, Clic Stic Ballpoint Retractable Pen Red Ink Medium",10.50,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/afc5c47e-0c16-4fe5-a5f9-08dfb4406bce?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/5849c7c4-a8b2-4106-945f-53d1145ace2c?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
454,Texas Department of Insurance,17-18149-3,345,32,,3,BOX,Curad Flex Fabric Bandages Fingertip,15.00,Frank Brown,512-676-6148,frank.brown@tdi.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/9e6d4558-b47e-44bc-b064-25e334b2b17d?filename=17-18149+PRICING+REQUEST+.docx
454,Texas Department of Insurance,17-18149-4,345,32,,2,Box,Curad Flex Fabric Bandages - Knuckle,10.00,Frank Brown,512-676-6148,frank.brown@tdi.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/03745803-d97f-425d-a7f3-30840bbb07c2?filename=17-18149+PRICING+REQUEST+.docx
761,Texas A&M International University,761-17-007_Custom Label Waters,037,78,Commodities,1,Pallet,Custom Label Waters,,Annie Gutierrez,956-326-2346,ann.gutierrez@tamiu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/06a74cfd-cd43-4ce6-b6c5-2bb1b8514c3b?filename=761-17-007_Custom+label+waters.pdf
761,Texas A&M International University,761-17-010_Custom Chrome Emblems ,037,78,Commodities,5000,Each,Custom Logo Chrome Emblems,,Annie Gutierrez,956-326-2346,ann.gutierrez@tamiu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/546684a9-d3b1-411f-9ca6-6789ae5e035d?filename=761-17-010_Custom+Chrome+Emblems.pdf
302,Office of the Attorney General,302-17-9839SB,530,50,Commodities,500,each,Custom Non-Woven Avenue Shopper Tote Bag,,Evan Kelley,512-475-4523,evan.kelley@oag.texas.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/3481fdb1-1f54-4557-a4e6-d806897edb9e?filename=OAG+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/e39e9ed9-e17d-4ba2-8a54-96469203e5c0?filename=302-17-9839SB.pdf
752,University of North Texas,752-17-1008,967,74,Commodities,18,Each,Custom Padded Light Pole Pads,,Terri Miller,940-369-5580,terri.miller@untsystem.edu,Please see attached for details.,https://data.texas.gov/views/qwhy-c2kk/files/0c92d935-af3d-4f50-9403-fd04f2845826?filename=Spot+Bid+Fair+2017+-+Light+Pole+Pads+Diagram.pdf,,https://data.texas.gov/views/qwhy-c2kk/files/2cef2620-288c-4ff4-bcb1-1c8829ebfa79?filename=Spot+Bid+Fair+2017+light+pole+pads.docx
802,Texas Parks and Wildlife Department,802-17-38933,037,78,Commodities,,Each,Custom Printed Lanyards,4992.00,Kristy Willis,512-389-4532,kristy.willis@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/6037ecd2-18d4-4944-b332-9111cb0a5947?filename=802-17-39833_CM.pdf
537,Department of State Health Services ,537-0000177015,200,19,Office Supplies,40,PKG,"DA2442 Disposable Apron â¢ 100 per package â¢ White â¢ 1.25 mil. thick â¢ Polyethylene apron â¢ Disposable â¢ 24"" x 42"" â¢ 21"" binding ties â¢ USDA accepted for food handling",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/fd71128d-939d-4f22-810f-38d2ad123b89?filename=537-0000177015+Aprons.pdf
539 ,Department of Aging and Disability Services,539-0000114906,200,10,Commodities,7,SETS,Damascus DNKP-B (Or Equal) Non-Skid 2-Strap Knee Pads â¢ Cap Material: Neoprene â¢ Pad Material: Polyurethane Foam â¢ Elbow and Knee Pad Size: Universal â¢ Closure Type: Hook-and-Loop â¢ Strap Material: Elastic,,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,"IF BIDDING ALTERNATE PRODUCT, PLEASE PROVIDE DESCRIPTIVE LITERATURE WITH YOUR RESPONSE OR BID MAY NOT BE ACCEPTED",,,https://data.texas.gov/views/qwhy-c2kk/files/c981d01a-6973-4dcc-a6f2-faa3bc30632a?filename=539-0000114906+misc+supplies.pdf
721,The University of Texas at Austin,UTAUS101,630,06,Commodities,72,cartridges,DAP clear silicone caulk 10.8 oz cartridge,,Mike Montgomery,512-232-9584,mike.montgomery@austin.utexas.edu,need 6 cases (12 cartridges/case),,,
721,The University of Texas at Austin,UTAUS101,630,06,Commodities,48,Cartridges,DAP White acrylic latex caulk 10.1 oz cartridge,,Mike Montgomery,512-232-9584,mike.montgomery@austin.utexas.edu,need 4 cases (12 cartridges/case),,,
696,Texas Department of Criminal Justice,IT869593,863,10,Commodities,16,EA,Dayton: D520S AP Size: 11/R24.5 Item #D003283,,Ruby Cowan,9364373128,ruby.cowan@tdcj.texas.gov,HUB Coordinator,,,https://data.texas.gov/views/qwhy-c2kk/files/5be7f6c0-bfb4-4dbe-923c-bbdbe0994781?filename=IT869594.pdf
737 ,Angelo State University,737-17-MS250W-Pulse,670,56,Commodities,40,each,"Dearborn Brass 760-1 Semi-Cast Grid Patent Overflow Plug with 6-Inch Tail-piece, Small ",400.00,Michelle Michaelis,,mmichaelis@angelo.edu,,https://data.texas.gov/views/qwhy-c2kk/files/2e6ce906-6095-4b92-b036-da032416a901?filename=Grid+PO+Plug+image.jpg,https://data.texas.gov/views/qwhy-c2kk/files/0df21c03-9829-4778-84c1-96ba9ff12b96?filename=terms-and-conditions.pdf,https://data.texas.gov/views/qwhy-c2kk/files/d064cef8-3b60-488d-a231-5f4e5dce495c?filename=GridPOPlug_IFB.pdf
537,Department of State Health Services ,537-0000177145,615,55,Office Supplies,2,Each,"Deflect-O DEF582704: Heavy-Duty Side-Loading Letter Tray  (OR EQUIVALENT) â¢ Stackable â¢ Capacity: 1500 sheets â¢ Color: Black â¢ Dimensions: 3-1/4""H x 16-1/4""W x 11-3/16""D â¢ Material: Plastic â¢ Number Of Compartments: 2",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,"IF BIDDING ALTERNATE PRODUCT, PLEASE PROVIDE DESCRIPTIVE LITERATURE WITH YOUR RESPONSE OR BID MAY NOT BE ACCEPTED",,,https://data.texas.gov/views/qwhy-c2kk/files/9030a6a7-d78b-4274-885e-a7e1801b5cf5?filename=537-0000177145+Tray+%28002%29.pdf
696,Texas Department of Criminal Justice,IT868770,680,92,Commodities,75,EA,Deftec LMT 40MM L.W. Single Launcher Caliber 40MM,,Ruby Cowan,9364373128,ruby.cowan@tdcj.texas.gov,HUB Coordinator,,,https://data.texas.gov/views/qwhy-c2kk/files/bf099719-5a12-42f9-8eab-d2aa872b20d8?filename=IT868770.pdf
454,Texas Department of Insurance,17-18226-2,425,60,,1,EA,"Delivery and Installation to Dallas, TX",20.00,Frank Brown,512-676-6148,frank.brown@tdi.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/c6281e9f-2e7c-4e42-854c-f144040d6269?filename=17-18326+PRICING+REQUEST+.docx
727,Texas A&M Transportation Institute,727-17-10,204,54,IT,16,ea,Dell Computers per specification,,Donna Harrell,9798452284,d-harrell@tti.tamu.edu,See bid attached,https://data.texas.gov/views/qwhy-c2kk/files/dd90373e-4b4a-4966-b520-3e5aee553776?filename=ATTACHMENT+A+-+SPECIFICATIONS.pdf,https://data.texas.gov/views/qwhy-c2kk/files/830a05de-a6f0-4185-8179-1f75bdca929c?filename=TTI+STANDARD+TERMS+AND+CONDITIONS+REV+01-12-2016.pdf,https://data.texas.gov/views/qwhy-c2kk/files/8dc234b8-c518-4e4d-8e50-8cb94c22b150?filename=TTI+ACCESS+2017+BID+727-17-010.pdf
773,UNT Dallas,773-17-2003,"204, 205",,IT,195,Ea,"Dell Desktop computers (no monitors), and Dell laptops (no docking station)",,Kimmalla Mitchell,9403695528,kimmalla.mitchell@untsystem.edu,Please see attachment with the list of specs and detailed information,https://data.texas.gov/views/qwhy-c2kk/files/450e4307-1bd0-4046-b81d-c2a95a87b860?filename=Dell+IFB-773-17-2003-GO.pdf,,
738,The University of Texas at Dallas ,9,204-54,201-54,Commodities,1,"$1,200.00",Dell Inspiron 15-5000 Gaming Laptop Computer,1200.00,Renay Fleming,9728832397,fleming@utdallas.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/05f0866c-6ca9-44b6-87d2-63de909f3b5e?filename=Spot+Bid+Form+UTD+2017+pb.docx
455,Railroad Commission of Texas,455-17-8038,204,60,Commodities,1,Each,Dell Interactive Conference Room 70 Monitor,3999.99,Melissa McEntire,512-463-2505,melissa.mcentire@rrc.texas.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/ca51f9ae-d6a0-482e-be08-81c0a6fd143d?filename=Section+4+General+Terms+and+Conditions+12_18_15.pdf,https://data.texas.gov/views/qwhy-c2kk/files/46f66e1a-e60a-45bf-8ab9-4d1ef9d0a78e?filename=455-17-8038+Dell+Interactive+Conference+Room+70+Monitor.pdf
738,The University of Texas at Dallas ,3,,204-48,Office Supplies,1,1,Dell KB216t                              ,17.00,Renay Fleming,9728832397,fleming@utdallas.edu,,,,
761,Texas A&M International University,761-17-011_Dell Laptops,204,54,Commodities,2,Each,Dell Laptops,,Annie Gutierrez,956-326-2346,ann.gutierrez@tamiu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/0a0cc0c0-cd6d-42f9-a62d-ad8869e0ae91?filename=761-17-011_Dell+Laptops.pdf
738,The University of Texas at Dallas ,11,204-54,204-54,Commodities,1,1,Dell Latitude E7270 Laptop Computer ,1210.00,Renay Fleming,9728832397,fleming@utdallas.edu,Second computer listing-we need 2,,,https://data.texas.gov/views/qwhy-c2kk/files/9131026a-9ca2-42e1-9beb-1bbfc2eb01fc?filename=Spot+Bid+Form+UTD+2017+pb.docx
738,The University of Texas at Dallas ,8,204-54,204-54,Commodities,1,1,Dell Latitude E7270 Laptop Computer $1210,1210.00,Renay Fleming,9728832397,fleming@utdallas.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/7a469017-ed46-4b4c-9b08-4bccdf88f8d3?filename=Spot+Bid+Form+UTD+2017+pb.docx
751,Texas A&M University-Commerce,751-17-R790004,204,54,IT,60,EA,Dell Lattitude 7470,,Travis A. Ball,903-886-5060,Travis.Ball@tamuc.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/fc299fe1-0140-4577-8f41-fc58f3bf061c?filename=751-17-R790004.pdf
739,Texas Tech University Health Sciences Center,739-86314488,204,53,Commodities,26,Each,DELL OptiPlex 5040 MT,1021.23,Sylvia Bradley,806-743-7390,sylvia.bradley@ttuhsc.edu,,https://data.texas.gov/views/qwhy-c2kk/files/dc4b4d9e-1aa8-40f1-a75b-b5cdbf5b1238?filename=739-86314488+OptiPlex+5040+MT.pdf,https://data.texas.gov/views/qwhy-c2kk/files/75efca0d-0261-48e9-a9e6-38dff5242bc5?filename=TTUHSC+Bid+Terms.pdf,https://data.texas.gov/views/qwhy-c2kk/files/1a96de32-304c-4191-8506-edd4a42ab6e9?filename=739-86314488+OptiPlex+5040+MT+IFB.pdf
711,Texas A&M University,711-17-1707-DOF,204,53,IT,110,Each,Dell OptiPlex 7040 SFF,73206.10,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,See attached Solicitation Document for Specifications.,,,https://data.texas.gov/views/qwhy-c2kk/files/27eabdb2-0627-499b-87fe-71d8281e4023?filename=711-17-1707-DOF.pdf
720,University of Texas System,2017-CP00008,204,53,Commodities,1,each,Dell OptiPlex 7040 SFF,1200.00,Christopher Palacios,512-579-5143,cpalacios@utsystem.edu,Specifications of computer listed in Solicitation Document,,https://data.texas.gov/views/qwhy-c2kk/files/c07779ba-ba44-466e-8ab4-3fb9197b4c7f?filename=PO+Terms+and+Conditions.pdf,https://data.texas.gov/views/qwhy-c2kk/files/473d5bdb-0350-44ca-81ac-aa2512f53593?filename=ITB+2017-CP00008.pdf
751,Texas A&M University-Commerce,751-17-R790002,204,53,IT,76,EA,Dell OptiPlex 7450 AIO,,Travis A. Ball,903-886-5060,Travis.Ball@tamuc.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/b70d9d2b-5be5-49f5-82e0-c714975547a4?filename=751-17-R790002.pdf
303,Texas Facilities Commission,303-7-01467 Server,206,87,IT,1,Each,Dell PowerEdge R730xd Server,10000.00,Rico Gamino,512-936-3567,rico.gamino@tfc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/9dfbe10a-39bc-42b6-91ad-7c403499e81a?filename=C%3A%5CUsers%5Cgamino_r%5CDesktop%5CSpot+Bid+Fair%5CTsCs+for+POs_7+27+2015.pdf,https://data.texas.gov/views/qwhy-c2kk/files/642ddff0-9763-46d0-90e4-15ed926a4d67?filename=C%3A%5CUsers%5Cgamino_r%5CDesktop%5CSpot+Bid+Fair%5C303-7-01467+Server.pdf
739,Texas Tech University Health Sciences Center,739-86314488,206,61,Commodities,34,Each,Dell UltraSharp 24 Monitor - U2415 ,311.99,Sylvia Bradley,806-743-7390,sylvia.bradley@ttuhsc.edu,,https://data.texas.gov/views/qwhy-c2kk/files/e8def856-3047-46ab-ba81-39431dce20a9?filename=Dell+UltraSharp+24+Monitor+U2415+specs.pdf,https://data.texas.gov/views/qwhy-c2kk/files/ce8a46f3-f9ba-47af-bfe2-3911be734ec4?filename=TTUHSC+Bid+Terms.pdf,https://data.texas.gov/views/qwhy-c2kk/files/ff1665cc-636a-4a86-b1e6-d3b4fd63b9d7?filename=739-86314488+monitors.pdf
711,Texas A&M University,711-17-1707-DOF,204,60,IT,112,Each,"Dell Ultrasharp 24 Monitor - U2415, Dell Part #210-AGSU",32478.88,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/44f62381-649b-4e62-9f69-f534eea511ff?filename=711-17-1707-DOF.pdf
738,The University of Texas at Dallas ,4,,206-66,Office Supplies,1,1,Dell-WM324-Wireless-Mouse-Black,18.00,Renay Fleming,9728832397,fleming@utdallas.edu,,,,
644,Texas Juvenile Justice Department,REQ0029707,425,07,Commodities,10,EA.,Deluxe Ergonomic Chair,,Deb Baize,254-297-8209,Deb.Baize@tjjd.texas.gov,see solicitation for more details,,https://data.texas.gov/views/qwhy-c2kk/files/7c08f3b6-d221-4eba-9bf7-9609fe9e41fc?filename=0029707+T+and+C.docx,https://data.texas.gov/views/qwhy-c2kk/files/a993d587-45fb-4d19-be9e-319b01496ced?filename=Request+for+Bid+0029707.docx
551,Texas Department of Agriculture,551-7-06516,965,46,Other Services,1,EA,Design for Wine and Grape Varietal Mkt. Campaign to market and promote Texas wine and grape varietal education,,Dinita Caldwell,5124638496,dinita.caldwell@texasagriculture.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/aae8e964-e84a-4787-9df2-ad6db4f41108?filename=TDA+Solicitation+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/244f218e-dcbc-4511-988c-25afb35e679e?filename=7-06516_050117+Texas+Wine+Marketing+RFP_05012017.pdf
551,Texas Department of Agriculture,551-7-06516,965,46,Other Services,1,EA,Design for Wine and Grape Varietal Mkt. Campaign to market and promote Texas wine and grape varietal education,,Din,,,,,,
