"mastertradenameid","tradenamedescription","tradenameform","effectivedate","firstname","middlename","lastname","suffix","registrantorganization","address1","address2","city","state","zipcode","zipcode4","country","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","mailingcountry","dateadded","entitystatus","entityformdate"
"20208013863","RONG CHENG CHINESE RESTAURANT","Individual","2020-11-23T00:00:00.000","Bo Lin",,"Pan",,,"6938 N ACADEMY BLVD",,"Colorado Springs","CO",,,"US",,,,,,,,"2020-11-23T00:00:00.000",,
"20208013602","REGGAE POT JAMAICAN GRILL","Entity Type","2020-11-23T00:00:00.000",,,,,"Reggae Pot Denver LLC","7562 S University Blvd",,"Centennial","CO",,,"US",,,"Centennial","CO",,,"US","2020-11-23T00:00:00.000","DQ",
"20208003128","Nola Jane Restaurant and Bar","Entity Type","2020-11-20T00:00:00.000",,,,,"Idmm LoDo LLC","1435 market st",,"Denver","CO",,,"US",,,,,,,,"2020-11-20T00:00:00.000","DQ",
"20208001770","Little India Restaurant & Bar","Entity Type","2020-11-19T00:00:00.000",,,,,"Baidwan Highland, Inc.","3496 W. 32nd Avenue",,"Denver","CO",,,"US",,,,,,,,"2020-11-19T00:00:00.000","GOOD",
"20201981551","MKE EXCLUSIVE CAFE & CATERING","Entity Type","2020-11-17T00:00:00.000",,,,,"French Pastry Cafe & More","111 Airport Business","Center Suite G","Aspen","CO",,,"US",,,"Basalt","CO",,,"US","2020-11-17T00:00:00.000","DQ",
"20201973091","YUZU Asian Cafe","Entity Type","2020-11-12T00:00:00.000",,,,,"YUZU LLC","431 Main Street",,"Windsor","CO",,,"US",,,,,,,,"2020-11-12T00:00:00.000","DQ",
"20201970654","MKE EXCLUSIVE CAFE AND CATERING","Individual","2020-11-11T00:00:00.000","Margarita",,"Alvarez",,,"69 EAST AIRPORT RD",,"Aspen","CO",,,"US",,,"Basalt","CO",,,"US","2020-11-11T00:00:00.000",,
"20201892129","The Cookie Jar Cafe","Entity Type","2020-11-02T00:00:00.000",,,,,"Scruffy Dog Investments LLC","0342 West Sopris Creek Rd",,"Basalt","CO",,,"US",,,"Basalt","CO",,,"US","2020-11-02T00:00:00.000","GOOD",
"20201943149","Tous Les Jours Bakery Cafe","Entity Type","2020-10-30T00:00:00.000",,,,,"TLJ Westminster, LLC","5028 W. 92nd Avenue","Suite B2","Westminster","CO",,,"US",,,"Duluth","GA",,,"US","2020-10-30T00:00:00.000","GOOD",
"20201928459","Twin's Cafe","Entity Type","2020-10-27T00:00:00.000",,,,,"BAAJ ENTERPRISES LTD","1103 South Santa Fe Ave",,"Fountain","CO",,,"US",,,,,,,"US","2020-10-27T00:00:00.000","GOOD",
"20201902458","The New Cafe Del Sol","Entity Type","2020-10-22T00:00:00.000",,,,,"Las Islitas Granillo LLC","608 Garrison St., Unit A",,"Lakewood","CO",,,"US",,"4875 DTC Blvd, Apt. 1107","Denver","CO",,,"US","2020-10-22T00:00:00.000","GOOD",
"20201890432","PHO  H & T  VIETNAMESE  RESTAURANT AND NOODLE BOWL","Entity Type","2020-10-16T00:00:00.000",,,,,"PHO H&T VIETNAMESE RESTAURANT AND NOODLE BOWL LLC","3540 W. GIRARD DR.",,"Denver","CO",,,"US",,,,,,,,"2020-10-16T00:00:00.000","GOOD",
"20201885779","Therizo Cafe x Tap","Entity Type","2020-10-14T00:00:00.000",,,,,"Therizo LLC","2890 Fairfax St",,"Denver","CO",,,"US",,,,,,,,"2020-10-14T00:00:00.000","GOOD",
"20201886846","Cafe 163","Entity Type","2020-10-14T00:00:00.000",,,,,"Downtown Brown","0105 Edwards Village Blvd.","D-101","Edwards","CO",,,"US",,,"Edwards","CO",,,"US","2020-10-14T00:00:00.000","GOOD",
"20201880166","Cornerstone Cafe","Entity Type","2020-10-11T00:00:00.000",,,,,"Created by Jon Roberts LLC","8684 CR 510",,"Bayfield","CO",,,"US",,,"Bayfield","CO",,,"US","2020-10-11T00:00:00.000","GOOD",
"20201874976","Gang of 14 Beer Garden & Grill","Entity Type","2020-10-08T00:00:00.000",,,,,"T-Dad Toad, LLC","1212 Motor City Drive",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2020-10-08T00:00:00.000","GOOD",
"20201870535","El Costonito Mexican Grill","Entity Type","2020-10-06T00:00:00.000",,,,,"Station Masters, Inc.","10890 E Dartmouth Ave",,"Denver","CO",,,"US",,,,,,,,"2020-10-06T00:00:00.000","DQ",
"20201851861","Motherlode Cafe & Tavern","Entity Type","2020-09-30T00:00:00.000",,,,,"MOTHERLODE CAFE LLC","6315 Lookout Rd.","Unit 1","Boulder","CO",,,"US",,,,,,,,"2020-09-30T00:00:00.000","GOOD",
"20201841876","Serendipity Cafe","Entity Type","2020-09-28T00:00:00.000",,,,,"TASHMO KO, CO.","155 Steele Street Unit 814",,"Denver","CO",,,"US",,,,,,,,"2020-09-28T00:00:00.000","GOOD",
"20201829978","J&J CUSTOM GRILLZ","Entity Type","2020-09-24T00:00:00.000",,,,,"J & J CUSTOM GRILLZ, LLC","7469 Bryant St",,"Westminster","CO",,,"US",,,,,,,,"2020-09-24T00:00:00.000","GOOD",
"20201825838","Grain Bin Grill","Entity Type","2020-09-24T00:00:00.000",,,,,"RSMS, LLC","7595 California Drive",,"Colorado Springs","CO",,,"US",,,,,,,,"2020-09-24T00:00:00.000","GOOD",
"20201798431","Damascus Grill Castle Rock","Entity Type","2020-09-17T00:00:00.000",,,,,"Feast Middle East, LLC","19181 E CRESTRIDGE CIR",,"Aurora","CO",,,"US",,,,,,,,"2020-09-17T00:00:00.000","GOOD",
"20201796745","Chico's BBQ and Grill","Entity Type","2020-09-16T00:00:00.000",,,,,"Chico's BBQ and Grill, LLC","555 S Federal Blvd",,"Denver","CO",,,"US",,,,,,,,"2020-09-16T00:00:00.000","DQ",
"20201790568","Parkside Cafe","Entity Type","2020-09-14T00:00:00.000",,,,,"Parkside Cafe LLC","28055 Highway 74","Suite 204","Evergreen","CO",,,"US",,,,,,,,"2020-09-14T00:00:00.000","GOOD",
"20201790635","Sky Ranch Golf and Grill","Entity Type","2020-09-14T00:00:00.000",,,,,"Sterling Golf Investments LLC","17408 Highway 14",,"Sterling","CO",,,"US",,,"Sterling","CO",,,"US","2020-09-14T00:00:00.000","GOOD",
"20201791415","Gateway Basecamp & Homestead Cafe","Individual","2020-09-14T00:00:00.000","Jeremy",,"Stephen",,,"42555 HWY 141",,"Gateway","CO",,,"US",,,"Steamboat Springs","CO",,,"US","2020-09-14T00:00:00.000",,
"20201791406","Sky Ranch Grill","Entity Type","2020-09-14T00:00:00.000",,,,,"Sterling Golf Investments LLC","17408 Highway 14",,"Sterling","CO",,,"US",,,"Sterling","CO",,,"US","2020-09-14T00:00:00.000","GOOD",
"20201789710","Old Santa Fe Express Mexican Grille","Entity Type","2020-09-13T00:00:00.000",,,,,"MARMOLEJO ORELLANA CORPORATION, Dissolved September 14, 2021","5501 S BROADWAY STE 100",,"Littleton","CO",,,"US",,,"Littleton","CO",,,"US","2020-09-13T00:00:00.000","VDISS",
"20201785770","Chico's BBQ and Grill","Entity Type","2020-09-10T00:00:00.000",,,,,"Thai Thai LLC","555 S Federal Blvd",,"Denver","CO",,,"US",,,"Lakewood","CO",,,"US","2020-09-10T00:00:00.000","DQ",
"20201768668","Kalimera Grill","Entity Type","2020-09-02T00:00:00.000",,,,,"Luxury Cloud Services Corp.","2323 CURTIS ST",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2020-09-02T00:00:00.000","DQ",
"20201748834","Mac Nation Cafe","Entity Type","2020-08-27T00:00:00.000",,,,,"Mac Nation Cafe LLC","5510 Parmalee Gulch Road",,"Indian Hills","CO",,,"US",,,"Indian Hills","CO",,,"US","2020-08-27T00:00:00.000","GOOD",
"20201746599","Clifford Perkins dba Restaurant Equipment Service","Individual","2020-08-27T00:00:00.000","Perkins","Alan","Clifford",,,"1431 Pando Ave.",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2020-08-27T00:00:00.000",,
"20201749114","Sky Pointe Golf and Grill","Entity Type","2020-08-27T00:00:00.000",,,,,"Sterling Golf Investments LLC","17408 Highway 14",,"Sterling","CO",,,"US",,,"Sterling","CO",,,"US","2020-08-27T00:00:00.000","GOOD",
"20201743681","The Haven Sports Bar & Grill","Entity Type","2020-08-26T00:00:00.000",,,,,"Heidi's Sports Bar & Grill Inc.","4829 Barnes Rd",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2020-08-26T00:00:00.000","GOOD",
"20201743808","LAS DALIAS FAMILY MEXICAN RESTAURANT","Entity Type","2020-08-26T00:00:00.000",,,,,"YVTORRES CORPORATION","10143  W CHATFIELD AVE","STE 3","Littleton","CO",,,"US",,,,,,,,"2020-08-26T00:00:00.000","GOOD",
"20201746375","Patron Mexican Restaurant & Bar","Entity Type","2020-08-26T00:00:00.000",,,,,"1940 Ken Pratt, LLC","1900 Ken Pratt Blvd",,"Longmont","CO",,,"US",,,"Longmont","CO",,,"US","2020-08-26T00:00:00.000","DQ",
"20201737182","Trident Booksellers and Cafe","Entity Type","2020-08-25T00:00:00.000",,,,,"Trident Business Partners LLC","517 Marine Street",,"Boulder","CO",,,"US",,,,,,,,"2020-08-25T00:00:00.000","GOOD",
"20201726671","NEW CHINA RESTAURANT","Entity Type","2020-08-24T00:00:00.000",,,,,"HAIYUE LLC, Dissolved November 1, 2021","414 W 1ST ST",,"La Junta","CO",,,"US",,,,,,,,"2020-08-24T00:00:00.000","VDISS",
"20201714404","Brothers' Grille","Entity Type","2020-08-21T00:00:00.000",,,,,"SkiEcho, LLC","19285 Hwy 103",,"Idaho Springs","CO",,,"US",,,,,,,,"2020-08-21T00:00:00.000","GOOD",
"20201712249","Marrakech Cafe and Grill","Entity Type","2020-08-20T00:00:00.000",,,,,"Luxury Cloud Services Corp.","2323 CURTIS ST",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2020-08-20T00:00:00.000","DQ",
"20201701820","Miguel's Mexican Bar & Grill","Entity Type","2020-08-15T00:00:00.000",,,,,"La Fonda CS LLC","110 east Cheyenne mountain blvd.",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2020-08-15T00:00:00.000","GOOD",
"20201702310","Sam's Sweet Retreat Cafe","Individual","2020-08-15T00:00:00.000","Samantha","Rose","Matson",,,"1415 Evans St",,"Sterling","CO",,,"US",,,,,,,,"2020-08-15T00:00:00.000",,
"20201700319","LOS ROBLES MEXICAN RESTAURANT","Entity Type","2020-08-14T00:00:00.000",,,,,"Los Robles Mexican Restaurant LLC","5910 Tower Rd Unit 120",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2020-08-14T00:00:00.000","GOOD",
"20201682286","FAMOUZ CAFE","Entity Type","2020-08-05T00:00:00.000",,,,,"FAMOUZ CAFE LLC","1401 S. SHERIDAN BLVD",,"Lakewood","CO",,,"US",,,,,,,,"2020-08-05T00:00:00.000","DQ",
"20201679087","The Point Bar and Grill","Entity Type","2020-08-04T00:00:00.000",,,,,"M Enterprises Inc.","4050 E 100th Ave",,"Thornton","CO",,,"US",,,,,,,,"2020-08-04T00:00:00.000","GOOD",
"20201664714","9 MILE PHO VIETNAMESE NOODLE SOUP & GRILL","Entity Type","2020-07-30T00:00:00.000",,,,,"9 MILE PHO RESTAURANT, INC.","12211 E DARTMOUTH AVE","SUITE 100","Aurora","CO",,,"US",,,,,,,,"2020-07-30T00:00:00.000","GOOD",
"20201657762","Ranch Cafe","Entity Type","2020-07-29T00:00:00.000",,,,,"RANCH CAFE, LLC","7676 E Colfax Ave.",,"Denver","CO",,,"US",,,,,,,,"2020-07-29T00:00:00.000","DQ",
"20201653813","Pho Cafe","Entity Type","2020-07-28T00:00:00.000",,,,,"JT Food Enterprise","12405 E Mississippi Ave",,"Aurora","CO",,,"US",,,"Englewood","CO",,,"US","2020-07-28T00:00:00.000","DQ",
"20201656169","Valley Grocery & Grill","Entity Type","2020-07-28T00:00:00.000",,,,,"Blu Haus Sales, LLC","15076 W. Westview Dr.",,"Goodyear","AZ",,,"US",,,"Goodyear","AZ",,,"US","2020-07-28T00:00:00.000","GOOD",
"20201644434","Ti Cafe","Entity Type","2020-07-25T00:00:00.000",,,,,"Titum, LLC","30 N Broadway",,"Denver","CO",,,"US",,,,,,,,"2020-07-25T00:00:00.000","GOOD",
"20201625515","Sky Pointe Ranch Golf and Grill","Entity Type","2020-07-23T00:00:00.000",,,,,"Sterling Golf Investments LLC","17408 Highway 14",,"Sterling","CO",,,"US",,,"Sterling","CO",,,"US","2020-07-23T00:00:00.000","GOOD",
"20201619718","357 Bar & Grill","Entity Type","2020-07-21T00:00:00.000",,,,,"357 Food & Beverages ""L.L.P.""","235 Main ST",,"Palisade","CO",,,"US",,,,,,,,"2020-07-21T00:00:00.000","GOOD",
"20201612530","EATOPIA BAR & RESTAURANT INC","Entity Type","2020-07-17T00:00:00.000",,,,,"EATOPIA BAR & RESTAURANT INC","1030 HAVANA ST UNIT B",,"Aurora","CO",,,"US",,,,,,,"US","2020-07-17T00:00:00.000","GOOD",
"20201611103","Los Parceros Restaurant LLC","Entity Type","2020-07-16T00:00:00.000",,,,,"Los Parceros DBA Parce 1903 LLC, Dissolved August 11, 2022","5922 E. Colfax Ave",,"Denver","CO",,,"US",,,,,,,,"2020-07-16T00:00:00.000","VDISS",
"20201604388","High Pointe Golf and Grill","Entity Type","2020-07-14T00:00:00.000",,,,,"High Pointe Investments LLC","18060 Iris Drive",,"Sterling","CO",,,"US",,,,,,,,"2020-07-14T00:00:00.000","GOOD",
"20201599007","CAFE Engineering","Entity Type","2020-07-10T00:00:00.000",,,,,"Derek Gann Ltd.","8282 Greenwood Blvd",,"Denver","CO",,,"US",,,,,,,,"2020-07-10T00:00:00.000","DQ",
"20201597251","El Tamarindo Restaurante","Entity Type","2020-07-09T00:00:00.000",,,,,"Vigua, LLC.","1452 Uinta St",,"Denver","CO",,,"US",,,,,,,,"2020-07-09T00:00:00.000","GOOD",
"20201597277","Lempira Restaurante","Entity Type","2020-07-09T00:00:00.000",,,,,"Vigua, LLC.","1452 Uinta St",,"Denver","CO",,,"US",,,,,,,,"2020-07-09T00:00:00.000","GOOD",
"20201592171","ASPEN LODGE BAR AND GRILL","Individual","2020-07-07T00:00:00.000","Mesut",,"Cetin",,,"8125 west 94 th ave",,"Westminster","CO",,,"US",,,"Westminster","CO",,,"US","2020-07-07T00:00:00.000",,
"20201498736","Pho Vy Restaurant","Entity Type","2020-07-02T00:00:00.000",,,,,"PTLLQ LLC","10402 Carriage Club Dr",,"Lone Tree","CO",,,"US",,,,,,,,"2020-07-02T00:00:00.000","GOOD",
"20201582882","Main Street Grill","Entity Type","2020-07-02T00:00:00.000",,,,,"GMSE Inc","165 N Main St",,"Brighton","CO",,,"US",,,"Brighton","CO",,,"US","2020-07-02T00:00:00.000","GOOD",
"20201580015","Ricky's Island Cafe","Individual","2020-07-01T00:00:00.000","Ricardo","Olando","Reid",,,"2265 Bruno Circle",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2020-07-01T00:00:00.000",,
"20201573787","Habibi Hookah Cafe","Entity Type","2020-06-30T00:00:00.000",,,,,"Melody Cafe","1355 S. Colorado Blvd Suite C502",,"Denver","CO",,,"US",,,,,,,,"2020-06-30T00:00:00.000","GOOD",
"20201568808","Cafe Miriam","Entity Type","2020-06-29T00:00:00.000",,,,,"Risk Management Accuracy, LLC","787 Josephine Street",,"Denver","CO",,,"US",,,,,,,"US","2020-06-29T00:00:00.000","GOOD",
"20201569451","SWEET RICE CAFE","Entity Type","2020-06-29T00:00:00.000",,,,,"SWEET RICE CORP.","942 Jersey St",,"Denver","CO",,,"US",,,,,,,,"2020-06-29T00:00:00.000","GOOD",
"20201559362","Pho Bar & Grill","Entity Type","2020-06-26T00:00:00.000",,,,,"Tam Food Service Inc","750 Citadel Dr. E Suite 2256",,"Colorado Springs","CO",,,"US",,,,,,,,"2020-06-26T00:00:00.000","GOOD",
"20201556222","Lucy's Ethiopian Restaurant","Individual","2020-06-25T00:00:00.000","Almaz",,"Adhanom",,,"7401 E Colfax Ave",,"Denve","CO",,,"US",,,"Denver","CO",,,"US","2020-06-25T00:00:00.000",,
"20201557709","Walter's Beer Garden & Grill","Entity Type","2020-06-25T00:00:00.000",,,,,"T-Dad Toad, LLC","1212 Motor City Drive",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2020-06-25T00:00:00.000","GOOD",
"20201557959","Motherlode Cafe & Tavern","Entity Type","2020-06-25T00:00:00.000",,,,,"Element Bistro, LLC","949 Glenarbor Cir",,"Longmont","CO",,,"US",,,"Longmont","CO",,,"US","2020-06-25T00:00:00.000","GOOD",
"20201527365","BEIJING CHINESE CAFE","Entity Type","2020-06-19T00:00:00.000",,,,,"SHIBO LIN, INC","6173 W COLFAX AVE",,"Lakewood","CO",,,"US",,,,,,,,"2020-06-19T00:00:00.000","GOOD",
"20201527451","High Side! Bar & Grill","Entity Type","2020-06-19T00:00:00.000",,,,,"Giant Hornet LLC","PO Box 757",,"Salida","CO",,,"US",,,,,,,,"2020-06-19T00:00:00.000","GOOD",
"20201524779","Shangri-La Restaurant","Entity Type","2020-06-18T00:00:00.000",,,,,"Phoenix Restaurant Group LLC","8850 N Union Blvd",,"Colorado Springs","CO",,,"US",,"Unit 332","Colorado Springs","CO",,,"US","2020-06-18T00:00:00.000","GOOD",
"20201516469","Grillwerks","Entity Type","2020-06-15T00:00:00.000",,,,,"Sabey Johnson Kitchen Concepts Ltd","17776 w 14 Ave","Apt 2","Golden","CO",,,"US",,"Apt 2","Golden","CO",,,"US","2020-06-15T00:00:00.000","DQ",
"20201512645","Kavi's Hibachi Grill","Individual","2020-06-12T00:00:00.000","Dorian",,"Canty",,,"17254 E Kansas Dr","E Kansas Dr","Aurora","CO",,,"US",,"E Kansas Dr","Aurora","CO",,,"US","2020-06-12T00:00:00.000",,
"20201510842","Grind Haus Cafe","Entity Type","2020-06-11T00:00:00.000",,,,,"The Hanging Tree Cafe LLC, Dissolved October 1, 2021","209 S Union Ave",,"Pueblo","CO",,,"US",,,"Pueblo","CO",,,"US","2020-06-11T00:00:00.000","VDISS",
"20201509545","Fritangas Mexican Restaurant Thornton","Entity Type","2020-06-10T00:00:00.000",,,,,"Leslie's Restaurant Corporation","8101 Washington St",,"Denver","CO",,,"US",,,,,,,,"2020-06-10T00:00:00.000","GOOD",
"20201509352","India's Castle Restaurant & Bar","Entity Type","2020-06-10T00:00:00.000",,,,,"Bhattarai Inc","9555 E Arapahoe Rd","Unit #19","Greenwood Village","CO",,,"US",,,,,,,,"2020-06-10T00:00:00.000","GOOD",
"20201494722","Buckhorn Exchange Restaurant","Entity Type","2020-06-03T00:00:00.000",,,,,"Buckhorn Associates, Ltd.","1000 Osage Street",,"Denver","CO",,,"US",,,,,,,,"2020-06-03T00:00:00.000","GOOD",
"20201493272","Holt's Guest Ranch, Frenchy's Cafe and Tincup Store","Individual","2020-06-03T00:00:00.000","Eleanor","A","Mcauliffe",,,"1711 CR 55",,"Almont","CO",,,"US",,"#207","Mesa","AZ",,,"US","2020-06-03T00:00:00.000",,
"20201490476","Las Brisas Restaurant","Entity Type","2020-06-02T00:00:00.000",,,,,"Blue Marlin, LLC","6787 S CLINTON St",,"Greenwood Village","CO",,,"US",,,,,,,"US","2020-06-02T00:00:00.000","GOOD",
"20201492321","Tasty Kitchen Asian Restaurant","Entity Type","2020-06-02T00:00:00.000",,,,,"TASTY KITCHEN ASIAN RESTAURANT INC.","811 23RD STREET",,"Greeley","CO",,,"US",,,,,,,,"2020-06-02T00:00:00.000","GOOD",
"20201482195","Coffee Cup Cafe","Individual","2020-06-01T00:00:00.000","Benjamin","Charles","Hibbard",,,"251 Front St","Suite 6","Monument","CO",,,"US",,,,,,,,"2020-06-01T00:00:00.000",,
"20201474169","PHO SAIGON GRILL","Entity Type","2020-05-28T00:00:00.000",,,,,"KH FOOD SERVICE, INC.","3071 S ACADEMY BLVD",,"Colorado Springs","CO",,,"US",,,,,,,,"2020-05-28T00:00:00.000","GOOD",
"20201465105","Old Santa Fe Express Mexican Grill","Entity Type","2020-05-27T00:00:00.000",,,,,"Mohammed R. Bahri Inc.","5501 S Broadway",,"Littleton","CO",,,"US",,,"Castle Rock","CO",,,"US","2020-05-27T00:00:00.000","DQ",
"20201469650","INDIA'S CASTLE RESTAURANT","Entity Type","2020-05-27T00:00:00.000",,,,,"PUNJAB ENTERPRISE INC","9555 E. ARAPAHOE RD, UNIT 19",,"Greenwood Village","CO",,,"US",,,"Denver","CO",,,"US","2020-05-27T00:00:00.000","DQ",
"20201441848","Colorado Cafe","Entity Type","2020-05-22T00:00:00.000",,,,,"Novus Vita llc","2188 E 141st Ave",,"Brighton","CO",,,"US",,,,,,,,"2020-05-22T00:00:00.000","DQ",
"20201436693","Water Grill Denver","Entity Type","2020-05-20T00:00:00.000",,,,,"WATER GRILL DENVER, LLC","3185 Airway Avenue","Suite J","Costa Mesa","CA",,,"US",,,,,,,,"2020-05-20T00:00:00.000","GOOD",
"20201438219","Spicy Asian Restaurant","Entity Type","2020-05-20T00:00:00.000",,,,,"A and T LLC","2243 S Monaco Pkwy","107","Denver","CO",,,"US",,,,,,,"US","2020-05-20T00:00:00.000","DQ",
"20201427915","Resilient Restaurants of Colorado","Entity Type","2020-05-15T00:00:00.000",,,,,"Good Business Colorado","1420 Ogden Street","Suite G2","Denver","CO",,,"US",,,,,,,,"2020-05-15T00:00:00.000","GOOD",
"20201427484","THIRSTY LION GASTROPUB & GRILL","Entity Type","2020-05-15T00:00:00.000",,,,,"THIRSTY LION OPERATING COMPANY, LLC","4002 N MILLER ROAD","SUITE 100","Scottsdale","AZ",,,"US",,,,,,,,"2020-05-15T00:00:00.000","GOOD",
"20201423996","Sol de Jalisco Mexican Restaurant","Entity Type","2020-05-13T00:00:00.000",,,,,"los compadres inc","1345 Eastman Pkwy",,"Windsor","CO",,,"US",,,,,,,,"2020-05-13T00:00:00.000","GOOD",
"20201412619","Angie's Restaurant","Entity Type","2020-05-07T00:00:00.000",,,,,"KAJONI, INC.","7110 CERNEY CR",,"Castle Rock","CO",,,"US",,,,,,,,"2020-05-07T00:00:00.000","GOOD",
"20201409547","Atina Bar & Grille","Entity Type","2020-05-06T00:00:00.000",,,,,"Hale & Company, LLC","0059 Wild Rose Ct.",,"Glenwood Springs","CO",,,"US",,,,,,,,"2020-05-06T00:00:00.000","GOOD",
"20201408272","TEQUILAS FAMILY MEXICAN RESTAURANT, INC.","Entity Type","2020-05-05T00:00:00.000",,,,,"COMPADRES, INC.","17535 S GOLDEN RD",,"Golden","CO",,,"US",,,,,,,,"2020-05-05T00:00:00.000","GOOD",
"20201403256","Paninos Restaurant","Entity Type","2020-05-04T00:00:00.000",,,,,"MFJB, INC.","1401 PIKES PEAK AVE",,"Fort Collins","CO",,,"US",,,"Fort Collins","CO",,,"US","2020-05-04T00:00:00.000","GOOD",
"20201392789","Sherpa Cafe","Entity Type","2020-04-30T00:00:00.000",,,,,"Sherpa Cafe, LLC","323 E Tomichi Ave",,"Gunnison","CO",,,"US",,,"Gunnison","CO",,,"US","2020-04-30T00:00:00.000","GOOD",
"20201387512","HOME PLATE RESTAURANT","Individual","2020-04-29T00:00:00.000","Graciela",,"Cerna",,,"19719 HWY 34",,"Fort Morgan","CO",,,"US",,,,,,,,"2020-04-29T00:00:00.000",,
"20201383682","Santiago's Mexican Restaurant","Entity Type","2020-04-28T00:00:00.000",,,,,"Morconava Group LLC","2350 S Krameria St",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2020-04-28T00:00:00.000","GOOD",
"20201370743","Eckley Bar & Grill","Entity Type","2020-04-24T00:00:00.000",,,,,"Eckley Brew Crew, LLC","17045 Highway 34",,"Eckley","CO",,,"US",,,"Eckley","CO",,,"US","2020-04-24T00:00:00.000","GOOD",
"20201355479","GINO'S NEIGHBORHOOD PIZZERIA & GRILL","Entity Type","2020-04-23T00:00:00.000",,,,,"Kona Corp","572 Breeze Street",,"Craig","CO",,,"US",,,"Craig","CO",,,"US","2020-04-23T00:00:00.000","GOOD",
"20201350514","Arcana Restaurant Group","Entity Type","2020-04-22T00:00:00.000",,,,,"909 Walnut Property, LLC","909 Walnut Street",,"Boulder","CO",,,"US",,,,,,,,"2020-04-22T00:00:00.000","GOOD",
"20201336837","ALBERTOS MEXICAN RESTAURANT","Entity Type","2020-04-15T00:00:00.000",,,,,"PARADIS, INC.","2605 W 10TH STREET",,"Greeley","CO",,,"US",,,"Greeley","CO",,,"US","2020-04-15T00:00:00.000","GOOD",
"20201336666","Senor Ric's Mexican Restaurant","Entity Type","2020-04-15T00:00:00.000",,,,,"LIPPET, INC.","13200 E MISSISSIPPI AVE",,"Aurora","CO",,,"US",,,"Aurora","CO",,,"US","2020-04-15T00:00:00.000","GOOD",
"20201336422","SANTIAGO'S MEXICAN RESTAURANT","Entity Type","2020-04-15T00:00:00.000",,,,,"Sanabria Inc.","5701 E Leetsdale Drive",,"Denver","CO",,,"US",,"suite 1101","Denver","CO",,,"US","2020-04-15T00:00:00.000","GOOD",
"20201336527","Asaderos Mexican Restaurant","Entity Type","2020-04-15T00:00:00.000",,,,,"Alberto, LLC","5400 W. Alameda Avenue",,"Lakewood","CO",,,"US",,,,,,,,"2020-04-15T00:00:00.000","RP_NC",
"20201333588","El Azteca Restaurant Idaho Springs","Entity Type","2020-04-14T00:00:00.000",,,,,"Azteca Mexican Restaurant Tres, LLC","1628 Miner St.",,"Idaho Springs","CO",,,"US",,,"Idaho Springs","CO",,,"US","2020-04-14T00:00:00.000","GOOD",
