"rec_no","fiscal_year","fiscal_year_period","accounting_period","service","department","fund_code","fund_name","appropriation_code","appropriation_name","program","expense_category","vendor","vendor_id","payment_id","payment_date","invoice_id","invoice_line","invoice_distribution_line","invoice_date","amount","description"
"352948666","2022","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-6251021323442LS-1-0","2021-11-22T00:00:00.000","GAX-625-6251021323442LS-1-0","1","1","2021-11-22T00:00:00.000","10800.59","REFUND - LOCAL OPTION SLS TAX"
"353752724","2022","6","DECEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","OPEN ACCESS","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-120821OA162-1-0","2021-12-08T00:00:00.000","GAX-282-120821OA162-1-0","1","1","2021-12-08T00:00:00.000","347.39","STATE AID"
"353782854","2022","6","DECEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY341210244-1-0","2021-12-09T00:00:00.000","GAX-212-212CY341210244-1-0","1","1","2021-12-09T00:00:00.000","300.00","CITIES-LIQUOR SALES DIST."
"354365164","2022","6","DECEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2021355T1202940-1-0","2021-12-16T00:00:00.000","GAX-655-GAXRU2021355T1202940-1-0","1","1","2021-12-16T00:00:00.000","12506.94","REFUND"
"354576870","2022","6","DECEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-6251021355442LS-1-0","2021-12-22T00:00:00.000","GAX-625-6251021355442LS-1-0","1","1","2021-12-22T00:00:00.000","10800.59","REFUND - LOCAL OPTION SLS TAX"
"354586554","2022","6","DECEMBER","EDUCATION","EDUCATION, DEPT OF","0313","LIBRARY SERVICES & TECHNOLOGY",,,"LSTA ARPA","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-120221JC007-1-0","2021-12-22T00:00:00.000","G1","1","1","2021-10-29T00:00:00.000","4910.64","FEDERAL PASS THROUGH"
"355212746","2022","7","JANUARY","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-22JBGAX378-7-0","2022-01-07T00:00:00.000","GAX-269-22JBGAX378-7-0","1","1","2022-01-07T00:00:00.000","16422.00","FEDERAL PASS THROUGH"
"355212748","2022","7","JANUARY","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-22JBGAX378-8-0","2022-01-07T00:00:00.000","GAX-269-22JBGAX378-8-0","1","1","2022-01-07T00:00:00.000","2109.00","FEDERAL PASS THROUGH"
"355690944","2022","7","JANUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU202219T0102940-1-0","2022-01-13T00:00:00.000","GAX-655-GAXRU202219T0102940-1-0","1","1","2022-01-13T00:00:00.000","14236.17","REFUND"
"356046546","2022","7","JANUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-6251022021442LS-1-0","2022-01-24T00:00:00.000","GAX-625-6251022021442LS-1-0","1","1","2022-01-24T00:00:00.000","10800.59","REFUND - LOCAL OPTION SLS TAX"
"357233950","2022","8","FEBRUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU202246T0202940-1-0","2022-02-10T00:00:00.000","GAX-655-GAXRU202246T0202940-1-0","1","1","2022-02-10T00:00:00.000","13819.42","REFUND"
"358010020","2022","8","FEBRUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-6251022053442LS-1-0","2022-02-24T00:00:00.000","GAX-625-6251022053442LS-1-0","1","1","2022-02-24T00:00:00.000","9175.31","REFUND - LOCAL OPTION SLS TAX"
"358780530","2022","9","MARCH","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU202274T0302940-1-0","2022-03-10T00:00:00.000","GAX-655-GAXRU202274T0302940-1-0","1","1","2022-03-10T00:00:00.000","7844.08","REFUND"
"359521096","2022","9","MARCH","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-6251022081442LS-1-0","2022-03-24T00:00:00.000","GAX-625-6251022081442LS-1-0","1","1","2022-03-24T00:00:00.000","9175.31","REFUND - LOCAL OPTION SLS TAX"
"359755434","2022","9","MARCH","ADMINISTRATION AND REGULATION","STATE ACCOUNTING TRUST ACCTS","0922","INCOME OFFSET CLEARING",,,"INCOME OFFSET CLEARING FUND","CLAIMS","FAYETTE CITY OF","00002128911","GAXH-006-BB006087720TAX222-10-0","2022-03-31T00:00:00.000","GAXH-006-BB006087720TAX222-10-0","1","1","2022-03-31T00:00:00.000","92.00","RELEASED OFFSETS"
"360585536","2022","10","APRIL","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2022109T0402940-1-0","2022-04-14T00:00:00.000","GAX-655-GAXRU2022109T0402940-1-0","1","1","2022-04-14T00:00:00.000","18786.46","REFUND"
"361146684","2022","10","APRIL","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-6251022111442LS-1-0","2022-04-25T00:00:00.000","GAX-625-6251022111442LS-1-0","1","1","2022-04-25T00:00:00.000","9175.31","REFUND - LOCAL OPTION SLS TAX"
"362075706","2022","11","MAY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2022137T0502940-1-0","2022-05-12T00:00:00.000","GAX-655-GAXRU2022137T0502940-1-0","1","1","2022-05-12T00:00:00.000","7213.04","REFUND"
"362749938","2022","11","MAY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-6251022140441LS-1-0","2022-05-24T00:00:00.000","GAX-625-6251022140441LS-1-0","1","1","2022-05-24T00:00:00.000","10794.03","REFUND - LOCAL OPTION SLS TAX"
"364101776","2022","12","JUNE","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2022172T0602940-1-0","2022-06-16T00:00:00.000","GAX-655-GAXRU2022172T0602940-1-0","1","1","2022-06-16T00:00:00.000","22024.95","REFUND"
"364375552","2022","12","JUNE","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-6251022172441LS-1-0","2022-06-24T00:00:00.000","GAX-625-6251022172441LS-1-0","1","1","2022-06-24T00:00:00.000","10794.03","REFUND - LOCAL OPTION SLS TAX"
"365066168","2023","1","JULY","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY182220267-1-0","2022-07-07T00:00:00.000","GAX-212-212CY182220267-1-0","1","1","2022-07-07T00:00:00.000","75.00","CITIES-LIQUOR SALES DIST."
